치매안심센터명,종류,가족교실명,운영시작일,운영종료일,운영시작시간,운영종료시간,정원,강사구분,운영회기,수료기준,보호서비스제공여부,만족도조사여부
전라남도보성군치매안심센터,한국치매협회 치매가족지지프로그램,치매안심마을 가족교실(득량면),2020-10-22,2020-10-23,12:30,16:30,10,내부인력,2,2,Y,Y
전라남도보성군치매안심센터,헤아림,함께하는 희망이야기 5팀,2020-01-30,2020-09-30,10:00,12:00,4,내부인력,9,4,Y,N
전라남도보성군치매안심센터,헤아림,함께하는 희망이야기 4팀,2020-01-30,2020-09-30,10:00,12:00,5,내부인력,9,4,Y,N
전라남도보성군치매안심센터,헤아림,함께하는 희망이야기 3팀,2020-01-30,2020-09-30,10:00,12:00,5,내부인력,9,4,Y,N
전라남도보성군치매안심센터,헤아림,함께하는 희망이야기 2팀,2020-01-30,2020-09-30,10:00,12:00,5,내부인력,9,4,Y,N
전라남도보성군치매안심센터,헤아림,함께하는 희망이야기 1팀,2020-01-30,2020-09-30,10:00,12:00,5,내부인력,9,4,Y,N
전라남도보성군치매안심센터,헤아림,노동면 헤아림,2019-08-08,2019-09-05,14:00,16:00,5,내부인력,8,6,Y,Y
전라남도보성군치매안심센터,헤아림,헤아림1기-벌교읍B반,2019-02-21,2019-05-30,14:00,16:00,3,내부인력,8,4,Y,Y
전라남도보성군치매안심센터,헤아림,헤아림1기-벌교읍 A반,2019-02-21,2019-05-30,10:00,12:00,3,내부인력,8,4,Y,Y
전라남도보성군치매안심센터,헤아림,헤아림 1기-보성읍 B반,2019-02-19,2019-05-28,14:00,16:00,4,내부인력,8,4,Y,Y
전라남도보성군치매안심센터,헤아림,헤아림 1기-보성읍A반,2019-02-19,2019-05-28,10:00,12:00,3,내부인력,8,4,Y,Y
전라남도보성군치매안심센터,헤아림,가족튼튼 기억지킴이,2018-09-04,2018-10-16,10:00,13:00,10,내부인력,8,6,Y,Y
전라남도순천시치매안심센터,기타,2025 '기억해줘' 웰다잉 프로그램,2025-09-19,2025-11-28,14:00,16:00,12,외부인력,11,5,N,N
전라남도순천시치매안심센터,헤아림,2025년 헤아림 가족교실,2025-03-17,2025-05-12,13:30,15:30,8,내부인력,8,4,Y,Y
전라남도순천시치매안심센터,기타,2024 치매환자 가족 웰다잉 프로그램 개발,2024-09-24,2024-11-05,14:00,16:00,8,외부인력,6,4,N,Y
전라남도순천시치매안심센터,헤아림,2024 헤아림가족교실,2024-03-06,2024-05-22,13:30,15:30,10,내부인력,8,4,Y,Y
전라남도순천시치매안심센터,헤아림,2023년 헤아림 가족교실 2기,2023-06-13,2023-07-04,14:00,17:00,10,내부인력,8,4,Y,Y
전라남도순천시치매안심센터,헤아림,2023년 헤아림 가족교실 1기,2023-04-26,2023-05-17,14:00,17:00,10,내부인력,8,2,Y,Y
전라남도순천시치매안심센터,헤아림,치매를 알고 돌봄기술을 터득하는 헤아림 가족교실,2022-08-17,2022-10-19,13:30,15:30,10,내부인력,8,4,Y,Y
전라남도순천시치매안심센터,헤아림,치매를 알고 돌봄기술을 터득하는 헤아림 가족교실,2022-05-04,2022-06-29,00:00,00:00,10,내부인력,8,4,Y,Y
전라남도순천시치매안심센터,헤아림,치매를 알고 돌봄기술을 터득하는 헤아림 가족교실,2021-12-08,2022-04-27,13:30,15:30,10,내부인력,21,4,Y,Y
전라남도순천시치매안심센터,헤아림,"치매를 알고, 돌봄의 지혜를 배우는 '헤아림' 가족교실",2021-10-06,2021-11-24,13:30,13:30,10,내부인력,8,4,Y,Y
전라남도순천시치매안심센터,헤아림,"치매를 알고, 돌봄의 지혜를 배우는 '헤아림' 가족교실",2021-07-28,2021-09-15,14:00,16:00,5,내부인력,8,4,Y,Y
전라남도순천시치매안심센터,헤아림,"치매를 알고, 돌봄의 지혜를 배우는 '헤아림' 가족교실 치매안심마을 서면판교",2021-02-26,2021-04-16,10:00,16:00,5,내부인력,8,4,Y,Y
전라남도순천시치매안심센터,헤아림,"치매를 알고, 돌봄의 지혜를 배우는 '헤아림' 가족교실",2021-02-25,2021-04-15,10:00,16:00,5,내부인력,8,4,Y,Y
전라남도순천시치매안심센터,헤아림,"치매를 알고, 돌봄의 지혜를 배우는 '헤아림' 가족교실 치매안심마을 서면판교",2020-09-22,2020-10-22,14:00,16:00,3,내부인력,8,3,Y,Y
전라남도순천시치매안심센터,헤아림,"치매를 알고, 돌봄의 지혜를 배우는 '헤아림' 가족교실 치매안심마을 별량용두",2020-09-22,2020-10-22,10:00,12:00,3,내부인력,8,3,Y,Y
전라남도순천시치매안심센터,헤아림,"치매를 알고, 돌봄의 지혜를 배우는 '헤아림' 가족교실",2020-08-19,2020-11-18,14:00,16:00,5,내부인력,14,4,Y,Y
전라남도순천시치매안심센터,헤아림,"치매를 알고, 돌봄의 지혜를 배우는 '헤아림' 가족교실",2020-01-29,2020-11-18,10:00,12:00,11,내부인력,43,4,Y,Y
전라남도순천시치매안심센터,헤아림,"치매를 알고, 돌봄의 지혜를 배우는 '헤아림' 가족교실",2019-11-06,2019-12-24,14:00,16:00,10,내부인력,8,4,Y,Y
전라남도순천시치매안심센터,헤아림,"치매를 알고, 돌봄의 지혜를 배우는 '헤아림' 가족교실",2019-09-04,2019-10-30,14:00,16:00,10,내부인력,8,4,Y,Y
전라남도순천시치매안심센터,헤아림,"치매를 알고, 돌봄의 지혜를 배우는 '헤아림' 가족교실",2019-07-10,2019-08-28,14:30,16:30,10,내부인력,8,4,Y,Y
전라남도순천시치매안심센터,헤아림,"치매를 알고, 돌봄의 지혜를 배우는 '헤아림' 가족교실",2019-05-15,2019-07-03,14:30,16:30,10,내부인력,8,4,Y,Y
전라남도순천시치매안심센터,헤아림,"치매를 알고, 돌봄의 지혜를 배우는 '헤아림' 가족교실",2019-03-13,2019-05-08,14:30,16:30,10,내부인력,8,4,Y,Y
전라남도순천시치매안심센터,헤아림,"치매를 알고, 돌봄의 지혜를 배우는 '헤아림' 가족교실",2019-01-09,2019-03-06,14:30,16:30,10,내부인력,8,4,Y,Y
전라남도순천시치매안심센터,헤아림,"치매를 알고, 돌봄의 지혜를 배우는 '헤아림' 가족교실",2018-11-14,2019-01-02,14:30,16:30,10,내부인력,4,4,Y,Y
전라남도순천시치매안심센터,헤아림,"치매를 알고, 돌봄의 지혜를 배우는 '헤아림' 가족교실",2018-09-05,2018-11-07,14:00,16:00,10,내부인력,8,4,Y,Y
전라남도순천시치매안심센터,헤아림,"치매를 알고, 돌봄의 지혜를 배우는 '헤아림' 가족교실",2018-07-04,2018-08-29,14:30,16:30,10,내부인력,8,6,Y,Y
전라남도순천시치매안심센터,헤아림,"치매를 알고, 돌봄의 지혜를 배우는 '헤아림' 가족교실",2018-04-18,2018-06-20,14:30,16:30,10,내부인력,8,6,Y,Y
전라남도신안군치매안심센터,헤아림,2025 안좌면 향목리 경로당 헤아림 가족 프로그램,2025-09-15,2025-09-23,13:00,15:00,5,내부인력,4,3,N,Y
전라남도신안군치매안심센터,헤아림,2025 암태분소 프로그램 걱정내림행복오름,2025-09-03,2025-09-26,13:20,15:20,6,내부인력,4,3,N,Y
전라남도신안군치매안심센터,헤아림,2025 팔금면 치매안심마을 걱정내림 행복오름,2025-07-03,2025-07-30,13:00,15:00,5,내부인력,4,3,N,Y
전라남도신안군치매안심센터,헤아림,2025 증도면 치매안심마을 걱정내림 행복오름,2025-04-07,2025-04-29,13:00,15:00,4,내부인력,4,3,N,Y
전라남도신안군치매안심센터,헤아림,2025년 암태면 도창리 힐링가족교실,2025-03-07,2025-04-11,13:00,15:00,6,내부인력,4,3,N,Y
전라남도신안군치매안심센터,헤아림,2024 암태면 분소 헤아림 가족 프로그램,2024-07-04,2024-07-30,13:00,16:00,6,내부인력,8,8,N,Y
전라남도신안군치매안심센터,헤아림,2024 자은면 대율리 경로당 헤아림 가족 프로그램,2024-05-02,2024-05-31,14:00,16:00,4,내부인력,8,8,N,Y
전라남도신안군치매안심센터,헤아림,2024 안좌면 향목리 경로당 헤아림 가족 프로그램,2024-04-01,2024-04-29,13:00,15:00,5,내부인력,8,8,Y,Y
전라남도신안군치매안심센터,헤아림,2024년 증도면 치매안심마을 힐링가족교실,2024-03-19,2024-03-28,13:00,15:00,5,내부인력,8,7,N,Y
전라남도신안군치매안심센터,헤아림,찾아가는 분소 힐링가족교실(도창마을),2024-03-04,2024-03-15,13:00,15:00,5,내부인력,8,6,N,Y
전라남도신안군치매안심센터,헤아림,2023년 암태면 도창리 경로당 헤아림 가족힐링프로그램,2023-05-23,2023-06-20,14:00,15:10,5,내부인력,8,7,N,Y
전라남도신안군치매안심센터,헤아림,2023년 안좌면 향목 헤아림 가족힐링프로그램,2023-03-20,2023-04-05,13:00,14:20,5,내부인력,8,7,N,Y
전라남도신안군치매안심센터,헤아림,2023년 팔금면 헤아림 가족힐링프로그램,2023-04-07,2023-04-27,13:00,14:30,5,내부인력,7,6,N,Y
전라남도신안군치매안심센터,헤아림,2023년 증도면 헤아림 가족힐링프로그램,2023-03-07,2023-03-30,13:00,14:30,5,내부인력,8,6,N,Y
전라남도신안군치매안심센터,헤아림,암태면 분소 헤아림 가족 프로그램,2022-08-01,2022-08-26,15:00,16:00,10,내부인력,8,5,N,Y
전라남도신안군치매안심센터,헤아림,증도면 치매안심마을 헤아림 가족 프로그램,2022-09-01,2022-10-06,13:00,13:30,5,내부인력,8,5,N,Y
전라남도신안군치매안심센터,헤아림,팔금면 이목리 치매안심마을 헤아림 가족 프로그램,2022-06-29,2022-07-12,13:00,15:00,4,내부인력,8,5,N,Y
전라남도신안군치매안심센터,헤아림,안좌면 향목리 경로당 헤아림 가족 프로그램,2022-06-23,2022-07-18,13:00,15:00,8,내부인력,8,5,Y,Y
전라남도신안군치매안심센터,헤아림,2021년 행복오름 걱정내림(치매안심센터),2021-04-07,2021-04-22,13:00,14:00,4,내부인력,8,5,Y,Y
전라남도신안군치매안심센터,헤아림,행복오름 걱정내림 (치매안심센터),2020-06-23,2020-07-09,14:00,17:00,5,내부인력,9,5,Y,Y
전라남도신안군치매안심센터,헤아림,행복오름 걱정내림 (암태면),2020-06-15,2020-07-02,14:00,17:00,5,내부인력,9,6,Y,Y
전라남도신안군치매안심센터,헤아림,행복오름 걱정내림 (구황2리),2019-09-19,2019-11-14,14:00,16:00,10,내부인력,8,5,Y,Y
전라남도신안군치매안심센터,헤아림,행복오름 걱정내림 (팔금면 치매안심마을),2019-06-27,2019-08-22,13:00,15:00,10,내부인력,8,5,Y,Y
전라남도신안군치매안심센터,헤아림,행복오름 걱정내림 (압해도),2019-09-03,2019-10-22,14:00,16:00,4,내부인력,8,4,Y,Y
전라남도신안군치매안심센터,헤아림,2019 상반기 치매가족 헤아림 걱정내림 행복오름 (암태면),2019-05-13,2019-07-08,13:00,15:00,10,내부인력,8,5,Y,Y
전라남도신안군치매안심센터,헤아림,2019 상반기 치매가족 헤아림 걱정내림 행복오름 (팔금면),2019-05-13,2019-07-08,15:00,17:00,10,내부인력,8,5,Y,Y
전라남도신안군치매안심센터,헤아림,행복오름 걱정내림 - 압해읍(하),2018-10-02,2018-11-27,13:30,15:00,20,내부인력,8,6,Y,N
전라남도신안군치매안심센터,헤아림,헤아림 치매가족교실,2018-05-03,2018-06-28,13:30,15:30,10,내부인력,8,6,Y,Y
전라남도여수시치매안심센터,헤아림,2025년 치매공감 가족교실 6기,2025-09-18,2025-11-13,14:00,16:00,8,내부인력,8,4,N,N
전라남도여수시치매안심센터,헤아림,2025년 치매공감 가족교실 5기,2025-09-16,2025-11-11,14:00,16:00,8,내부인력,8,4,N,N
전라남도여수시치매안심센터,헤아림,2025년 치매공감 가족교실 4기,2025-05-29,2025-07-17,14:00,16:00,8,내부인력,8,4,N,Y
전라남도여수시치매안심센터,헤아림,2025년 치매공감 가족교실 3기,2025-05-27,2025-07-15,14:00,16:00,8,내부인력,8,4,N,Y
전라남도여수시치매안심센터,헤아림,2025년 치매공감 가족교실 2기,2025-03-06,2025-04-24,14:00,16:00,8,내부인력,8,4,N,Y
전라남도여수시치매안심센터,헤아림,2025년 치매공감 가족교실 1기,2025-03-04,2025-04-22,14:00,16:00,8,내부인력,8,4,N,Y
전라남도여수시치매안심센터,헤아림,2024년 치매공감 가족교실 6기,2024-09-04,2024-10-30,14:00,16:00,8,내부인력,8,4,N,Y
전라남도여수시치매안심센터,헤아림,2024년 치매공감 가족교실 5기,2024-09-03,2024-10-29,14:00,16:00,8,내부인력,8,4,N,Y
전라남도여수시치매안심센터,헤아림,2024년 치매공감 가족교실 2기,2024-03-07,2024-05-09,14:00,16:00,8,내부인력,8,4,N,Y
전라남도여수시치매안심센터,헤아림,2024년 치매공감 가족교실 1기,2024-03-06,2024-05-08,14:00,16:00,8,내부인력,8,4,N,Y
전라남도여수시치매안심센터,헤아림,2024년 치매공감 가족교실 4기,2024-06-05,2024-07-24,14:00,16:00,8,내부인력,8,4,N,Y
전라남도여수시치매안심센터,헤아림,2024년 치매공감 가족교실 3기,2024-06-04,2024-07-25,14:00,16:00,8,내부인력,8,4,N,Y
전라남도여수시치매안심센터,헤아림,2023년 치매공감 가족교실 6기,2023-09-20,2023-11-15,14:00,14:20,8,내부인력,8,4,N,N
전라남도여수시치매안심센터,헤아림,2023년 치매공감 가족교실 5기,2023-09-19,2023-11-14,14:00,15:20,8,내부인력,8,4,N,N
전라남도여수시치매안심센터,헤아림,2023년 치매공감 가족교실 4기,2023-06-14,2023-08-02,14:00,15:20,8,내부인력,8,6,N,Y
전라남도여수시치매안심센터,기타,단계별 치매환자 돌봄을 위한 가족 프로그램(실험군),2023-06-13,2023-08-01,14:00,15:30,8,내부인력,8,6,N,N
전라남도여수시치매안심센터,헤아림,2023년 치매공감 가족교실 2기,2023-03-08,2023-04-26,14:00,15:20,8,내부인력,8,4,N,Y
전라남도여수시치매안심센터,헤아림,2023년 치매공감 가족교실 1기,2023-03-07,2023-04-25,14:00,15:20,8,내부인력,8,4,N,Y
전라남도여수시치매안심센터,헤아림,2022 치매공감 가족교실 6기,2022-10-12,2022-11-30,14:00,15:20,8,내부인력,8,4,N,Y
전라남도여수시치매안심센터,헤아림,2022 치매공감 가족교실 5기,2022-10-11,2022-11-29,14:00,15:20,8,내부인력,8,4,N,Y
전라남도여수시치매안심센터,헤아림,2022 치매공감 가족교실 4기,2022-08-03,2022-09-21,14:00,15:20,8,내부인력,8,4,N,Y
전라남도여수시치매안심센터,헤아림,2022 치매공감 가족교실 3기,2022-07-26,2022-09-13,14:00,15:20,8,내부인력,8,4,N,Y
전라남도여수시치매안심센터,헤아림,2022치매공감 가족교실2기,2022-05-04,2022-06-29,14:00,15:30,8,내부인력,8,4,Y,Y
전라남도여수시치매안심센터,헤아림,2022치매공감 가족교실1기,2022-05-03,2022-06-28,14:00,15:30,8,내부인력,8,4,Y,Y
전라남도여수시치매안심센터,헤아림,2021치매공감 가족교실 6기,2021-09-29,2021-11-18,14:00,15:20,10,내부인력,8,4,Y,Y
전라남도여수시치매안심센터,헤아림,2021치매공감 가족교실 5기,2021-09-28,2021-11-16,02:00,03:20,10,내부인력,8,4,Y,Y
전라남도여수시치매안심센터,헤아림,2021 치매공감 가족교실 4기,2021-06-02,2021-07-21,14:00,15:20,10,내부인력,8,4,Y,Y
전라남도여수시치매안심센터,헤아림,2021치매공감 가족교실 3기,2021-06-01,2021-07-20,14:00,15:20,10,내부인력,8,4,Y,Y
전라남도여수시치매안심센터,헤아림,2021치매공감 가족교실 2기,2021-03-04,2021-04-22,14:00,15:30,10,내부인력,8,4,Y,Y
전라남도여수시치매안심센터,헤아림,2021치매공감 가족교실 1기,2021-03-02,2021-04-20,14:00,15:30,10,내부인력,8,4,Y,Y
전라남도여수시치매안심센터,헤아림,2020치매공감 가족교실 4기,2020-10-08,2020-10-15,14:00,15:20,10,내부인력,2,2,Y,Y
전라남도여수시치매안심센터,헤아림,2020치매공감 가족교실 3기,2020-10-08,2020-10-15,10:00,11:20,10,내부인력,2,2,Y,Y
전라남도여수시치매안심센터,헤아림,2020 치매공감 가족교실 2기,2020-06-18,2020-08-20,14:00,15:30,10,내부인력,8,4,Y,Y
전라남도여수시치매안심센터,헤아림,2020 치매공감 가족교실 1기,2020-06-17,2020-08-19,10:00,11:30,10,내부인력,8,4,Y,Y
전라남도여수시치매안심센터,헤아림,치매공감 가족교실 5기,2019-09-17,2019-10-15,13:00,14:30,10,내부인력,8,5,Y,Y
전라남도여수시치매안심센터,헤아림,치매공감 가족교실 4기,2019-07-09,2019-08-27,09:00,10:30,9,내부인력,8,5,Y,Y
전라남도여수시치매안심센터,헤아림,치매공감 가족교실 3기,2019-07-04,2019-08-29,13:00,14:30,10,내부인력,8,5,Y,Y
전라남도여수시치매안심센터,헤아림,치매공감 가족교실 2기,2019-02-14,2019-04-04,14:00,16:00,8,내부인력,8,3,Y,Y
전라남도여수시치매안심센터,헤아림,치매공감 가족교실 1기,2019-02-14,2019-04-04,10:00,12:00,4,내부인력,8,4,Y,Y
전라남도여수시치매안심센터,헤아림,치(매와)통(하는)소통 가족교실 3기,2018-07-23,2018-09-10,09:30,17:30,10,내부인력,8,4,Y,Y
전라남도여수시치매안심센터,헤아림,치(매와)통(하는)소통 가족교실 1기,2018-02-19,2018-04-23,14:00,16:00,10,내부인력,8,4,Y,Y
전라남도여수시치매안심센터,헤아림,치(매와)통(하는)소통 가족교실 2기,2018-05-21,2018-07-09,14:00,16:00,10,내부인력,8,4,Y,Y
전라남도영광군치매안심센터,헤아림,2025년 제7기 가족교실 (군남분소),2025-09-04,2025-09-30,13:30,16:30,5,내부인력,8,8,Y,Y
전라남도영광군치매안심센터,헤아림,2025년 제5기 가족교실,2025-07-03,2025-07-29,13:30,16:30,5,내부인력,8,1,Y,Y
전라남도영광군치매안심센터,헤아림,2025년 제4기 가족교실,2025-06-02,2025-06-25,13:30,16:30,10,내부인력,8,1,Y,Y
전라남도영광군치매안심센터,헤아림,2025년 제3기 가족교실,2025-04-03,2025-04-29,13:30,16:30,10,내부인력,8,1,Y,Y
전라남도영광군치매안심센터,헤아림,2025년 제2기 가족교실 (군남분소),2025-03-04,2025-03-27,13:30,16:30,20,내부인력,8,1,Y,Y
전라남도영광군치매안심센터,헤아림,2025년 제1기 가족교실,2025-02-04,2025-02-27,13:30,16:30,10,내부인력,8,1,Y,Y
전라남도영광군치매안심센터,기타,2024년 제11기 가족교실 치매야 가거라(군남분소),2024-11-05,2024-11-26,13:00,15:00,20,내부인력,8,1,Y,Y
전라남도영광군치매안심센터,헤아림,2024년 치매야가거라 가족교실 10기,2024-10-08,2024-10-31,13:00,16:00,20,내부인력,8,1,Y,Y
전라남도영광군치매안심센터,기타,2024년 제9기 가족교실 치매야 가거라 (군남분소),2024-09-05,2024-09-26,13:00,15:00,10,내부인력,8,1,Y,Y
전라남도영광군치매안심센터,헤아림,2024년 치매야가거라 가족교실 8기,2024-08-01,2024-08-29,13:00,16:00,10,내부인력,8,1,Y,Y
전라남도영광군치매안심센터,헤아림,2024년 치매야가거라 가족교실 7기,2024-07-04,2024-07-30,13:00,16:00,10,내부인력,8,1,Y,Y
전라남도영광군치매안심센터,헤아림,2024년 치매야가거라 가족교실 5기,2024-05-07,2024-05-30,13:00,16:00,10,내부인력,8,1,Y,Y
전라남도영광군치매안심센터,기타,2024년  치매야가거라 가족교실 6기 (군남분소),2024-06-04,2024-06-25,13:30,15:30,10,내부인력,8,1,Y,Y
전라남도영광군치매안심센터,헤아림,2024년 치매야가거라 가족교실 4기,2024-04-04,2024-04-30,13:30,16:30,10,내부인력,8,1,Y,Y
전라남도영광군치매안심센터,헤아림,2024년 치매야가거라 가족교실 3기,2024-03-05,2024-03-28,13:30,16:30,10,내부인력,8,1,Y,Y
전라남도영광군치매안심센터,헤아림,2024년 치매야가거라 가족교실 2기,2024-02-06,2024-02-29,13:00,15:00,10,내부인력,8,1,Y,Y
전라남도영광군치매안심센터,기타,2024년 치매야가거라 가족교실 1기,2024-01-09,2024-01-30,13:30,15:30,10,내부인력,8,1,Y,Y
전라남도영광군치매안심센터,헤아림,2023년 헤아림가족교실 9기,2023-11-02,2023-11-28,13:00,16:00,5,내부인력,8,1,Y,Y
전라남도영광군치매안심센터,헤아림,2023년 헤아림가족교실 8기,2023-10-05,2023-10-31,13:00,16:00,5,내부인력,8,1,Y,Y
전라남도영광군치매안심센터,헤아림,2023년 헤아림가족교실 7기,2023-08-31,2023-09-26,13:00,15:00,6,내부인력,8,1,Y,Y
전라남도영광군치매안심센터,헤아림,2023년 헤아림가족교실 6기,2023-08-01,2023-08-29,13:00,15:00,5,내부인력,8,1,Y,Y
전라남도영광군치매안심센터,헤아림,2023년 헤아림가족교실 5기,2023-07-04,2023-07-27,13:00,16:00,5,내부인력,8,1,Y,Y
전라남도영광군치매안심센터,헤아림,2023년 헤아림가족교실 4기,2023-06-01,2023-06-29,13:00,16:00,5,내부인력,8,4,Y,Y
전라남도영광군치매안심센터,헤아림,2023년 헤아림가족교실 3기,2023-05-02,2023-05-25,14:00,16:00,4,내부인력,8,1,Y,Y
전라남도영광군치매안심센터,헤아림,2023년 헤아림가족교실 2기,2023-04-04,2023-04-27,14:00,16:00,5,내부인력,8,1,Y,Y
전라남도영광군치매안심센터,헤아림,2023년 헤아림가족교실 1기,2023-03-07,2023-03-30,10:00,12:00,4,내부인력,8,1,Y,Y
전라남도영광군치매안심센터,헤아림,2022년 헤아림4기,2022-11-03,2022-11-16,13:00,15:00,8,외부인력,8,1,Y,N
전라남도영광군치매안심센터,헤아림,2022년도 헤아림3기,2022-10-20,2022-11-01,13:00,15:00,10,외부인력,8,5,Y,Y
전라남도영광군치매안심센터,헤아림,2022년도 헤아림 2기,2022-10-06,2022-10-14,13:00,15:00,5,외부인력,8,4,Y,Y
전라남도영광군치매안심센터,헤아림,2022년도 헤아림 가족교실,2022-07-11,2022-07-27,10:00,12:00,10,내부인력,8,4,Y,Y
전라남도영광군치매안심센터,헤아림,2021년 헤아림 가족교실 3기,2021-08-09,2021-08-27,13:30,17:30,4,내부인력,9,4,Y,Y
전라남도영광군치매안심센터,헤아림,2021년 헤아림 가족교실 2기,2021-06-21,2021-06-30,13:30,14:50,4,내부인력,8,4,Y,Y
전라남도영광군치매안심센터,헤아림,2021년 헤아림 가족교실,2021-04-26,2021-05-10,15:00,17:00,5,내부인력,8,4,Y,Y
전라남도영광군치매안심센터,헤아림,2020년 헤아림 가족 교실 1기,2020-10-05,2020-10-14,10:00,11:20,5,내부인력,8,4,Y,Y
전라남도영광군치매안심센터,헤아림,2019년 헤아림 가족 교실 5기,2019-10-01,2019-10-29,10:00,11:30,4,내부인력,8,5,Y,Y
전라남도영광군치매안심센터,헤아림,2019년 헤아림 가족 교실 4기,2019-10-01,2019-10-29,13:00,14:30,4,내부인력,8,5,Y,Y
전라남도영광군치매안심센터,헤아림,2019년 헤아림 가족 교실 3기,2019-10-01,2019-10-29,10:00,11:30,4,내부인력,8,5,Y,Y
전라남도영광군치매안심센터,헤아림,2019년 헤아림 가족 교실 2기,2019-10-01,2019-10-29,14:00,15:30,4,내부인력,8,5,Y,Y
전라남도영광군치매안심센터,헤아림,2019년 헤아림 가족 교실 1기,2019-04-18,2019-06-13,14:00,16:00,12,내부인력,8,5,Y,Y
전라남도영암군치매안심센터,헤아림,2025년 헤아림 가족교실,2025-10-14,2025-12-02,13:00,15:00,10,내부인력,8,4,N,N
전라남도영암군치매안심센터,헤아림,2024년 헤아림 가족교실,2024-10-14,2024-11-04,09:00,11:00,7,내부인력,8,4,N,Y
전라남도영암군치매안심센터,헤아림,2023 헤아림 가족교실 삼호분소,2023-10-19,2023-11-15,13:00,15:00,4,내부인력,8,1,Y,N
전라남도영암군치매안심센터,헤아림,2023 헤아림 가족교실  본소 2기-B,2023-10-19,2023-11-15,13:00,15:00,4,내부인력,8,1,Y,N
전라남도영암군치매안심센터,헤아림,2023 헤아림 가족교실 본소 2기-A,2023-10-19,2023-11-15,13:00,15:00,4,내부인력,8,1,Y,N
전라남도영암군치매안심센터,헤아림,2023 헤아림 가족교실,2023-04-06,2023-04-27,13:00,15:00,7,내부인력,8,4,Y,Y
전라남도영암군치매안심센터,헤아림,2022 헤아림 가족교실,2022-05-16,2022-07-11,13:00,15:00,6,내부인력,8,4,Y,N
전라남도영암군치매안심센터,헤아림,2021헤아림 치매가족교실,2021-06-14,2021-06-24,09:00,11:00,10,내부인력,8,4,Y,Y
전라남도영암군치매안심센터,헤아림,2020 헤아림 가족 교실,2020-10-21,2020-11-25,09:00,11:00,5,내부인력,8,3,Y,N
전라남도영암군치매안심센터,한국치매협회 치매가족지지프로그램,도란도란,2019-07-01,2019-11-07,14:00,16:00,7,내부인력,30,3,Y,Y
전라남도영암군치매안심센터,헤아림,헤아림,2019-04-29,2019-06-05,14:00,16:00,7,내부인력,10,3,Y,Y
전라남도완도군치매안심센터,일상의 회복,"일상의 회복, 가치돌봄",2025-09-02,2025-09-23,14:00,15:00,15,내부인력,4,3,N,Y
전라남도완도군치매안심센터,헤아림,2025년 제4호 우수치매안심마을 (고금가교리) 가족교실,2025-06-04,2025-07-23,14:00,15:30,5,내부인력,8,6,Y,Y
전라남도완도군치매안심센터,헤아림,2025년 제1기 한울타리 가족교실,2025-03-18,2025-05-20,14:00,16:00,8,내부인력,8,4,Y,N
전라남도완도군치매안심센터,헤아림,2025년 찾아가는 가족교실(금일읍),2025-02-26,2025-04-16,15:00,16:00,5,내부인력,8,4,N,Y
전라남도완도군치매안심센터,헤아림,2024년 한울타리 가족교실 4기,2024-10-02,2024-11-27,13:00,16:00,10,내부인력,8,6,N,Y
전라남도완도군치매안심센터,헤아림,찾아가는 치매 가족교실,2024-07-08,2024-08-19,14:00,16:00,5,내부인력,7,6,N,Y
전라남도완도군치매안심센터,헤아림,2024년 한울타리 가족교실 3기,2024-07-04,2024-08-22,14:00,16:00,10,내부인력,8,6,N,Y
전라남도완도군치매안심센터,헤아림,2024년 한울타리 가족교실 2기,2024-06-12,2024-09-18,14:00,17:00,10,내부인력,8,6,Y,Y
전라남도완도군치매안심센터,헤아림,2024년 치매가족교실 '한울타리',2024-02-15,2024-04-04,13:00,16:00,10,내부인력,8,6,N,Y
전라남도완도군치매안심센터,헤아림,한울타리 가족교실 2기,2023-11-16,2023-12-12,13:00,16:00,10,내부인력,8,6,N,Y
전라남도완도군치매안심센터,헤아림,한울타리 가족교실,2023-09-06,2023-11-02,14:00,16:00,10,내부인력,8,4,Y,Y
전라남도완도군치매안심센터,헤아림,"가족교실 ""한울타리""",2022-06-27,2022-08-22,13:30,15:30,4,내부인력,8,5,Y,Y
전라남도완도군치매안심센터,헤아림,2021 치매가족교실 한울타리(하반기),2021-11-10,2021-12-01,13:30,15:30,5,내부인력,8,7,Y,Y
전라남도완도군치매안심센터,헤아림,2021 치매가족교실 한울타리,2021-03-24,2021-05-26,10:00,11:30,4,내부인력,8,7,Y,Y
전라남도완도군치매안심센터,헤아림,2020년 치매가족교실 한울타리,2020-10-19,2020-12-08,14:00,17:00,5,내부인력,8,8,Y,Y
전라남도완도군치매안심센터,헤아림,2019 치매가족교실 한울타리 5기,2019-08-14,2019-10-30,09:00,12:00,4,내부인력,8,8,Y,Y
전라남도완도군치매안심센터,헤아림,2019 치매가족교실 한울타리(치매안심마을) 4기,2019-08-07,2019-09-25,14:00,17:00,4,내부인력,8,8,Y,Y
전라남도완도군치매안심센터,헤아림,2019 치매가족교실 한울타리 3기,2019-06-21,2019-08-30,09:00,12:00,5,내부인력,10,8,Y,Y
전라남도완도군치매안심센터,헤아림,2019 치매가족교실 한울타리 2기,2019-04-29,2019-07-29,09:00,12:00,4,내부인력,10,8,Y,Y
전라남도완도군치매안심센터,헤아림,2019 치매가족교실 한울타리 1기,2019-02-18,2019-04-22,09:00,12:00,4,내부인력,10,8,Y,Y
