시도,시군구,자격별,성별,연령구분,신청자,1등급,2등급,3등급,4등급,5등급,인지지원등급,등급외A,등급외B,등급외C
서울,성북구,감경,남자,70-74세,101,*,9,29,44,11,*,*,*,0
서울,성북구,감경,남자,75-79세,171,10,14,48,73,10,*,*,*,0
서울,성북구,감경,남자,80-84세,178,5,14,42,88,21,*,*,0,*
서울,성북구,감경,남자,85세이상,203,*,13,54,107,16,*,0,*,0
서울,성북구,감경,여자,65세미만,23,*,*,*,6,*,0,*,*,0
서울,성북구,감경,여자,65-69세,74,6,7,12,34,8,*,*,0,0
서울,성북구,감경,여자,70-74세,154,6,15,39,63,13,*,*,0,0
서울,성북구,감경,여자,75-79세,329,18,26,86,143,29,*,*,*,*
서울,성북구,감경,여자,80-84세,556,22,55,135,257,53,7,*,*,0
서울,성북구,감경,여자,85세이상,868,46,107,276,360,52,6,*,*,0
서울,강북구,일반,남자,65세미만,73,*,*,7,*,*,0,18,6,6
서울,강북구,일반,남자,65-69세,115,*,7,15,17,*,0,20,6,8
서울,강북구,일반,남자,70-74세,160,*,8,25,39,7,*,20,7,*
서울,강북구,일반,남자,75-79세,286,*,15,54,83,25,8,22,13,*
서울,강북구,일반,남자,80-84세,363,8,12,65,121,37,13,20,6,*
서울,강북구,일반,남자,85세이상,381,*,25,80,139,36,8,12,13,*
서울,강북구,일반,여자,65세미만,48,5,*,6,7,*,0,8,*,*
서울,강북구,일반,여자,65-69세,153,*,*,16,28,*,*,20,12,8
서울,강북구,일반,여자,70-74세,254,*,8,38,43,14,6,32,15,*
서울,강북구,일반,여자,75-79세,486,19,27,66,122,39,20,53,19,*
서울,강북구,일반,여자,80-84세,813,30,46,126,275,80,17,53,24,8
서울,강북구,일반,여자,85세이상,956,30,80,207,318,82,15,41,14,*
서울,강북구,기초,남자,65세미만,106,*,*,14,26,6,*,18,9,9
서울,강북구,기초,남자,65-69세,166,*,11,23,49,10,*,15,10,8
서울,강북구,기초,남자,70-74세,124,*,5,11,50,8,*,7,9,*
서울,강북구,기초,남자,75-79세,111,*,10,14,41,6,*,9,5,*
서울,강북구,기초,남자,80-84세,101,5,*,19,38,9,*,7,*,*
서울,강북구,기초,남자,85세이상,93,5,*,18,45,14,*,*,*,0
서울,강북구,기초,여자,65세미만,61,*,*,9,14,5,0,10,*,5
서울,강북구,기초,여자,65-69세,117,*,*,22,42,6,0,11,*,5
서울,강북구,기초,여자,70-74세,164,*,9,22,60,17,*,16,9,*
서울,강북구,기초,여자,75-79세,244,8,11,34,101,25,*,13,10,*
서울,강북구,기초,여자,80-84세,318,10,24,52,137,36,*,14,6,*
서울,강북구,기초,여자,85세이상,392,20,36,91,169,28,*,8,5,*
서울,강북구,의료,남자,65-69세,*,0,0,0,0,*,0,0,0,0
서울,강북구,의료,남자,70-74세,*,0,0,*,*,*,0,0,0,0
서울,강북구,의료,남자,75-79세,*,0,0,0,*,*,0,0,0,0
서울,강북구,의료,남자,80-84세,*,0,*,*,*,0,0,0,0,0
서울,강북구,의료,남자,85세이상,0,0,0,0,0,0,0,0,0,0
서울,강북구,의료,여자,65세미만,0,0,0,0,0,0,0,0,0,0
서울,강북구,의료,여자,65-69세,*,0,0,0,*,0,0,0,0,0
서울,강북구,의료,여자,70-74세,0,0,0,0,0,0,0,0,0,0
서울,강북구,의료,여자,75-79세,8,0,0,*,*,0,*,0,*,*
서울,강북구,의료,여자,80-84세,6,0,0,0,*,*,0,0,*,0
서울,강북구,의료,여자,85세이상,26,*,*,5,10,*,0,*,*,0
서울,강북구,감경,남자,65세미만,34,*,*,7,13,*,0,*,0,*
서울,강북구,감경,남자,65-69세,75,*,*,29,22,8,0,*,*,0
서울,강북구,감경,남자,70-74세,117,*,9,25,58,16,*,0,0,0
서울,강북구,감경,남자,75-79세,140,6,8,34,64,21,*,0,*,0
서울,강북구,감경,남자,80-84세,209,6,17,51,92,31,6,*,*,0
서울,강북구,감경,남자,85세이상,215,5,15,57,95,27,10,*,0,*
서울,강북구,감경,여자,65세미만,43,5,*,12,10,*,*,*,0,0
서울,강북구,감경,여자,65-69세,81,6,10,22,30,8,0,*,0,*
서울,강북구,감경,여자,70-74세,163,6,9,42,64,22,*,*,*,*
서울,강북구,감경,여자,75-79세,308,13,16,70,128,43,13,*,*,*
서울,강북구,감경,여자,80-84세,576,17,43,131,261,87,18,*,*,0
서울,강북구,감경,여자,85세이상,794,41,80,238,341,69,7,*,*,0
서울,도봉구,일반,남자,65세미만,74,5,*,9,8,*,0,19,8,*
서울,도봉구,일반,남자,65-69세,125,*,9,20,23,5,0,18,8,5
서울,도봉구,일반,남자,70-74세,170,*,9,37,47,8,*,20,6,*
서울,도봉구,일반,남자,75-79세,267,7,16,41,84,24,7,13,9,*
서울,도봉구,일반,남자,80-84세,420,6,23,57,156,40,13,29,16,*
서울,도봉구,일반,남자,85세이상,487,12,24,99,173,53,11,27,14,*
서울,도봉구,일반,여자,65세미만,64,6,*,12,8,*,*,8,9,6
서울,도봉구,일반,여자,65-69세,154,*,6,18,23,*,*,28,8,6
서울,도봉구,일반,여자,70-74세,267,12,10,33,57,16,11,25,15,5
서울,도봉구,일반,여자,75-79세,509,16,17,64,141,39,14,47,17,16
서울,도봉구,일반,여자,80-84세,885,23,50,158,328,76,16,57,20,9
서울,도봉구,일반,여자,85세이상,1238,52,125,289,462,105,19,48,17,14
서울,도봉구,기초,남자,65세미만,94,*,*,15,30,9,*,9,*,*
서울,도봉구,기초,남자,65-69세,127,*,6,20,42,15,*,9,*,6
서울,도봉구,기초,남자,70-74세,88,5,7,11,26,*,*,7,7,*
서울,도봉구,기초,남자,75-79세,78,*,6,8,39,7,0,5,*,*
서울,도봉구,기초,남자,80-84세,80,6,7,15,30,9,5,*,*,*
서울,도봉구,기초,남자,85세이상,68,*,*,15,24,7,*,*,*,0
서울,도봉구,기초,여자,65세미만,41,7,*,8,11,*,0,*,*,*
서울,도봉구,기초,여자,65-69세,99,*,6,16,32,6,*,*,9,5
서울,도봉구,기초,여자,70-74세,108,7,*,20,42,8,*,9,*,*
서울,도봉구,기초,여자,75-79세,162,6,13,27,53,11,7,8,10,*
서울,도봉구,기초,여자,80-84세,246,7,21,48,107,23,*,7,9,*
서울,도봉구,기초,여자,85세이상,327,23,39,87,114,29,*,6,*,*
서울,도봉구,의료,남자,70-74세,*,0,0,*,0,0,0,0,*,0
서울,도봉구,의료,남자,75-79세,*,0,0,0,*,0,0,0,0,0
서울,도봉구,의료,남자,80-84세,*,0,0,*,0,0,0,0,0,0
서울,도봉구,의료,남자,85세이상,5,*,0,0,*,0,0,0,0,0
서울,도봉구,의료,여자,65-69세,0,0,0,0,0,0,0,0,0,0
서울,도봉구,의료,여자,70-74세,*,0,0,0,*,0,0,0,0,0
서울,도봉구,의료,여자,75-79세,*,0,0,0,0,*,0,0,*,0
서울,도봉구,의료,여자,80-84세,6,0,*,*,*,0,0,0,0,0
서울,도봉구,의료,여자,85세이상,24,*,*,6,9,0,0,0,0,0
서울,도봉구,감경,남자,65세미만,40,*,5,9,11,*,0,*,0,*
서울,도봉구,감경,남자,65-69세,81,7,*,22,32,9,*,*,0,0
서울,도봉구,감경,남자,70-74세,114,*,*,36,58,*,*,0,0,0
서울,도봉구,감경,남자,75-79세,170,6,5,50,78,18,*,*,*,0
서울,도봉구,감경,남자,80-84세,182,9,17,49,71,27,*,0,*,0
서울,도봉구,감경,남자,85세이상,223,6,15,65,94,37,5,0,*,0
서울,도봉구,감경,여자,65세미만,38,7,*,8,9,*,*,*,0,0
서울,도봉구,감경,여자,65-69세,54,5,*,14,20,*,*,*,0,0
서울,도봉구,감경,여자,70-74세,139,6,14,40,59,*,*,*,*,0
서울,도봉구,감경,여자,75-79세,282,14,20,69,116,32,10,*,*,0
서울,도봉구,감경,여자,80-84세,582,25,53,138,264,60,19,5,*,0
서울,도봉구,감경,여자,85세이상,1022,57,154,295,396,84,17,*,*,0
서울,노원구,일반,남자,65세미만,97,5,0,11,12,*,0,30,8,8
서울,노원구,일반,남자,65-69세,157,11,5,22,41,6,*,12,9,6
서울,노원구,일반,남자,70-74세,243,6,14,43,62,13,*,21,8,12
서울,노원구,일반,남자,75-79세,353,9,20,70,95,32,12,29,14,*
서울,노원구,일반,남자,80-84세,423,14,21,80,121,56,17,21,21,9
서울,노원구,일반,남자,85세이상,553,9,24,128,190,55,20,23,15,8
서울,노원구,일반,여자,65세미만,102,12,6,14,16,*,*,15,10,9
서울,노원구,일반,여자,65-69세,203,12,13,26,30,15,*,20,14,*
서울,노원구,일반,여자,70-74세,350,6,16,58,66,30,12,44,19,*
서울,노원구,일반,여자,75-79세,719,23,33,114,206,55,26,59,25,11
서울,노원구,일반,여자,80-84세,1113,26,53,184,368,122,55,83,47,14
서울,노원구,일반,여자,85세이상,1641,56,120,385,600,143,39,74,32,17
서울,노원구,기초,남자,65세미만,202,7,15,23,50,9,*,26,20,25
서울,노원구,기초,남자,65-69세,262,7,8,35,83,19,*,31,20,12
서울,노원구,기초,남자,70-74세,193,*,5,30,79,14,7,13,10,10
서울,노원구,기초,남자,75-79세,183,6,15,26,67,20,6,7,6,5
서울,노원구,기초,남자,80-84세,177,5,9,31,68,25,8,10,*,*
서울,노원구,기초,남자,85세이상,161,*,10,36,63,19,*,*,*,5
서울,노원구,기초,여자,65세미만,139,7,*,23,35,6,*,18,15,14
서울,노원구,기초,여자,65-69세,265,8,13,41,73,11,7,33,22,15
서울,노원구,기초,여자,70-74세,237,*,12,39,88,15,9,15,13,9
서울,노원구,기초,여자,75-79세,388,15,11,61,164,34,9,21,15,9
서울,노원구,기초,여자,80-84세,535,13,29,109,246,47,9,20,11,6
서울,노원구,기초,여자,85세이상,664,33,60,163,278,67,5,15,7,7
서울,노원구,의료,남자,65세미만,*,0,0,0,0,0,0,0,0,*
서울,노원구,의료,남자,65-69세,*,0,0,0,0,*,0,0,0,0
서울,노원구,의료,남자,70-74세,*,0,0,*,*,0,0,0,0,0
서울,노원구,의료,남자,75-79세,9,*,0,*,0,*,0,*,*,0
서울,노원구,의료,남자,80-84세,5,0,*,*,*,0,0,0,0,0
서울,노원구,의료,남자,85세이상,10,*,0,*,6,0,0,0,0,0
서울,노원구,의료,여자,65세미만,0,0,0,0,0,0,0,0,0,0
서울,노원구,의료,여자,65-69세,*,0,0,0,*,0,0,0,0,0
서울,노원구,의료,여자,70-74세,7,0,*,*,*,0,0,0,*,0
서울,노원구,의료,여자,75-79세,8,*,0,0,*,0,0,0,*,0
서울,노원구,의료,여자,80-84세,19,0,0,*,9,*,0,0,*,0
서울,노원구,의료,여자,85세이상,38,0,*,8,16,*,0,*,*,0
서울,노원구,감경,남자,65세미만,35,*,*,7,10,*,0,6,0,0
서울,노원구,감경,남자,65-69세,85,8,7,21,33,5,*,*,0,*
서울,노원구,감경,남자,70-74세,129,*,13,33,53,10,*,*,0,*
서울,노원구,감경,남자,75-79세,166,6,5,41,75,18,7,*,0,*
서울,노원구,감경,남자,80-84세,198,*,7,53,79,37,5,*,0,0
서울,노원구,감경,남자,85세이상,250,10,11,77,109,31,*,*,*,0
서울,노원구,감경,여자,65세미만,31,5,*,7,7,*,*,0,*,0
서울,노원구,감경,여자,65-69세,94,8,6,21,35,5,6,*,0,*
서울,노원구,감경,여자,70-74세,155,7,16,34,60,18,5,*,*,0
서울,노원구,감경,여자,75-79세,347,13,26,65,134,49,23,12,*,*
서울,노원구,감경,여자,80-84세,658,30,36,155,295,81,27,11,*,*
서울,노원구,감경,여자,85세이상,1097,67,89,306,475,112,23,*,*,*
서울,은평구,일반,남자,65세미만,88,*,*,15,10,*,0,17,5,10
서울,은평구,일반,남자,65-69세,159,7,5,31,33,*,*,23,11,6
서울,은평구,일반,남자,70-74세,238,9,16,65,62,8,*,22,5,*
서울,은평구,일반,남자,75-79세,368,8,29,82,107,27,8,20,16,5
서울,은평구,일반,남자,80-84세,557,6,39,119,219,49,*,20,15,*
서울,은평구,일반,남자,85세이상,662,13,51,179,239,46,11,22,7,*
서울,은평구,일반,여자,65세미만,68,6,*,5,13,*,0,13,5,*
서울,은평구,일반,여자,65-69세,221,8,10,36,43,5,6,25,11,*
서울,은평구,일반,여자,70-74세,360,17,17,54,83,17,7,38,17,7
서울,은평구,일반,여자,75-79세,797,21,44,147,247,50,17,47,18,10
서울,은평구,일반,여자,80-84세,1255,33,77,255,471,119,30,51,16,8
서울,은평구,일반,여자,85세이상,1545,87,145,445,565,90,14,28,15,*
서울,은평구,기초,남자,65세미만,114,6,*,18,35,*,*,12,5,7
서울,은평구,기초,남자,65-69세,167,8,8,26,56,7,*,13,8,*
서울,은평구,기초,남자,70-74세,120,*,*,27,50,11,*,*,*,0
서울,은평구,기초,남자,75-79세,127,*,6,19,49,9,*,5,*,*
서울,은평구,기초,남자,80-84세,129,*,9,23,45,20,*,5,*,5
서울,은평구,기초,남자,85세이상,99,*,9,27,42,7,0,*,*,0
서울,은평구,기초,여자,65세미만,52,6,5,5,8,*,*,6,7,*
서울,은평구,기초,여자,65-69세,116,6,*,22,42,7,*,5,7,*
서울,은평구,기초,여자,70-74세,172,8,13,27,69,6,*,14,7,*
서울,은평구,기초,여자,75-79세,234,8,7,46,95,20,6,8,*,*
서울,은평구,기초,여자,80-84세,355,13,19,83,149,29,6,14,6,*
서울,은평구,기초,여자,85세이상,431,22,68,116,180,16,*,*,*,*
서울,은평구,의료,남자,65세미만,0,0,0,0,0,0,0,0,0,0
서울,은평구,의료,남자,65-69세,*,0,0,*,0,0,0,0,0,0
서울,은평구,의료,남자,70-74세,*,0,0,*,0,0,0,0,0,0
서울,은평구,의료,남자,75-79세,*,0,*,0,0,0,0,*,0,0
서울,은평구,의료,남자,80-84세,6,0,0,*,*,0,0,0,0,0
서울,은평구,의료,남자,85세이상,5,0,0,0,*,0,0,0,0,0
서울,은평구,의료,여자,65-69세,*,0,0,*,0,0,0,0,0,0
서울,은평구,의료,여자,70-74세,5,0,0,0,*,*,0,*,*,0
서울,은평구,의료,여자,75-79세,6,0,0,*,*,0,0,*,0,0
서울,은평구,의료,여자,80-84세,6,0,*,*,*,0,0,0,0,0
서울,은평구,의료,여자,85세이상,29,0,*,9,14,*,0,0,0,0
서울,은평구,감경,남자,65세미만,54,*,*,20,18,*,0,*,*,0
서울,은평구,감경,남자,65-69세,103,7,7,36,39,*,*,*,0,0
서울,은평구,감경,남자,70-74세,135,*,6,47,56,6,*,*,0,*
서울,은평구,감경,남자,75-79세,203,7,15,55,96,16,*,*,0,0
서울,은평구,감경,남자,80-84세,288,17,20,83,124,21,5,*,*,*
서울,은평구,감경,남자,85세이상,274,10,22,75,139,16,*,*,0,*
서울,은평구,감경,여자,65세미만,53,*,*,21,16,*,*,*,*,0
서울,은평구,감경,여자,65-69세,133,9,12,30,51,15,*,0,*,0
서울,은평구,감경,여자,70-74세,213,13,18,53,88,16,8,*,*,*
서울,은평구,감경,여자,75-79세,395,16,24,102,178,36,14,*,*,0
서울,은평구,감경,여자,80-84세,799,23,63,230,381,68,10,*,0,0
서울,은평구,감경,여자,85세이상,1144,49,148,390,444,72,10,*,*,0
서울,서대문구,일반,남자,65세미만,54,*,*,7,10,0,*,8,*,*
서울,서대문구,일반,남자,65-69세,98,5,6,14,24,6,0,10,*,*
서울,서대문구,일반,남자,70-74세,142,8,5,21,39,6,*,14,6,*
서울,서대문구,일반,남자,75-79세,228,*,5,35,87,11,*,16,7,7
서울,서대문구,일반,남자,80-84세,343,8,13,58,125,26,7,16,5,10
서울,서대문구,일반,남자,85세이상,487,12,23,87,204,45,9,27,10,*
서울,서대문구,일반,여자,65세미만,42,*,*,*,10,*,*,*,5,*
서울,서대문구,일반,여자,65-69세,150,*,8,15,28,5,*,18,12,5
서울,서대문구,일반,여자,70-74세,236,12,9,27,52,15,6,19,6,6
서울,서대문구,일반,여자,75-79세,495,15,17,67,141,34,19,32,15,12
서울,서대문구,일반,여자,80-84세,851,27,41,143,278,78,26,65,21,9
서울,서대문구,일반,여자,85세이상,1123,51,100,251,403,82,17,49,14,9
서울,서대문구,기초,남자,65세미만,38,*,*,*,10,*,0,5,*,*
서울,서대문구,기초,남자,65-69세,73,*,6,7,19,*,*,9,7,8
서울,서대문구,기초,남자,70-74세,42,*,0,8,16,*,0,*,*,*
서울,서대문구,기초,남자,75-79세,54,*,*,8,18,8,0,*,5,*
서울,서대문구,기초,남자,80-84세,42,*,*,*,15,*,*,*,*,*
서울,서대문구,기초,남자,85세이상,51,*,5,6,23,9,0,*,*,0
서울,서대문구,기초,여자,65세미만,22,*,*,*,*,*,0,6,0,*
서울,서대문구,기초,여자,65-69세,58,0,0,5,26,*,*,7,5,0
서울,서대문구,기초,여자,70-74세,67,*,*,9,20,*,*,9,5,*
서울,서대문구,기초,여자,75-79세,95,*,7,9,24,9,*,8,*,*
서울,서대문구,기초,여자,80-84세,156,*,6,23,69,12,5,6,*,*
서울,서대문구,기초,여자,85세이상,227,10,16,55,108,8,*,9,*,*
서울,서대문구,의료,남자,65세미만,0,0,0,0,0,0,0,0,0,0
서울,서대문구,의료,남자,65-69세,*,0,0,0,0,*,0,0,0,0
서울,서대문구,의료,남자,70-74세,*,0,0,0,0,0,0,0,0,0
서울,서대문구,의료,남자,75-79세,0,0,0,0,0,0,0,0,0,0
서울,서대문구,의료,남자,80-84세,*,0,0,*,0,0,0,*,*,0
서울,서대문구,의료,남자,85세이상,*,0,*,0,*,0,0,0,0,0
서울,서대문구,의료,여자,65-69세,0,0,0,0,0,0,0,0,0,0
서울,서대문구,의료,여자,70-74세,*,0,0,*,*,0,0,0,0,0
서울,서대문구,의료,여자,75-79세,*,*,0,0,*,0,0,0,0,0
서울,서대문구,의료,여자,80-84세,*,0,*,*,*,0,0,0,0,0
서울,서대문구,의료,여자,85세이상,9,*,*,*,*,*,0,0,0,0
서울,서대문구,감경,남자,65세미만,21,*,*,7,6,*,*,0,*,0
서울,서대문구,감경,남자,65-69세,54,*,*,14,27,*,*,0,0,0
서울,서대문구,감경,남자,70-74세,73,7,5,12,31,9,*,*,0,0
서울,서대문구,감경,남자,75-79세,81,*,*,25,30,11,*,*,0,0
서울,서대문구,감경,남자,80-84세,115,*,5,32,52,14,*,*,0,0
서울,서대문구,감경,남자,85세이상,150,*,8,33,81,13,*,*,0,*
서울,서대문구,감경,여자,65세미만,26,*,6,5,7,*,0,0,0,0
서울,서대문구,감경,여자,65-69세,45,6,*,7,17,*,*,*,*,0
서울,서대문구,감경,여자,70-74세,100,7,7,17,47,10,*,*,*,*
서울,서대문구,감경,여자,75-79세,191,6,13,47,83,19,9,*,0,*
서울,서대문구,감경,여자,80-84세,366,9,25,83,174,45,8,6,0,0
서울,서대문구,감경,여자,85세이상,628,33,59,176,283,44,13,6,*,*
서울,마포구,일반,남자,65세미만,54,*,*,7,11,*,0,14,*,*
서울,마포구,일반,남자,65-69세,100,*,6,16,13,7,*,17,8,*
서울,마포구,일반,남자,70-74세,141,6,7,32,35,5,5,12,*,*
서울,마포구,일반,남자,75-79세,238,8,8,57,65,23,5,11,*,*
서울,마포구,일반,남자,80-84세,338,*,23,62,105,50,5,15,8,*
서울,마포구,일반,남자,85세이상,490,10,33,92,176,53,13,27,*,5
서울,마포구,일반,여자,65세미만,55,5,8,5,9,*,*,6,6,*
서울,마포구,일반,여자,65-69세,132,5,*,18,25,6,*,16,*,*
서울,마포구,일반,여자,70-74세,221,9,11,23,46,11,10,27,10,*
서울,마포구,일반,여자,75-79세,459,13,21,58,116,37,25,49,15,6
서울,마포구,일반,여자,80-84세,854,26,45,155,286,88,33,50,20,9
서울,마포구,일반,여자,85세이상,1244,56,106,296,446,102,19,58,19,*
서울,마포구,기초,남자,65세미만,38,*,*,5,7,*,*,*,5,5
서울,마포구,기초,남자,65-69세,70,*,*,9,18,*,*,5,*,*
서울,마포구,기초,남자,70-74세,53,*,*,7,13,*,*,7,*,*
서울,마포구,기초,남자,75-79세,45,*,0,10,14,7,*,*,*,0
서울,마포구,기초,남자,80-84세,56,0,*,7,9,12,*,5,6,*
서울,마포구,기초,남자,85세이상,42,*,0,7,20,*,0,*,0,0
서울,마포구,기초,여자,65세미만,23,*,*,*,*,*,0,*,*,*
서울,마포구,기초,여자,65-69세,71,*,*,9,18,9,*,9,*,*
서울,마포구,기초,여자,70-74세,68,0,0,13,25,*,*,10,*,*
서울,마포구,기초,여자,75-79세,114,*,*,13,41,12,*,10,*,*
서울,마포구,기초,여자,80-84세,133,*,6,32,46,7,8,12,*,0
서울,마포구,기초,여자,85세이상,181,6,12,39,72,19,*,8,*,0
서울,마포구,의료,남자,65-69세,*,0,0,0,0,0,0,0,*,0
서울,마포구,의료,남자,70-74세,*,0,0,0,*,*,0,0,0,0
서울,마포구,의료,남자,75-79세,*,0,0,0,*,*,0,0,*,0
서울,마포구,의료,남자,80-84세,*,0,0,0,*,0,0,0,0,0
서울,마포구,의료,남자,85세이상,*,0,0,0,*,*,0,0,0,0
서울,마포구,의료,여자,65세미만,0,0,0,0,0,0,0,0,0,0
서울,마포구,의료,여자,65-69세,0,0,0,0,0,0,0,0,0,0
서울,마포구,의료,여자,70-74세,*,0,0,*,0,0,0,0,0,0
서울,마포구,의료,여자,75-79세,*,0,0,0,0,0,0,0,0,0
서울,마포구,의료,여자,80-84세,8,0,0,*,*,*,*,0,0,0
서울,마포구,의료,여자,85세이상,12,0,*,*,*,*,0,*,0,0
서울,마포구,감경,남자,65세미만,20,5,*,*,*,*,0,*,*,0
서울,마포구,감경,남자,65-69세,32,*,*,7,15,*,*,0,0,*
서울,마포구,감경,남자,70-74세,40,*,*,17,14,*,*,*,0,0
서울,마포구,감경,남자,75-79세,55,*,*,17,20,6,*,*,*,0
서울,마포구,감경,남자,80-84세,79,*,5,14,36,17,*,0,0,0
서울,마포구,감경,남자,85세이상,97,*,8,21,46,14,*,0,0,0
서울,마포구,감경,여자,65세미만,13,*,0,*,*,0,0,*,0,*
서울,마포구,감경,여자,65-69세,40,*,*,7,15,*,*,0,*,0
서울,마포구,감경,여자,70-74세,74,*,*,14,31,7,*,*,0,0
서울,마포구,감경,여자,75-79세,147,*,17,35,55,18,*,6,0,0
서울,마포구,감경,여자,80-84세,290,12,20,65,121,39,10,*,*,0
서울,마포구,감경,여자,85세이상,415,22,36,128,163,48,6,*,0,0
서울,양천구,일반,남자,65세미만,81,8,6,6,16,*,0,12,*,*
서울,양천구,일반,남자,65-69세,177,12,5,33,47,*,*,17,7,*
서울,양천구,일반,남자,70-74세,221,10,16,48,70,15,*,11,8,*
서울,양천구,일반,남자,75-79세,339,15,17,78,109,23,*,19,5,*
서울,양천구,일반,남자,80-84세,436,17,26,81,152,48,7,15,9,*
서울,양천구,일반,남자,85세이상,480,15,27,112,170,39,6,18,*,12
서울,양천구,일반,여자,65세미만,77,11,*,8,9,*,*,13,6,*
서울,양천구,일반,여자,65-69세,200,*,13,26,35,7,*,27,12,*
서울,양천구,일반,여자,70-74세,335,12,24,48,71,21,11,34,14,*
서울,양천구,일반,여자,75-79세,654,20,35,111,181,52,17,51,17,13
서울,양천구,일반,여자,80-84세,949,27,42,174,362,82,18,51,24,*
서울,양천구,일반,여자,85세이상,1267,56,122,303,521,67,16,41,11,5
서울,양천구,기초,남자,65세미만,105,*,*,24,29,10,*,9,11,*
서울,양천구,기초,남자,65-69세,132,*,5,9,59,9,*,12,11,6
서울,양천구,기초,남자,70-74세,143,*,7,22,63,13,7,7,*,6
서울,양천구,기초,남자,75-79세,104,*,*,20,39,7,*,*,7,0
서울,양천구,기초,남자,80-84세,82,*,*,15,37,9,0,*,*,*
서울,양천구,기초,남자,85세이상,81,0,*,16,41,9,*,0,0,*
서울,양천구,기초,여자,65세미만,42,*,5,7,5,*,0,7,0,*
서울,양천구,기초,여자,65-69세,108,*,8,16,40,9,*,5,8,*
서울,양천구,기초,여자,70-74세,112,*,7,15,39,9,6,13,*,*
서울,양천구,기초,여자,75-79세,179,*,8,30,79,17,6,12,*,*
서울,양천구,기초,여자,80-84세,275,11,22,62,131,12,*,7,*,*
서울,양천구,기초,여자,85세이상,301,19,33,88,131,17,*,*,*,0
서울,양천구,의료,남자,65세미만,0,0,0,0,0,0,0,0,0,0
서울,양천구,의료,남자,65-69세,*,0,*,0,0,0,0,0,0,0
서울,양천구,의료,남자,70-74세,*,0,0,*,0,0,0,0,*,0
서울,양천구,의료,남자,75-79세,5,0,*,*,*,0,0,0,0,0
서울,양천구,의료,남자,80-84세,5,0,0,0,*,0,0,*,0,0
서울,양천구,의료,남자,85세이상,9,0,0,*,5,*,0,0,0,0
서울,양천구,의료,여자,65세미만,*,0,0,0,0,0,0,*,0,0
서울,양천구,의료,여자,65-69세,5,*,0,0,0,*,0,0,0,0
서울,양천구,의료,여자,70-74세,6,*,0,*,*,*,0,*,0,0
서울,양천구,의료,여자,75-79세,10,0,0,*,*,0,0,0,0,0
서울,양천구,의료,여자,80-84세,13,0,0,0,8,0,0,*,0,0
서울,양천구,의료,여자,85세이상,38,*,5,11,19,*,0,0,0,0
서울,양천구,감경,남자,65세미만,46,*,*,15,15,*,*,*,0,0
서울,양천구,감경,남자,65-69세,106,*,9,33,44,*,*,*,*,*
서울,양천구,감경,남자,70-74세,109,6,7,31,51,6,0,0,*,*
서울,양천구,감경,남자,75-79세,173,5,16,46,81,17,*,0,*,*
