장기요양기관코드,장기요양기관이름,우편번호,시도코드,시군구코드,법정동코드,시도 시군구 법정동명,지정일자,설치신고일자
21150000422,강서시니어스주야간보호센터,07591,11,500,102,서울특별시 강서구 등촌동,2018-05-23,2018-05-23
21150000438,강서중앙데이케어센터,07593,11,500,109,서울특별시 강서구 방화동,2019-02-27,2019-02-27
21150000444,강서데이케어센터,07695,11,500,103,서울특별시 강서구 화곡동,2019-04-01,2019-04-01
21150000457,가족사랑복지센터,07760,11,500,103,서울특별시 강서구 화곡동,2019-08-22,2019-08-22
21150000462,사랑모아데이케어센터,07646,11,500,106,서울특별시 강서구 내발산동,2019-09-09,2019-09-08
21150000484,늘푸른주야간보호센터,07635,11,500,106,서울특별시 강서구 내발산동,2019-12-04,2019-12-03
21150000490,강서재활전문데이케어센터,07607,11,500,109,서울특별시 강서구 방화동,2019-12-12,2019-12-11
21150000500,99팔팔재가노인복지센터,07767,11,500,103,서울특별시 강서구 화곡동,2020-03-12,2020-03-12
21150000502,힐링재가센터,07714,11,500,103,서울특별시 강서구 화곡동,2020-04-09,2020-04-09
21150000505,해든데이케어센터,07782,11,500,103,서울특별시 강서구 화곡동,2020-06-12,2020-06-12
21150000506,A+효담라이프케어 강서데이케어센터,07806,11,500,105,서울특별시 강서구 마곡동,2020-06-12,2020-06-12
21150000507,토탈방문간호 재가노인복지센터,07805,11,500,105,서울특별시 강서구 마곡동,2020-06-12,2020-06-02
21150000508,참조은 데이케어센터,07516,11,500,109,서울특별시 강서구 방화동,2020-09-29,2020-09-29
21150000509,강서구립 든든데이케어센터,07622,11,500,108,서울특별시 강서구 공항동,2020-10-26,2020-10-26
21150000511,이도재가복지센터,07639,11,500,106,서울특별시 강서구 내발산동,2020-10-23,2020-10-23
21150000512,케세라(주),07612,11,500,109,서울특별시 강서구 방화동,2020-10-23,2020-10-23
21150000516,강서실버데이케어센터,07657,11,500,103,서울특별시 강서구 화곡동,2020-12-21,2020-12-21
21150000519,우장산의료기,07553,11,500,102,서울특별시 강서구 등촌동,2021-01-22,2021-01-13
21150000520,봄봄재가요양센터,07632,11,500,106,서울특별시 강서구 내발산동,2021-01-21,2021-01-14
21150000523,봄 연세데이케어센터,07663,11,500,103,서울특별시 강서구 화곡동,2021-02-26,2021-02-26
21150000525,두레재가복지센터,07709,11,500,103,서울특별시 강서구 화곡동,2021-02-26,2021-02-17
21150000527,한마음재가복지센터,07619,11,500,108,서울특별시 강서구 공항동,2021-04-23,2021-04-23
21150000528,돌보인 방문요양센터 강서점,07686,11,500,103,서울특별시 강서구 화곡동,2021-04-23,2021-04-23
21150000529,함께하는재가복지센터,07668,11,500,102,서울특별시 강서구 등촌동,2021-04-23,2021-04-23
21150000530,초록마을재가복지센터,07674,11,500,103,서울특별시 강서구 화곡동,2021-04-23,2021-04-23
21150000535,신강서재가복지센터,07700,11,500,103,서울특별시 강서구 화곡동,2021-05-17,2021-05-17
21150000536,강서실버 재가복지센터,07722,11,500,103,서울특별시 강서구 화곡동,2021-06-28,2021-06-28
21150000537,강서나래재가복지센터,07723,11,500,103,서울특별시 강서구 화곡동,2021-06-28,2021-06-28
21150000539,햇살재가복지센터,07526,11,500,104,서울특별시 강서구 가양동,2021-08-04,2021-07-29
21150000540,나누리재가노인복지센터,07592,11,500,109,서울특별시 강서구 방화동,2021-08-03,2021-08-03
21150000543,신강서재가복지센터,07696,11,500,103,서울특별시 강서구 화곡동,2021-08-27,2021-08-20
21150000545,하나재가노인복지센터,07656,11,500,103,서울특별시 강서구 화곡동,2021-10-01,2021-10-01
21150000546,꽃피는재가복지센터,07770,11,500,103,서울특별시 강서구 화곡동,2021-10-01,2021-10-01
21150000548,봄날 재가요양센터,07587,11,500,102,서울특별시 강서구 등촌동,2021-11-26,2021-11-26
21150000549,신광재가복지센터,07678,11,500,103,서울특별시 강서구 화곡동,2022-05-01,2022-05-01
21150000551,엘림재가센터,07643,11,500,106,서울특별시 강서구 내발산동,2021-12-29,2021-12-29
21150000552,가나홈시니어재가복지센터,07767,11,500,103,서울특별시 강서구 화곡동,2022-01-18,2022-01-18
21150000555,가온어르신방문요양센터,07779,11,500,103,서울특별시 강서구 화곡동,2022-05-01,2022-05-01
21150000556,바른재가복지센터,07711,11,500,103,서울특별시 강서구 화곡동,2022-05-12,2022-05-12
21150000557,한양실버복지센터,07764,11,500,103,서울특별시 강서구 화곡동,2022-05-12,2022-05-12
21150000558,효사랑재가복지센터,07519,11,500,109,서울특별시 강서구 방화동,2022-08-01,2022-08-01
21150000559,천사가족(+)재가복지센터,07587,11,500,102,서울특별시 강서구 등촌동,2022-06-23,2022-05-12
21150000564,강서재가노인지원센터,07628,11,500,108,서울특별시 강서구 공항동,2022-08-01,2022-08-01
21150000566,곽재가복지센터,07532,11,500,104,서울특별시 강서구 가양동,2022-09-02,2022-08-26
21150000567,경희데이케어센터,07635,11,500,106,서울특별시 강서구 내발산동,2022-10-07,2022-10-07
21150000569,성주재가복지센터,07635,11,500,106,서울특별시 강서구 내발산동,2022-10-01,2022-10-01
21150000574,우리들데이케어센터,07604,11,500,109,서울특별시 강서구 방화동,2023-02-01,2023-02-01
21150000575,늘봄재가노인복지센터,07519,11,500,109,서울특별시 강서구 방화동,2023-02-01,2023-02-01
21150000579,은희재가복지센터,07587,11,500,102,서울특별시 강서구 등촌동,2023-03-30,2023-03-20
21150000580,강서 온마음시니어 재가센터,07765,11,500,103,서울특별시 강서구 화곡동,2023-05-26,2023-05-26
21150000581,동행재가노인복지센터,07517,11,500,109,서울특별시 강서구 방화동,2023-05-26,2023-05-26
21150000583,세반주간보호센터,07573,11,500,104,서울특별시 강서구 가양동,2023-06-01,2023-06-01
21150000584,든든재가방문요양센터,07638,11,500,106,서울특별시 강서구 내발산동,2023-06-29,2023-06-29
21150000585,고운재가복지센터,07591,11,500,102,서울특별시 강서구 등촌동,2023-08-01,2023-08-01
21150000586,아리아케어 강서화곡 재가노인복지센터,07674,11,500,103,서울특별시 강서구 화곡동,2023-10-04,2023-10-04
21150000587,강서해드림재가복지센터,07621,11,500,109,서울특별시 강서구 방화동,2023-09-26,2023-09-26
21150000588,지우데이케어센터,07533,11,500,104,서울특별시 강서구 가양동,2023-12-01,2023-12-01
21150000590,뜰재가노인복지센터,07619,11,500,108,서울특별시 강서구 공항동,2023-12-13,2023-12-13
21150000591,치현재가복지센터,07730,11,500,103,서울특별시 강서구 화곡동,2023-12-19,2023-11-30
21150000592,강서올리사랑재가복지센터,07680,11,500,106,서울특별시 강서구 내발산동,2023-11-30,2023-11-27
21150000593,천우재가복지센터,07533,11,500,104,서울특별시 강서구 가양동,2024-01-30,2024-01-23
21150000594,서울큰나무재가복지센터,07698,11,500,103,서울특별시 강서구 화곡동,2024-01-30,2024-01-23
21153000030,궁동데이케어센터,08249,11,530,109,서울특별시 구로구 궁동,2008-06-30,2008-06-30
21153000088,사랑나눔노인복지센터,08215,11,530,102,서울특별시 구로구 구로동,2009-07-17,2009-07-17
21153000128,희망주야간보호센터,08228,11,530,106,서울특별시 구로구 고척동,2010-04-20,2010-04-20
21153000133,구로노인종합복지관 병설 구로데이케어센터,08289,11,530,102,서울특별시 구로구 구로동,2008-09-03,2008-09-03
21153000155,구립화원데이케어센터,08281,11,530,102,서울특별시 구로구 구로동,2011-04-25,2011-04-25
21153000209,미소들주야간보호센터,08250,11,530,107,서울특별시 구로구 개봉동,2014-04-01,2014-04-01
21153000216,삼농데이케어센터,08344,11,530,108,서울특별시 구로구 오류동,2014-05-01,2014-05-01
21153000228,그레이스 실버데이케어센터,08357,11,530,108,서울특별시 구로구 오류동,2015-04-13,2015-04-13
21153000229,고척동성당데이케어센터,08228,11,530,106,서울특별시 구로구 고척동,2015-05-01,2015-05-01
21153000273,예성주야간보호센터,08266,11,530,107,서울특별시 구로구 개봉동,2017-04-03,2017-04-03
21153000276,구로제일데이케어센터,08298,11,530,102,서울특별시 구로구 구로동,2017-05-01,2017-05-01
21153000283,효도로어르신학교(데이케어센터),08227,11,530,106,서울특별시 구로구 고척동,2017-06-26,2017-06-26
21153000292,우리들주야간보호센터,08226,11,530,106,서울특별시 구로구 고척동,2017-11-16,2017-11-11
21153000303,천세노인복지센터,08256,11,530,109,서울특별시 구로구 궁동,2018-04-16,2018-04-16
21153000319,구로 100세대학데이케어센터,08227,11,530,106,서울특별시 구로구 고척동,2019-01-02,2019-01-02
21153000322,구로미가데이케어센터,08365,11,530,111,서울특별시 구로구 천왕동,2019-02-01,2019-02-01
21153000348,구로제일데이케어센터사랑점,08301,11,530,102,서울특별시 구로구 구로동,2019-12-09,2019-12-09
21153000359,구로은빛노인복지센터,08302,11,530,102,서울특별시 구로구 구로동,2020-03-04,2020-03-04
21153000360,그사랑 노인복지센터,08341,11,530,108,서울특별시 구로구 오류동,2020-07-13,2020-07-13
21153000361,은나무재가복지센터,08206,11,530,101,서울특별시 구로구 신도림동,2020-07-13,2020-07-13
21153000362,다온 재가복지센터,08302,11,530,102,서울특별시 구로구 구로동,2020-09-01,2020-09-01
21153000363,나눔돌봄 사회적협동조합,08286,11,530,102,서울특별시 구로구 구로동,2020-10-05,2020-10-05
21153000364,예인복지센터,08356,11,530,108,서울특별시 구로구 오류동,2020-09-01,2020-09-01
21153000365,베스트케어방문요양센터,08295,11,530,102,서울특별시 구로구 구로동,2020-09-16,2020-09-16
21153000366,가휴노인복지센터,08287,11,530,102,서울특별시 구로구 구로동,2020-09-16,2020-09-16
21153000368,효월드데이케어센터,08213,11,530,101,서울특별시 구로구 신도림동,2020-11-02,2020-11-02
21153000369,구립온수데이케어센터,08259,11,530,110,서울특별시 구로구 온수동,2020-11-02,2020-11-02
21153000372,구로바른데이케어센터,08375,11,530,102,서울특별시 구로구 구로동,2021-02-01,2021-02-01
21153000375,구로우리네재가복지센터,08311,11,530,102,서울특별시 구로구 구로동,2021-03-08,2021-03-08
21153000376,좋은돌봄재가노인복지센터,08328,11,530,107,서울특별시 구로구 개봉동,2021-07-05,2021-07-05
21153000377,365 어르신사랑 복지센터,08298,11,530,102,서울특별시 구로구 구로동,2021-07-01,2021-07-01
21153000378,미소천사 재가노인복지센터,08251,11,530,107,서울특별시 구로구 개봉동,2021-07-22,2021-07-22
21153000379,어르신의 하루 노인복지센터,08222,11,530,106,서울특별시 구로구 고척동,2021-10-01,2021-10-01
21153000380,스타방문요양센터,08269,11,530,108,서울특별시 구로구 오류동,2021-11-02,2021-11-02
21153000381,연세노인복지센타,08271,11,530,108,서울특별시 구로구 오류동,2021-12-01,2021-12-01
21153000382,아이레네주야간보호센터,08395,11,530,103,서울특별시 구로구 가리봉동,2021-12-17,2021-12-17
21153000383,(주)구로 휴 복지법인주간보호센터,08227,11,530,106,서울특별시 구로구 고척동,2021-12-01,2021-12-01
21153000384,현미 재가복지센터,08224,11,530,106,서울특별시 구로구 고척동,2022-01-01,2022-01-01
21153000385,효은재가센터,08255,11,530,109,서울특별시 구로구 궁동,2022-03-01,2022-03-01
21153000386,으뜸어르신주야간보호센터,08290,11,530,102,서울특별시 구로구 구로동,2022-05-01,2022-05-01
21153000387,비타민재가노인복지센터,08353,11,530,107,서울특별시 구로구 개봉동,2022-07-01,2022-07-01
21153000389,각심재가센터,08224,11,530,106,서울특별시 구로구 고척동,2022-10-31,2022-10-31
21153000393,따뜻한세상재가복지센터,08289,11,530,102,서울특별시 구로구 구로동,2023-03-16,2023-03-16
21153000396,더편한실버센터,08270,11,530,108,서울특별시 구로구 오류동,2023-04-18,2023-04-18
21153000397,미래다나재가복지센터,08312,11,530,102,서울특별시 구로구 구로동,2023-04-18,2023-04-18
21153000398,가가케어재가노인복지센터,08277,11,530,107,서울특별시 구로구 개봉동,2023-05-19,2023-05-19
21153000399,새날재가복지센터,08241,11,530,106,서울특별시 구로구 고척동,2023-05-19,2023-05-19
21153000400,참사랑의료기,08333,11,530,107,서울특별시 구로구 개봉동,2023-05-19,2023-05-19
21153000401,늘봄재가센터,08241,11,530,106,서울특별시 구로구 고척동,2023-06-19,2023-06-19
21153000402,미소재가복지센터,08323,11,530,102,서울특별시 구로구 구로동,2023-06-19,2023-06-19
21153000404,라파엘방문요양센터,08206,11,530,101,서울특별시 구로구 신도림동,2023-07-14,2023-07-14
21153000405,가드림방문간호요양복지센터,08369,11,530,102,서울특별시 구로구 구로동,2023-08-17,2023-08-17
21153000406,가가호호노인요양센터,08205,11,530,101,서울특별시 구로구 신도림동,2023-08-22,2023-08-22
21153000407,갈산데이케어센터,08218,11,530,106,서울특별시 구로구 고척동,2023-08-17,2023-08-17
21153000408,큰딸방문요양센터,08241,11,530,106,서울특별시 구로구 고척동,2023-09-27,2023-09-27
21153000409,구로요양방문노인복지센터,08280,11,530,102,서울특별시 구로구 구로동,2023-10-17,2023-10-17
21153000410,강남은혜재가요양센터,08341,11,530,108,서울특별시 구로구 오류동,2024-02-29,2024-02-29
21153000411,효다함재가노인복지센터,08271,11,530,108,서울특별시 구로구 오류동,2024-02-29,2024-02-29
21153000412,가치돌봄방문요양센터,08320,11,530,102,서울특별시 구로구 구로동,2024-02-29,2024-02-29
21153000413,한사랑노인복지센터,08235,11,530,107,서울특별시 구로구 개봉동,2024-03-21,2024-03-21
21153000414,하늘재가요양기관,08253,11,530,108,서울특별시 구로구 오류동,2024-04-25,2024-04-25
21153000415,한사랑노인복지센터,08235,11,530,107,서울특별시 구로구 개봉동,2024-04-26,2024-04-26
21154500163,금빛데이케어센터,08657,11,545,103,서울특별시 금천구 시흥동,2014-10-01,2014-10-01
