행정기관코드,기준연월,시도명,시군구명,읍면동명,총인구,65세이상인구,75세이상인구,85세이상인구,65세이상남자,65세이상여자,고령화율
4128554000,2026-06-30,경기도,고양시 일산동구,풍산동,42192,7701,2875,866,3431,4270,18.252275312855517
4128555100,2026-06-30,경기도,고양시 일산동구,백석1동,28015,5187,1933,608,2288,2899,18.515081206496518
4128555200,2026-06-30,경기도,고양시 일산동구,백석2동,19779,3922,1596,493,1755,2167,19.82911168410941
4128556000,2026-06-30,경기도,고양시 일산동구,마두1동,22255,4032,1581,535,1842,2190,18.11727701640081
4128557000,2026-06-30,경기도,고양시 일산동구,마두2동,15066,2756,1219,524,1188,1568,18.292844816142306
4128558000,2026-06-30,경기도,고양시 일산동구,장항1동,19921,1820,594,147,905,915,9.136087545805934
4128559000,2026-06-30,경기도,고양시 일산동구,장항2동,26597,4539,1950,701,2093,2446,17.06583449261195
4128560000,2026-06-30,경기도,고양시 일산동구,고봉동,20753,5719,2271,787,2684,3035,27.55746157182094
4128751000,2026-06-30,경기도,고양시 일산서구,일산1동,24385,5572,2284,678,2441,3131,22.850112774246465
4128752000,2026-06-30,경기도,고양시 일산서구,일산2동,18430,4529,1715,546,2060,2469,24.574064026044493
4128753000,2026-06-30,경기도,고양시 일산서구,일산3동,32852,4872,1813,619,2219,2653,14.830147327407769
4128754500,2026-06-30,경기도,고양시 일산서구,탄현1동,28836,4864,1988,698,2183,2681,16.867804133721737
4128754600,2026-06-30,경기도,고양시 일산서구,탄현2동,18300,3208,1321,423,1384,1824,17.530054644808743
4128755000,2026-06-30,경기도,고양시 일산서구,주엽1동,25681,5678,2613,961,2382,3296,22.10973092948094
4128756000,2026-06-30,경기도,고양시 일산서구,주엽2동,26123,6000,2799,1063,2519,3481,22.968265513149333
4128757000,2026-06-30,경기도,고양시 일산서구,대화동,33234,6284,2437,740,2809,3475,18.908346873683577
4128758000,2026-06-30,경기도,고양시 일산서구,송포동,19827,3604,1374,434,1732,1872,18.17723306602108
4128760000,2026-06-30,경기도,고양시 일산서구,덕이동,30433,5145,1830,525,2401,2744,16.9059902079979
4128761000,2026-06-30,경기도,고양시 일산서구,가좌동,18020,3490,1436,412,1601,1889,19.36736958934517
4129051000,2026-06-30,경기도,과천시,중앙동,11439,2533,975,342,1180,1353,22.143544016085322
4129051500,2026-06-30,경기도,과천시,원문동,16171,2423,940,295,1084,1339,14.983612639910952
4129052000,2026-06-30,경기도,과천시,갈현동,19429,1479,540,168,659,820,7.6123320809099795
4129053000,2026-06-30,경기도,과천시,별양동,12440,2159,775,231,986,1173,17.35530546623794
4129054000,2026-06-30,경기도,과천시,부림동,8833,1633,643,199,751,882,18.48749009396581
4129055000,2026-06-30,경기도,과천시,과천동,5876,1465,518,139,701,764,24.93192648059905
4129056000,2026-06-30,경기도,과천시,문원동,6644,1513,622,147,650,863,22.77242624924744
4131051000,2026-06-30,경기도,구리시,갈매동,30424,4769,1548,293,2184,2585,15.675124901393636
4131052000,2026-06-30,경기도,구리시,동구동,34630,6651,2469,682,3057,3594,19.205890846087208
4131053000,2026-06-30,경기도,구리시,인창동,26125,4582,1676,427,2048,2534,17.538755980861247
4131054100,2026-06-30,경기도,구리시,교문1동,14597,3771,1388,339,1775,1996,25.83407549496472
4131054200,2026-06-30,경기도,구리시,교문2동,20439,4034,1414,378,1847,2187,19.736777728851703
4131057000,2026-06-30,경기도,구리시,수택1동,16810,3564,1230,280,1654,1910,21.201665675193336
4131058000,2026-06-30,경기도,구리시,수택2동,23968,5794,2056,501,2584,3210,24.17389853137517
4131059000,2026-06-30,경기도,구리시,수택3동,20789,4043,1597,417,1865,2178,19.447784886237915
4136025000,2026-06-30,경기도,남양주시,와부읍,59381,13195,5553,1440,5976,7219,22.220912413061416
4136025300,2026-06-30,경기도,남양주시,진접읍,94400,19207,7575,2017,8691,10516,20.346398305084744
4136025600,2026-06-30,경기도,남양주시,화도읍,63405,13758,5545,1397,6060,7698,21.698604211024367
4136025700,2026-06-30,경기도,남양주시,화도읍동부출장소,12932,2655,950,290,1244,1411,20.530467058459635
4136025800,2026-06-30,경기도,남양주시,화도읍남부출장소,35150,6521,2608,625,2912,3609,18.551920341394027
4136025900,2026-06-30,경기도,남양주시,진건읍,19406,5584,2138,605,2589,2995,28.774605792023085
4136026200,2026-06-30,경기도,남양주시,오남읍,50310,10073,4302,1176,4363,5710,20.02186444046909
4136026500,2026-06-30,경기도,남양주시,퇴계원읍,26035,6916,2555,652,3179,3737,26.56424044555406
4136031000,2026-06-30,경기도,남양주시,별내면,17703,4817,2078,570,2160,2657,27.21007738801333
4136034000,2026-06-30,경기도,남양주시,수동면,8430,3347,1451,449,1608,1739,39.703440094899165
4136036000,2026-06-30,경기도,남양주시,조안면,3651,1361,516,146,676,685,37.27745823062175
4136051000,2026-06-30,경기도,남양주시,호평동,55313,9164,3827,926,3893,5271,16.56753385280133
4136052000,2026-06-30,경기도,남양주시,평내동,37275,6090,2445,655,2666,3424,16.338028169014084
4136053000,2026-06-30,경기도,남양주시,금곡동,16780,5562,2082,617,2550,3012,33.146603098927294
4136054000,2026-06-30,경기도,남양주시,양정동,2085,682,228,73,373,309,32.70983213429257
4136054500,2026-06-30,경기도,남양주시,다산1동,105647,14647,5468,1237,6500,8147,13.864094579117248
4136056500,2026-06-30,경기도,남양주시,다산2동,36574,5014,1730,398,2210,2804,13.709192322414832
4136057000,2026-06-30,경기도,남양주시,별내동,82963,13957,4884,1176,6358,7599,16.823162132516906
4137051000,2026-06-30,경기도,오산시,중앙동,32800,5218,1926,488,2335,2883,15.908536585365853
4137052300,2026-06-30,경기도,오산시,대원1동,44986,6737,2465,611,3014,3723,14.975770239630107
4137052600,2026-06-30,경기도,오산시,대원2동,24398,2532,924,216,1124,1408,10.377899827854742
4137053000,2026-06-30,경기도,오산시,남촌동,31708,3117,1095,273,1506,1611,9.830326731424247
4137054300,2026-06-30,경기도,오산시,신장1동,35330,5564,2095,523,2417,3147,15.748655533540902
4137054600,2026-06-30,경기도,오산시,신장2동,22559,3396,1179,265,1516,1880,15.053858770335566
4137055000,2026-06-30,경기도,오산시,세마동,31898,4095,1425,415,1888,2207,12.837795473070413
4137056000,2026-06-30,경기도,오산시,초평동,29911,3407,1184,307,1527,1880,11.390458359800743
4139051000,2026-06-30,경기도,시흥시,대야동,41235,7835,2613,765,3672,4163,19.000848793500666
4139052000,2026-06-30,경기도,시흥시,신천동,32113,7461,2441,644,3458,4003,23.23358141562607
4139053100,2026-06-30,경기도,시흥시,신현동,8748,2482,873,224,1225,1257,28.372199359853678
4139054000,2026-06-30,경기도,시흥시,은행동,57507,7573,2429,673,3476,4097,13.168831620498375
4139055000,2026-06-30,경기도,시흥시,매화동,10901,2753,1084,309,1285,1468,25.254563801486103
4139057000,2026-06-30,경기도,시흥시,목감동,40634,6652,2180,573,3168,3484,16.370527144755624
4139058100,2026-06-30,경기도,시흥시,군자동,21007,4353,1535,415,1956,2397,20.721664207169038
4139058200,2026-06-30,경기도,시흥시,월곶동,17593,3152,1176,337,1442,1710,17.91621667708748
4139058900,2026-06-30,경기도,시흥시,정왕본동,17095,2285,702,171,1211,1074,13.36648142731793
4139059100,2026-06-30,경기도,시흥시,정왕1동,20973,2674,856,238,1342,1332,12.749725837982167
4139059200,2026-06-30,경기도,시흥시,정왕2동,26271,3649,1279,386,1722,1927,13.889840508545545
4139059300,2026-06-30,경기도,시흥시,정왕3동,21241,3259,1035,282,1654,1605,15.342968786780284
4139059400,2026-06-30,경기도,시흥시,정왕4동,19139,2460,912,287,1137,1323,12.853336119964471
4139059600,2026-06-30,경기도,시흥시,배곧1동,35230,2648,742,212,1258,1390,7.516321317059324
4139059700,2026-06-30,경기도,시흥시,배곧2동,35388,2120,537,129,1024,1096,5.990731321351871
4139062100,2026-06-30,경기도,시흥시,과림동,1706,755,254,63,439,316,44.25556858147714
4139063000,2026-06-30,경기도,시흥시,연성동,23570,3596,1406,431,1671,1925,15.256682223165042
4139063100,2026-06-30,경기도,시흥시,장곡동,46719,4790,1601,430,2277,2513,10.252787944947451
4139064000,2026-06-30,경기도,시흥시,능곡동,25944,3665,1331,384,1663,2002,14.126580326857848
4139065000,2026-06-30,경기도,시흥시,거북섬동,11817,544,122,32,299,245,4.6035372768046035
4141051000,2026-06-30,경기도,군포시,군포1동,29980,6365,2213,582,3043,3322,21.230820547031353
4141052000,2026-06-30,경기도,군포시,군포2동,40293,7678,2591,736,3604,4074,19.05541905541906
4141054000,2026-06-30,경기도,군포시,산본1동,14134,4060,1507,384,1796,2264,28.725060138672703
4141055000,2026-06-30,경기도,군포시,산본2동,24599,5209,1843,540,2391,2818,21.175657547054758
4141056000,2026-06-30,경기도,군포시,금정동,18444,3912,1266,326,1839,2073,21.210149642160054
4141057000,2026-06-30,경기도,군포시,재궁동,16819,4100,1703,524,1646,2454,24.377192460907306
4141058000,2026-06-30,경기도,군포시,오금동,19460,3690,1427,446,1581,2109,18.96197327852004
4141059000,2026-06-30,경기도,군포시,수리동,14753,3652,1615,563,1499,2153,24.754287263607402
4141060000,2026-06-30,경기도,군포시,궁내동,19196,3183,1279,444,1411,1772,16.581579495728278
4141061000,2026-06-30,경기도,군포시,대야동,8904,2082,770,194,989,1093,23.382749326145554
4141062000,2026-06-30,경기도,군포시,광정동,22757,4730,1948,698,2020,2710,20.784813463989103
4141063000,2026-06-30,경기도,군포시,송부동,20123,3154,995,243,1446,1708,15.673607315012672
4143051000,2026-06-30,경기도,의왕시,고천동,17719,3013,1063,267,1401,1612,17.004345617698515
4143052000,2026-06-30,경기도,의왕시,부곡동,28551,6130,2482,726,2751,3379,21.470351301180344
4143053000,2026-06-30,경기도,의왕시,오전동,32595,7134,2337,569,3364,3770,21.88679245283019
4143054000,2026-06-30,경기도,의왕시,내손1동,19590,4065,1398,444,1885,2180,20.75038284839204
4143055000,2026-06-30,경기도,의왕시,내손2동,28131,4489,1406,430,2079,2410,15.957484625502117
4143056000,2026-06-30,경기도,의왕시,청계동,37635,8070,2726,744,3742,4328,21.442805898764448
4145051000,2026-06-30,경기도,하남시,천현동,5681,1840,613,187,915,925,32.388663967611336
4145052000,2026-06-30,경기도,하남시,신장1동,7020,1726,637,149,774,952,24.586894586894587
4145053000,2026-06-30,경기도,하남시,신장2동,44702,10834,4107,884,4954,5880,24.23605207820679
4145054000,2026-06-30,경기도,하남시,덕풍1동,13865,3936,1376,277,1844,2092,28.38802740714028
4145055000,2026-06-30,경기도,하남시,덕풍2동,17186,4861,1693,383,2198,2663,28.28465029675317
4145056000,2026-06-30,경기도,하남시,덕풍3동,27533,5959,2224,497,2641,3318,21.643119166091598
4145058000,2026-06-30,경기도,하남시,감북동,3227,830,311,101,422,408,25.720483421134183
4145058200,2026-06-30,경기도,하남시,감일동,39544,4459,1458,336,2114,2345,11.27604693505968
4145058500,2026-06-30,경기도,하남시,위례동,35235,3890,1068,259,1932,1958,11.040158932879239
4145059000,2026-06-30,경기도,하남시,춘궁동,728,240,95,31,133,107,32.967032967032964
4145060000,2026-06-30,경기도,하남시,초이동,2855,860,325,104,451,409,30.122591943957964
4145061000,2026-06-30,경기도,하남시,미사1동,54138,5988,2098,446,2750,3238,11.060622852709741
4145062000,2026-06-30,경기도,하남시,미사2동,46323,7179,2543,498,3253,3926,15.497700926105823
4145063000,2026-06-30,경기도,하남시,미사3동,29458,3784,1206,289,1789,1995,12.845407020164302
4146125000,2026-06-30,경기도,용인시 처인구,포곡읍,30921,6040,2356,665,2681,3359,19.53365027004301
4146125300,2026-06-30,경기도,용인시 처인구,모현읍,34670,6651,2392,623,3163,3488,19.18373233342948
4146125600,2026-06-30,경기도,용인시 처인구,이동읍,18609,4763,1834,564,2144,2619,25.595142135525823
4146125900,2026-06-30,경기도,용인시 처인구,남사읍,23431,4649,1751,423,2211,2438,19.84123596944219
4146126200,2026-06-30,경기도,용인시 처인구,양지읍,21920,4497,1558,459,2124,2373,20.51551094890511
4146134000,2026-06-30,경기도,용인시 처인구,원삼면,7657,2708,1061,309,1310,1398,35.36633146140786
4146135000,2026-06-30,경기도,용인시 처인구,백암면,7721,2971,1207,410,1429,1542,38.47947157104002
4146151000,2026-06-30,경기도,용인시 처인구,중앙동,26751,5274,2028,538,2333,2941,19.71515083548279
4146152500,2026-06-30,경기도,용인시 처인구,역북동,34587,4449,1618,376,2011,2438,12.863214502558765
4146152600,2026-06-30,경기도,용인시 처인구,삼가동,16248,2693,950,237,1266,1427,16.57434761201379
4146153500,2026-06-30,경기도,용인시 처인구,유림1동,13347,2551,944,244,1149,1402,19.1129092680003
4146153600,2026-06-30,경기도,용인시 처인구,유림2동,38270,4518,1637,397,2063,2455,11.805591847400052
4146154000,2026-06-30,경기도,용인시 처인구,동부동,12259,3199,1217,303,1473,1726,26.095113793947306
4146351000,2026-06-30,경기도,용인시 기흥구,신갈동,36053,6741,2902,772,3004,3737,18.69747316450781
4146351600,2026-06-30,경기도,용인시 기흥구,영덕1동,34242,4543,1548,372,2015,2528,13.267332515624087
4146351700,2026-06-30,경기도,용인시 기흥구,영덕2동,19118,3059,1282,499,1351,1708,16.000627680719738
4146352000,2026-06-30,경기도,용인시 기흥구,구갈동,39904,5682,2262,533,2630,3052,14.239174017642341
4146353000,2026-06-30,경기도,용인시 기흥구,상갈동,12491,2447,1141,314,1091,1356,19.590104875510367
4146353500,2026-06-30,경기도,용인시 기흥구,보라동,32352,6146,2772,735,2762,3384,18.997279920870426
4146354000,2026-06-30,경기도,용인시 기흥구,기흥동,20653,4528,1804,487,2048,2480,21.924175664552365
4146355000,2026-06-30,경기도,용인시 기흥구,서농동,24510,2910,992,233,1326,1584,11.872705018359852
4146356000,2026-06-30,경기도,용인시 기흥구,구성동,38279,8775,4178,1145,3757,5018,22.923796337417382
4146357000,2026-06-30,경기도,용인시 기흥구,마북동,33572,7211,3489,929,3247,3964,21.479208864529966
4146357200,2026-06-30,경기도,용인시 기흥구,동백1동,30796,4361,2031,575,1750,2611,14.160929990907912
4146357500,2026-06-30,경기도,용인시 기흥구,동백2동,25989,3825,1733,479,1690,2135,14.717765208357381
4146357700,2026-06-30,경기도,용인시 기흥구,동백3동,27683,4800,2602,776,2096,2704,17.339161218076075
4146358600,2026-06-30,경기도,용인시 기흥구,상하동,22794,4886,2003,549,2112,2774,21.435465473370186
4146359000,2026-06-30,경기도,용인시 기흥구,보정동,36154,6407,3201,843,2933,3474,17.721413951429994
4146551000,2026-06-30,경기도,용인시 수지구,풍덕천1동,30360,5219,2374,602,2311,2908,17.19038208168643
4146552000,2026-06-30,경기도,용인시 수지구,풍덕천2동,41237,4396,2135,658,1920,2476,10.660329315905619
4146553000,2026-06-30,경기도,용인시 수지구,신봉동,40975,6956,3376,862,3121,3835,16.97620500305064
4146554000,2026-06-30,경기도,용인시 수지구,죽전1동,28915,5334,2440,721,2389,2945,18.4471727477088
4146555000,2026-06-30,경기도,용인시 수지구,죽전2동,16998,2940,1302,367,1318,1622,17.29615248852806
4146555500,2026-06-30,경기도,용인시 수지구,죽전3동,26370,4248,1884,509,1871,2377,16.109215017064844
4146556000,2026-06-30,경기도,용인시 수지구,동천동,50868,7914,3201,725,3660,4254,15.557914602500588
4146557000,2026-06-30,경기도,용인시 수지구,상현1동,19571,3120,1540,412,1361,1759,15.941954933319707
4146558000,2026-06-30,경기도,용인시 수지구,상현2동,32390,5605,2786,714,2465,3140,17.304723680148193
4146558500,2026-06-30,경기도,용인시 수지구,상현3동,27144,3799,1653,394,1690,2109,13.995726495726496
4146559000,2026-06-30,경기도,용인시 수지구,성복동,54402,10439,5068,1166,4816,5623,19.188632770854014
4148025000,2026-06-30,경기도,파주시,문산읍,47934,9881,4328,1272,4296,5585,20.613760587474445
4148025300,2026-06-30,경기도,파주시,파주읍,13185,4179,1835,598,1924,2255,31.69510807736064
4148025600,2026-06-30,경기도,파주시,법원읍,9034,3426,1457,451,1607,1819,37.92340048704892
4148026200,2026-06-30,경기도,파주시,조리읍,27333,7682,3155,979,3495,4187,28.10522079537555
4148031000,2026-06-30,경기도,파주시,월롱면,7447,1870,756,226,949,921,25.11078286558346
4148032000,2026-06-30,경기도,파주시,탄현면,14263,3944,1652,565,1897,2047,27.65196662693683
4148035000,2026-06-30,경기도,파주시,광탄면,9962,3721,1583,524,1836,1885,37.35193736197551
4148036000,2026-06-30,경기도,파주시,파평면,3369,1514,727,232,689,825,44.939151083407545
4148037000,2026-06-30,경기도,파주시,적성면,6351,2204,1013,285,1055,1149,34.70319634703196
4148039000,2026-06-30,경기도,파주시,장단면,695,265,141,47,134,131,38.1294964028777
4148051000,2026-06-30,경기도,파주시,금촌1동,21970,5413,2198,658,2465,2948,24.63814292216659
4148052000,2026-06-30,경기도,파주시,금촌2동,29687,5628,2468,718,2307,3321,18.957792973355343
4148053000,2026-06-30,경기도,파주시,금촌3동,24029,5119,2087,606,2290,2829,21.303425028091056
4148054000,2026-06-30,경기도,파주시,교하동,6945,2109,869,254,1030,1079,30.367170626349893
4148055000,2026-06-30,경기도,파주시,운정1동,58509,7491,2849,780,3347,4144,12.803158488437678
4148056000,2026-06-30,경기도,파주시,운정2동,63961,7747,3219,851,3195,4552,12.112068291615204
4148057000,2026-06-30,경기도,파주시,운정3동,67087,8968,3517,970,3862,5106,13.367716547170092
4148058000,2026-06-30,경기도,파주시,운정4동,24321,3905,1537,437,1695,2210,16.056083220262323
4148059000,2026-06-30,경기도,파주시,운정5동,58459,5973,2256,651,2630,3343,10.217417335226397
4148060000,2026-06-30,경기도,파주시,운정6동,38846,3417,1223,275,1521,1896,8.796272460484992
4150025000,2026-06-30,경기도,이천시,장호원읍,13953,4387,1771,516,2021,2366,31.441267111015552
4150025300,2026-06-30,경기도,이천시,부발읍,36009,5485,1904,533,2582,2903,15.232303035352274
4150031000,2026-06-30,경기도,이천시,신둔면,13846,3454,1205,301,1702,1752,24.945832731474795
4150032000,2026-06-30,경기도,이천시,백사면,12639,3218,1227,355,1533,1685,25.46087506923016
4150033000,2026-06-30,경기도,이천시,호법면,5968,1751,695,205,827,924,29.33981233243968
4150034000,2026-06-30,경기도,이천시,마장면,16565,2721,1068,319,1303,1418,16.426199818895263
4150035000,2026-06-30,경기도,이천시,대월면,14876,2584,1020,282,1180,1404,17.37026082280183
4150036000,2026-06-30,경기도,이천시,모가면,3960,1702,737,245,815,887,42.97979797979798
4150037000,2026-06-30,경기도,이천시,설성면,4152,1896,847,278,907,989,45.664739884393065
4150038000,2026-06-30,경기도,이천시,율면,2394,1264,556,212,587,677,52.79866332497911
4150051000,2026-06-30,경기도,이천시,창전동,14995,3652,1312,319,1570,2082,24.354784928309435
4150051500,2026-06-30,경기도,이천시,증포동,56430,5985,1865,491,2764,3221,10.606060606060606
4150052000,2026-06-30,경기도,이천시,중리동,17717,3258,1208,316,1560,1698,18.38911779646667
4150053000,2026-06-30,경기도,이천시,관고동,11236,2340,838,219,1102,1238,20.825916696333216
4155025000,2026-06-30,경기도,안성시,공도읍,70901,10489,4011,1061,4519,5970,14.793867505394848
4155031000,2026-06-30,경기도,안성시,보개면,4707,2065,876,294,964,1101,43.870830677714046
4155032000,2026-06-30,경기도,안성시,금광면,6715,2419,968,324,1087,1332,36.023827252419956
4155033000,2026-06-30,경기도,안성시,서운면,2913,1360,612,225,628,732,46.68726398901476
4155034000,2026-06-30,경기도,안성시,미양면,5209,2052,834,265,1009,1043,39.39335765022077
4155035000,2026-06-30,경기도,안성시,대덕면,14188,2912,1072,298,1448,1464,20.524386805751337
4155036000,2026-06-30,경기도,안성시,양성면,4797,2133,928,352,1015,1118,44.46529080675422
4155038000,2026-06-30,경기도,안성시,원곡면,6308,1633,592,168,823,810,25.887761572606216
4155039000,2026-06-30,경기도,안성시,일죽면,6915,2950,1247,395,1400,1550,42.660882140274765
4155040000,2026-06-30,경기도,안성시,죽산면,6638,2584,1086,371,1227,1357,38.92738776739982
4155041000,2026-06-30,경기도,안성시,삼죽면,3813,1375,604,211,647,728,36.06084447941254
4155042000,2026-06-30,경기도,안성시,고삼면,1748,778,303,110,388,390,44.50800915331808
4155051000,2026-06-30,경기도,안성시,안성1동,10749,3261,1348,405,1455,1806,30.337705833100753
4155052000,2026-06-30,경기도,안성시,안성2동,26300,4460,1578,425,1990,2470,16.958174904942965
4155053000,2026-06-30,경기도,안성시,안성3동,26884,4806,1831,499,2098,2708,17.876804047016815
4157025000,2026-06-30,경기도,김포시,통진읍,34564,8626,3281,962,4041,4585,24.95660224511052
4157025300,2026-06-30,경기도,김포시,고촌읍,51937,7805,2657,625,3652,4153,15.027822169166491
4157025600,2026-06-30,경기도,김포시,양촌읍,30457,7509,2819,759,3543,3966,24.65443083691762
4157034000,2026-06-30,경기도,김포시,대곶면,8878,3219,1333,422,1685,1534,36.25816625366073
4157035000,2026-06-30,경기도,김포시,월곶면,5118,2189,909,274,1141,1048,42.7706135209066
4157036000,2026-06-30,경기도,김포시,하성면,7503,3055,1304,393,1498,1557,40.71704651472744
4157051500,2026-06-30,경기도,김포시,김포본동,56706,10770,4205,1124,4864,5906,18.992699185271398
4157052500,2026-06-30,경기도,김포시,장기본동,38492,5289,2147,520,2293,2996,13.740517510131975
4157054000,2026-06-30,경기도,김포시,사우동,20516,4524,1812,460,1989,2535,22.051082082277247
4157055000,2026-06-30,경기도,김포시,풍무동,59521,9696,3850,911,4383,5313,16.290048890307624
4157056000,2026-06-30,경기도,김포시,장기동,40257,5612,2179,473,2436,3176,13.940432719775442
4157057000,2026-06-30,경기도,김포시,구래동,45851,4942,1781,387,2190,2752,10.77839087479008
4157057500,2026-06-30,경기도,김포시,마산동,35467,5109,1998,408,2154,2955,14.404939803197339
4157058000,2026-06-30,경기도,김포시,운양동,48775,6344,2388,510,2802,3542,13.006663249615583
4159125000,2026-06-30,경기도,화성시 만세구,우정읍,16593,4828,1946,580,2261,2567,29.09660700295305
