"연도","성별","연령대","응시지역","합격여부","학교소재지","응시자수"
"2020","여","50","울산광역시","결시","강원특별자치도","1"
"2020","여","50","울산광역시","결시","경상남도","1"
"2020","여","50","울산광역시","결시","경상북도","25"
"2020","여","50","울산광역시","결시","울산광역시","56"
"2020","여","50","울산광역시","불합격","경상남도","1"
"2020","여","50","울산광역시","불합격","경상북도","51"
"2020","여","50","울산광역시","불합격","울산광역시","110"
"2020","여","50","울산광역시","응시결격","경상북도","1"
"2020","여","50","울산광역시","응시결격","울산광역시","1"
"2020","여","50","울산광역시","합격","경상남도","4"
"2020","여","50","울산광역시","합격","경상북도","697"
"2020","여","50","울산광역시","합격","기타","1"
"2020","여","50","울산광역시","합격","부산광역시","2"
"2020","여","50","울산광역시","합격","수원","1"
"2020","여","50","울산광역시","합격","울산광역시","1986"
"2020","여","50","울산광역시","합격","충청남도","1"
"2020","여","50","울산광역시","합격","충청북도","2"
"2020","여","60","울산광역시","결시","경상북도","6"
"2020","여","60","울산광역시","결시","광주광역시","1"
"2020","여","60","울산광역시","결시","수원","1"
"2020","여","60","울산광역시","결시","울산광역시","42"
"2020","여","60","울산광역시","결시","충청북도","1"
"2020","여","60","울산광역시","불합격","경상남도","2"
"2020","여","60","울산광역시","불합격","경상북도","64"
"2020","여","60","울산광역시","불합격","수원","1"
"2020","여","60","울산광역시","불합격","울산광역시","218"
"2020","여","60","울산광역시","불합격","충청북도","2"
"2020","여","60","울산광역시","합격","경상남도","4"
"2020","여","60","울산광역시","합격","경상북도","367"
"2020","여","60","울산광역시","합격","서울특별시","1"
"2020","여","60","울산광역시","합격","울산광역시","1012"
"2020","여","70","울산광역시","결시","경상북도","1"
"2020","여","70","울산광역시","결시","울산광역시","6"
"2020","여","70","울산광역시","불합격","경상북도","8"
"2020","여","70","울산광역시","불합격","울산광역시","27"
"2020","여","70","울산광역시","합격","경상북도","12"
"2020","여","70","울산광역시","합격","울산광역시","59"
"2020","여","80","울산광역시","불합격","울산광역시","3"
"2020","여","80","울산광역시","합격","울산광역시","2"
"2020","남","10","인천광역시","합격","수원","1"
"2020","남","20","인천광역시","결시","수원","2"
"2020","남","20","인천광역시","불합격","수원","3"
"2020","남","20","인천광역시","불합격","인천광역시","9"
"2020","남","20","인천광역시","합격","경상남도","1"
"2020","남","20","인천광역시","합격","서울특별시","2"
"2020","남","20","인천광역시","합격","수원","8"
"2020","남","20","인천광역시","합격","인천광역시","14"
"2020","남","20","인천광역시","합격","충청남도","1"
"2020","남","30","인천광역시","결시","기타","1"
"2020","남","30","인천광역시","결시","수원","2"
"2020","남","30","인천광역시","결시","인천광역시","3"
"2020","남","30","인천광역시","불합격","수원","2"
"2020","남","30","인천광역시","불합격","인천광역시","8"
"2020","남","30","인천광역시","합격","서울특별시","2"
"2020","남","30","인천광역시","합격","수원","18"
"2020","남","30","인천광역시","합격","인천광역시","23"
"2020","남","40","인천광역시","결시","수원","3"
"2020","남","40","인천광역시","결시","인천광역시","2"
"2020","남","40","인천광역시","불합격","수원","3"
"2020","남","40","인천광역시","불합격","인천광역시","14"
"2020","남","40","인천광역시","합격","강원특별자치도","1"
"2020","남","40","인천광역시","합격","수원","36"
"2020","남","40","인천광역시","합격","의정부","1"
"2020","남","40","인천광역시","합격","인천광역시","66"
"2020","남","50","인천광역시","결시","수원","4"
"2020","남","50","인천광역시","결시","인천광역시","7"
"2020","남","50","인천광역시","불합격","수원","18"
"2020","남","50","인천광역시","불합격","인천광역시","25"
"2020","남","50","인천광역시","합격","경상남도","1"
"2020","남","50","인천광역시","합격","서울특별시","3"
"2020","남","50","인천광역시","합격","수원","112"
"2020","남","50","인천광역시","합격","인천광역시","223"
"2020","남","60","인천광역시","결시","경상남도","1"
"2020","남","60","인천광역시","결시","기타","1"
"2020","남","60","인천광역시","결시","서울특별시","1"
"2020","남","60","인천광역시","결시","수원","12"
"2020","남","60","인천광역시","결시","인천광역시","12"
"2020","남","60","인천광역시","불합격","수원","44"
"2020","남","60","인천광역시","불합격","인천광역시","44"
"2020","남","60","인천광역시","합격","서울특별시","5"
"2020","남","60","인천광역시","합격","수원","250"
"2020","남","60","인천광역시","합격","의정부","1"
"2020","남","60","인천광역시","합격","인천광역시","415"
"2020","남","60","인천광역시","합격","전라남도","1"
"2020","남","70","인천광역시","결시","수원","4"
"2020","남","70","인천광역시","불합격","수원","25"
"2020","남","70","인천광역시","불합격","인천광역시","21"
"2020","남","70","인천광역시","합격","수원","44"
"2020","남","70","인천광역시","합격","인천광역시","52"
"2020","남","80","인천광역시","결시","수원","1"
"2020","남","80","인천광역시","불합격","수원","3"
"2020","남","80","인천광역시","불합격","인천광역시","14"
"2020","남","80","인천광역시","합격","수원","5"
"2020","남","80","인천광역시","합격","인천광역시","6"
"2020","여","10","인천광역시","결시","인천광역시","1"
"2020","여","10","인천광역시","합격","수원","2"
"2020","여","20","인천광역시","결시","수원","1"
"2020","여","20","인천광역시","결시","인천광역시","1"
"2020","여","20","인천광역시","불합격","서울특별시","1"
"2020","여","20","인천광역시","불합격","수원","1"
"2020","여","20","인천광역시","불합격","인천광역시","11"
"2020","여","20","인천광역시","합격","서울특별시","1"
"2020","여","20","인천광역시","합격","수원","25"
"2020","여","20","인천광역시","합격","인천광역시","46"
"2020","여","20","인천광역시","합격","충청남도","1"
"2020","여","30","인천광역시","결시","수원","9"
"2020","여","30","인천광역시","결시","인천광역시","9"
"2020","여","30","인천광역시","불합격","수원","15"
"2020","여","30","인천광역시","불합격","인천광역시","20"
"2020","여","30","인천광역시","불합격","충청남도","1"
"2020","여","30","인천광역시","응시결격","인천광역시","1"
"2020","여","30","인천광역시","합격","경상남도","3"
"2020","여","30","인천광역시","합격","서울특별시","6"
"2020","여","30","인천광역시","합격","수원","108"
"2020","여","30","인천광역시","합격","인천광역시","182"
"2020","여","30","인천광역시","합격","전북특별자치도","1"
"2020","여","30","인천광역시","합격","충청남도","1"
"2020","여","40","인천광역시","결시","광주광역시","1"
"2020","여","40","인천광역시","결시","수원","16"
"2020","여","40","인천광역시","결시","인천광역시","46"
"2020","여","40","인천광역시","불합격","수원","41"
"2020","여","40","인천광역시","불합격","인천광역시","78"
"2020","여","40","인천광역시","합격","경상남도","9"
"2020","여","40","인천광역시","합격","부산광역시","1"
"2020","여","40","인천광역시","합격","서울특별시","12"
"2020","여","40","인천광역시","합격","수원","662"
"2020","여","40","인천광역시","합격","인천광역시","1131"
"2020","여","40","인천광역시","합격","전라남도","4"
"2020","여","40","인천광역시","합격","충청남도","4"
"2020","여","50","인천광역시","결시","경상남도","2"
"2020","여","50","인천광역시","결시","서울특별시","1"
"2020","여","50","인천광역시","결시","수원","54"
"2020","여","50","인천광역시","결시","인천광역시","85"
"2020","여","50","인천광역시","결시","전라남도","2"
"2020","여","50","인천광역시","결시","충청남도","1"
"2020","여","50","인천광역시","불합격","경상남도","1"
"2020","여","50","인천광역시","불합격","서울특별시","4"
"2020","여","50","인천광역시","불합격","수원","230"
"2020","여","50","인천광역시","불합격","인천광역시","342"
