기준일,시도,시군구,신청자_공개값합계,신청자_비공개셀수,신청자_추정하한,신청자_추정상한,인정자_공개값합계,인정자_비공개셀수,인정자_추정하한,인정자_추정상한,비공개규칙주의
2025-12-31,경상남도,의령군,1959,0,1959,1959,1544,0,1544,1544,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경상남도,함안군,3720,0,3720,3720,3025,0,3025,3025,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경상남도,창녕군,4165,0,4165,4165,3432,0,3432,3432,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경상남도,고성군,3331,0,3331,3331,2688,0,2688,2688,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경상남도,남해군,3610,0,3610,3610,2951,0,2951,2951,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경상남도,하동군,3701,0,3701,3701,3072,0,3072,3072,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경상남도,산청군,3172,0,3172,3172,2528,0,2528,2528,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경상남도,함양군,2701,0,2701,2701,2184,0,2184,2184,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경상남도,거창군,3554,0,3554,3554,2946,0,2946,2946,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경상남도,합천군,3086,0,3086,3086,2318,0,2318,2318,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,제주,제주시,11700,0,11700,11700,9105,0,9105,9105,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,제주,서귀포시,4870,0,4870,4870,3350,0,3350,3350,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
