시설_지역코드,기관유형코드,시도명,시군구명,기관유형명,기관수,현원확인기관수,현원결측행수,정원합계_현원확인기관,현원합계,원자료_현원정원비,가동률,가동률해석가능,지표해석,정원초과행수,자료기준,용도
11380,B01,서울특별시,은평구,재가노인복지시설 방문요양,57,57,0,0.0,1206,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11380,B02,서울특별시,은평구,재가노인복지시설 방문목욕,34,34,0,0.0,60,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11380,B03,서울특별시,은평구,재가노인복지시설 주야간보호,28,28,0,818.0,714,0.8728606356968215,0.8728606356968215,True,정원 대비 현원 가동률,2.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11380,B05,서울특별시,은평구,재가노인복지시설 방문간호,1,1,0,0.0,0,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11380,B06,서울특별시,은평구,재가노인복지시설 복지용구,1,1,0,0.0,0,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11380,C01,서울특별시,은평구,재가장기요양기관 방문요양,44,44,0,0.0,1699,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11380,C02,서울특별시,은평구,재가장기요양기관 방문목욕,39,39,0,0.0,25,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11380,C03,서울특별시,은평구,재가장기요양기관 주야간보호,5,5,0,250.0,210,0.84,0.84,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11380,C05,서울특별시,은평구,재가장기요양기관 방문간호,3,3,0,0.0,8,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11380,G31,서울특별시,은평구,치매전담실가형1실,2,2,0,24.0,24,1.0,1.0,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11380,G32,서울특별시,은평구,치매전담실가형2실,1,1,0,12.0,12,1.0,1.0,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11380,G33,서울특별시,은평구,치매전담실가형3실,1,1,0,16.0,16,1.0,1.0,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11380,M31,서울특별시,은평구,치매전담실나형1실,1,1,0,12.0,12,1.0,1.0,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11410,A03,서울특별시,서대문구,노인요양시설(개정법),9,9,0,294.0,267,0.9081632653061225,0.9081632653061225,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11410,A04,서울특별시,서대문구,노인요양공동생활가정,1,1,0,9.0,8,0.8888888888888888,0.8888888888888888,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11410,B01,서울특별시,서대문구,재가노인복지시설 방문요양,24,24,0,0.0,376,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11410,B02,서울특별시,서대문구,재가노인복지시설 방문목욕,13,13,0,0.0,47,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11410,B03,서울특별시,서대문구,재가노인복지시설 주야간보호,19,19,0,528.0,486,0.9204545454545454,0.9204545454545454,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11410,B06,서울특별시,서대문구,재가노인복지시설 복지용구,2,2,0,0.0,2,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11410,C01,서울특별시,서대문구,재가장기요양기관 방문요양,23,23,0,0.0,1043,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11410,C02,서울특별시,서대문구,재가장기요양기관 방문목욕,17,17,0,0.0,14,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11410,C05,서울특별시,서대문구,재가장기요양기관 방문간호,1,1,0,0.0,26,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11410,S41,서울특별시,서대문구,치매전담형노인요양공동생활가정,1,1,0,6.0,6,1.0,1.0,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11440,A03,서울특별시,마포구,노인요양시설(개정법),3,3,0,380.0,375,0.9868421052631579,0.9868421052631579,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11440,B01,서울특별시,마포구,재가노인복지시설 방문요양,23,23,0,0.0,489,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11440,B02,서울특별시,마포구,재가노인복지시설 방문목욕,13,13,0,0.0,5,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11440,B03,서울특별시,마포구,재가노인복지시설 주야간보호,18,18,0,608.0,550,0.9046052631578947,0.9046052631578947,True,정원 대비 현원 가동률,3.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11440,C01,서울특별시,마포구,재가장기요양기관 방문요양,23,23,0,0.0,807,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11440,C02,서울특별시,마포구,재가장기요양기관 방문목욕,21,21,0,0.0,16,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11440,C05,서울특별시,마포구,재가장기요양기관 방문간호,2,2,0,0.0,61,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11440,C06,서울특별시,마포구,재가장기요양기관 복지용구,2,2,0,0.0,215,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11440,G31,서울특별시,마포구,치매전담실가형1실,1,1,0,12.0,12,1.0,1.0,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11440,G32,서울특별시,마포구,치매전담실가형2실,1,1,0,12.0,11,0.9166666666666666,0.9166666666666666,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11440,G33,서울특별시,마포구,치매전담실가형3실,1,1,0,12.0,12,1.0,1.0,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11440,H31,서울특별시,마포구,주야간보호내치매전담1실,1,1,0,20.0,20,1.0,1.0,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11470,A03,서울특별시,양천구,노인요양시설(개정법),13,13,0,615.0,599,0.9739837398373984,0.9739837398373984,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11470,A04,서울특별시,양천구,노인요양공동생활가정,5,5,0,45.0,34,0.7555555555555555,0.7555555555555555,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11470,B01,서울특별시,양천구,재가노인복지시설 방문요양,53,53,0,0.0,1268,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11470,B02,서울특별시,양천구,재가노인복지시설 방문목욕,38,38,0,0.0,10,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11470,B03,서울특별시,양천구,재가노인복지시설 주야간보호,33,33,0,1343.0,989,0.7364110201042442,0.7364110201042442,True,정원 대비 현원 가동률,3.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11470,B05,서울특별시,양천구,재가노인복지시설 방문간호,1,1,0,0.0,2,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11470,B06,서울특별시,양천구,재가노인복지시설 복지용구,1,1,0,0.0,18,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11470,C01,서울특별시,양천구,재가장기요양기관 방문요양,37,37,0,0.0,1315,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11470,C02,서울특별시,양천구,재가장기요양기관 방문목욕,34,34,0,0.0,26,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11470,C06,서울특별시,양천구,재가장기요양기관 복지용구,2,2,0,0.0,1,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11470,G31,서울특별시,양천구,치매전담실가형1실,1,1,0,12.0,12,1.0,1.0,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11500,A03,서울특별시,강서구,노인요양시설(개정법),21,21,0,1125.0,989,0.8791111111111111,0.8791111111111111,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11500,A04,서울특별시,강서구,노인요양공동생활가정,11,11,0,97.0,81,0.8350515463917526,0.8350515463917526,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11500,B01,서울특별시,강서구,재가노인복지시설 방문요양,51,51,0,0.0,1385,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11500,B02,서울특별시,강서구,재가노인복지시설 방문목욕,26,26,0,0.0,17,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11500,B03,서울특별시,강서구,재가노인복지시설 주야간보호,31,31,0,1247.0,915,0.7337610264635124,0.7337610264635124,True,정원 대비 현원 가동률,3.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11500,B05,서울특별시,강서구,재가노인복지시설 방문간호,3,3,0,0.0,0,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11500,B06,서울특별시,강서구,재가노인복지시설 복지용구,2,2,0,0.0,42,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11500,C01,서울특별시,강서구,재가장기요양기관 방문요양,71,71,0,0.0,2364,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11500,C02,서울특별시,강서구,재가장기요양기관 방문목욕,60,60,0,0.0,37,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11500,C03,서울특별시,강서구,재가장기요양기관 주야간보호,4,4,0,135.0,138,1.0222222222222221,1.0222222222222221,True,정원 대비 현원 가동률,2.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11500,C05,서울특별시,강서구,재가장기요양기관 방문간호,1,1,0,0.0,44,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11500,C06,서울특별시,강서구,재가장기요양기관 복지용구,8,8,0,0.0,263,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11500,S41,서울특별시,강서구,치매전담형노인요양공동생활가정,1,1,0,9.0,9,1.0,1.0,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11530,A03,서울특별시,구로구,노인요양시설(개정법),11,11,0,938.0,860,0.9168443496801706,0.9168443496801706,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11530,A04,서울특별시,구로구,노인요양공동생활가정,4,4,0,34.0,33,0.9705882352941176,0.9705882352941176,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11530,B01,서울특별시,구로구,재가노인복지시설 방문요양,36,36,0,0.0,665,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11530,B02,서울특별시,구로구,재가노인복지시설 방문목욕,23,23,0,0.0,8,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11530,B03,서울특별시,구로구,재가노인복지시설 주야간보호,23,23,0,840.0,727,0.8654761904761905,0.8654761904761905,True,정원 대비 현원 가동률,3.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11530,B05,서울특별시,구로구,재가노인복지시설 방문간호,1,1,0,0.0,17,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
11530,C01,서울특별시,구로구,재가장기요양기관 방문요양,52,52,0,44.0,1846,41.95454545454545,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
