장기요양기관코드,기관유형코드,기관유형명,정원,현원
34146000723,C02,재가장기요양기관 방문목욕,0,2
34146000724,C03,재가장기요양기관 주야간보호,23
34146000725,C01,재가장기요양기관 방문요양,0,4
34146000727,C01,재가장기요양기관 방문요양,0,28
34146000727,C06,재가장기요양기관 복지용구,0
34146000731,C03,재가장기요양기관 주야간보호,9,0
34146000738,C01,재가장기요양기관 방문요양,0,101
34146000742,C01,재가장기요양기관 방문요양,0,28
34146000742,C02,재가장기요양기관 방문목욕,0,1
34146000743,C01,재가장기요양기관 방문요양,0,17
34146000743,C02,재가장기요양기관 방문목욕,0
34146000744,C01,재가장기요양기관 방문요양,0,23
34146000744,C02,재가장기요양기관 방문목욕,0
34146000748,C02,재가장기요양기관 방문목욕,0,2
34146000748,C01,재가장기요양기관 방문요양,0,3
34146000749,C02,재가장기요양기관 방문목욕,0,1
34146000749,C01,재가장기요양기관 방문요양,0,43
34146000750,C01,재가장기요양기관 방문요양,0,20
34146000750,C02,재가장기요양기관 방문목욕,0,2
34146000751,C01,재가장기요양기관 방문요양,0,53
34146000751,C02,재가장기요양기관 방문목욕,0,6
34146000763,C01,재가장기요양기관 방문요양,0,3
34146000763,C02,재가장기요양기관 방문목욕,0
34146000766,C01,재가장기요양기관 방문요양,0,51
34146000766,C02,재가장기요양기관 방문목욕,0,10
34146000767,C02,재가장기요양기관 방문목욕,0
34146000767,C01,재가장기요양기관 방문요양,0,37
34146000769,C02,재가장기요양기관 방문목욕,0
34146000769,C01,재가장기요양기관 방문요양,0
34146000771,C02,재가장기요양기관 방문목욕,0,0
34146000771,C01,재가장기요양기관 방문요양,0,39
34146000772,C01,재가장기요양기관 방문요양,0,52
34146000772,C02,재가장기요양기관 방문목욕,0
34146000788,C01,재가장기요양기관 방문요양,0,73
34146000789,C02,재가장기요양기관 방문목욕,0
34146000789,C01,재가장기요양기관 방문요양,0
34146000791,C01,재가장기요양기관 방문요양,0,119
34146000791,C02,재가장기요양기관 방문목욕,0
34146000792,C05,재가장기요양기관 방문간호,0
34146000792,C02,재가장기요양기관 방문목욕,0
34146000792,C01,재가장기요양기관 방문요양,0
34146000796,C01,재가장기요양기관 방문요양,0,24
34146000796,C02,재가장기요양기관 방문목욕,0
34146000802,C01,재가장기요양기관 방문요양,0
34146000802,C02,재가장기요양기관 방문목욕,0
34146000803,C01,재가장기요양기관 방문요양,0,38
34146000803,C02,재가장기요양기관 방문목욕,0
34148000041,C01,재가장기요양기관 방문요양,0,88
34148000041,C02,재가장기요양기관 방문목욕,0,5
34148000043,C01,재가장기요양기관 방문요양,0,70
34148000043,C02,재가장기요양기관 방문목욕,0
34148000046,C03,재가장기요양기관 주야간보호,40,38
34148000048,C01,재가장기요양기관 방문요양,0,4
34148000048,C02,재가장기요양기관 방문목욕,0,0
34148000049,C01,재가장기요양기관 방문요양,0,9
34148000049,C02,재가장기요양기관 방문목욕,0
34148000053,C04,재가장기요양기관 단기보호,18,0
34148000054,C03,재가장기요양기관 주야간보호,18,14
34148000060,C04,재가장기요양기관 단기보호,5,0
34148000064,C03,재가장기요양기관 주야간보호,16,0
34148000064,C04,재가장기요양기관 단기보호,28,24
34148000074,C04,재가장기요양기관 단기보호,5,1
34148000078,C04,재가장기요양기관 단기보호,2,2
34148000086,C04,재가장기요양기관 단기보호,2,0
34148000091,C04,재가장기요양기관 단기보호,1,0
34148000092,C03,재가장기요양기관 주야간보호,9,0
34148000100,C03,재가장기요양기관 주야간보호,19,0
34148000106,C04,재가장기요양기관 단기보호,19,13
34148000118,C03,재가장기요양기관 주야간보호,12,0
34148000118,C04,재가장기요양기관 단기보호,50,10
34148000124,C03,재가장기요양기관 주야간보호,40,25
34148000125,C04,재가장기요양기관 단기보호,13,13
34148000131,C04,재가장기요양기관 단기보호,2,1
34148000158,C02,재가장기요양기관 방문목욕,0,18
34148000158,C01,재가장기요양기관 방문요양,0,77
34148000172,C02,재가장기요양기관 방문목욕,0
34148000172,C01,재가장기요양기관 방문요양,0
34148000172,C05,재가장기요양기관 방문간호,0
34148000172,C03,재가장기요양기관 주야간보호,44,37
34148000174,C03,재가장기요양기관 주야간보호,9,1
34148000200,C02,재가장기요양기관 방문목욕,0
34148000200,C01,재가장기요양기관 방문요양,0,38
34148000208,C02,재가장기요양기관 방문목욕,0,4
34148000208,C01,재가장기요양기관 방문요양,0,85
34148000215,C01,재가장기요양기관 방문요양,0,99
34148000215,C02,재가장기요양기관 방문목욕,0
34148000218,C01,재가장기요양기관 방문요양,0,4
34148000218,C02,재가장기요양기관 방문목욕,0
34148000220,C01,재가장기요양기관 방문요양,0,7
34148000222,C03,재가장기요양기관 주야간보호,18,12
34148000227,C01,재가장기요양기관 방문요양,0,8
34148000227,C02,재가장기요양기관 방문목욕,0,1
34148000230,C03,재가장기요양기관 주야간보호,51,28
34148000230,I31,주야간보호내치매전담1실,25,22
34148000234,C06,재가장기요양기관 복지용구,0
34148000240,C03,재가장기요양기관 주야간보호,38,30
34148000240,C01,재가장기요양기관 방문요양,0,4
34148000240,C02,재가장기요양기관 방문목욕,0,0
34148000247,C01,재가장기요양기관 방문요양,0,30
34148000259,C02,재가장기요양기관 방문목욕,0
34148000259,C01,재가장기요양기관 방문요양,0,6
34148000269,C03,재가장기요양기관 주야간보호,,21
34148000270,C03,재가장기요양기관 주야간보호
34148000272,C02,재가장기요양기관 방문목욕,0
34148000272,C01,재가장기요양기관 방문요양,0,8
34148000287,C03,재가장기요양기관 주야간보호,73,50
34148000288,C04,재가장기요양기관 단기보호,17,11
34148000288,C03,재가장기요양기관 주야간보호,9,0
34148000289,C03,재가장기요양기관 주야간보호,16,13
34148000291,C01,재가장기요양기관 방문요양,0,15
34148000293,C01,재가장기요양기관 방문요양,0,25
34148000293,C02,재가장기요양기관 방문목욕,0
34148000297,C03,재가장기요양기관 주야간보호,9,4
34148000305,C03,재가장기요양기관 주야간보호,,17
34148000307,C03,재가장기요양기관 주야간보호,32,32
34148000308,C03,재가장기요양기관 주야간보호,38,36
34148000310,C03,재가장기요양기관 주야간보호,37,31
34148000314,C01,재가장기요양기관 방문요양,0,40
34148000314,C02,재가장기요양기관 방문목욕,0,0
34148000315,C02,재가장기요양기관 방문목욕,0
34148000315,C01,재가장기요양기관 방문요양,0,4
34148000321,C03,재가장기요양기관 주야간보호
34148000324,C03,재가장기요양기관 주야간보호,,20
34148000328,C02,재가장기요양기관 방문목욕,0,4
34148000328,C01,재가장기요양기관 방문요양,0,55
34148000334,C01,재가장기요양기관 방문요양,0,47
34148000334,C02,재가장기요양기관 방문목욕,0,3
34148000335,C02,재가장기요양기관 방문목욕,0,3
34148000335,C01,재가장기요양기관 방문요양,0,7
34148000337,C03,재가장기요양기관 주야간보호,18
34148000339,C01,재가장기요양기관 방문요양,0,8
34148000339,C02,재가장기요양기관 방문목욕,0
34148000343,C06,재가장기요양기관 복지용구
34148000345,C04,재가장기요양기관 단기보호,17,14
34148000346,C01,재가장기요양기관 방문요양,15
34148000346,C02,재가장기요양기관 방문목욕,2,0
34148000346,C03,재가장기요양기관 주야간보호,49,37
34148000349,C02,재가장기요양기관 방문목욕,0,5
34148000349,C01,재가장기요양기관 방문요양,0,130
34148000380,C02,재가장기요양기관 방문목욕,0,5
34148000380,C01,재가장기요양기관 방문요양,0,55
34148000383,C03,재가장기요양기관 주야간보호,35,12
34148000385,C01,재가장기요양기관 방문요양,0,23
34148000387,C01,재가장기요양기관 방문요양,0
34148000387,C02,재가장기요양기관 방문목욕,0
34148000388,C02,재가장기요양기관 방문목욕,0
34148000388,C01,재가장기요양기관 방문요양,0,30
34148000391,C01,재가장기요양기관 방문요양,0,31
34148000394,C03,재가장기요양기관 주야간보호,41,35
34148000395,C02,재가장기요양기관 방문목욕,0
34148000395,C01,재가장기요양기관 방문요양,0,67
34148000402,C01,재가장기요양기관 방문요양,0,62
34148000402,C02,재가장기요양기관 방문목욕,0,1
34148000403,C02,재가장기요양기관 방문목욕,0
34148000403,C01,재가장기요양기관 방문요양,0,9
34148000406,C03,재가장기요양기관 주야간보호,32,29
34148000407,C02,재가장기요양기관 방문목욕,0,2
34148000407,C01,재가장기요양기관 방문요양,0,67
34148000410,C02,재가장기요양기관 방문목욕,0
34148000410,C01,재가장기요양기관 방문요양,0,2
34148000424,C01,재가장기요양기관 방문요양,0,3
34148000424,C02,재가장기요양기관 방문목욕,0
34148000431,C03,재가장기요양기관 주야간보호,42,43
34148000431,C01,재가장기요양기관 방문요양,42
34148000435,C01,재가장기요양기관 방문요양,0,23
34148000435,C02,재가장기요양기관 방문목욕,0
34148000437,C02,재가장기요양기관 방문목욕,0
34148000437,C01,재가장기요양기관 방문요양,0,32
34148000439,C01,재가장기요양기관 방문요양,0,17
34148000439,C02,재가장기요양기관 방문목욕,0
34148000444,C02,재가장기요양기관 방문목욕,0
34148000444,C01,재가장기요양기관 방문요양,0,21
34148000452,C02,재가장기요양기관 방문목욕,0
34148000452,C01,재가장기요양기관 방문요양,0,7
34148000453,C01,재가장기요양기관 방문요양,0,15
34148000453,C02,재가장기요양기관 방문목욕,0,3
34148000455,C01,재가장기요양기관 방문요양,0,3
34148000455,C02,재가장기요양기관 방문목욕,0
34148000456,C01,재가장기요양기관 방문요양,0,1
34148000457,C02,재가장기요양기관 방문목욕,0
34148000457,C01,재가장기요양기관 방문요양,0,0
34148000457,C03,재가장기요양기관 주야간보호,33,16
34148000459,C06,재가장기요양기관 복지용구,0,0
34148000460,C01,재가장기요양기관 방문요양,0,15
34148000460,C02,재가장기요양기관 방문목욕,0,1
34150000024,C02,재가장기요양기관 방문목욕,0
34150000024,C01,재가장기요양기관 방문요양,0,37
34150000029,C02,재가장기요양기관 방문목욕,0,0
34150000029,C01,재가장기요양기관 방문요양,0,59
34150000040,C02,재가장기요양기관 방문목욕,0,1
34150000040,C01,재가장기요양기관 방문요양,0,64
34150000040,C05,재가장기요양기관 방문간호,0
34150000041,C02,재가장기요양기관 방문목욕,0,4
34150000041,C01,재가장기요양기관 방문요양,0,22
34150000045,C03,재가장기요양기관 주야간보호,29,17
34150000045,C01,재가장기요양기관 방문요양,12,11
34150000045,C02,재가장기요양기관 방문목욕,10,0
34150000051,C01,재가장기요양기관 방문요양,0,0
34150000051,C03,재가장기요양기관 주야간보호,7,3
34150000051,C02,재가장기요양기관 방문목욕,0,0
34150000052,C04,재가장기요양기관 단기보호,2,2
34150000054,C03,재가장기요양기관 주야간보호,10,1
34150000057,C05,재가장기요양기관 방문간호,0,12
34150000057,C02,재가장기요양기관 방문목욕,0,3
34150000057,C01,재가장기요양기관 방문요양,0,6
34150000058,C04,재가장기요양기관 단기보호,5,2
34150000060,C02,재가장기요양기관 방문목욕,0,0
34150000060,C01,재가장기요양기관 방문요양,0,64
34150000061,C01,재가장기요양기관 방문요양,0,13
34150000061,C02,재가장기요양기관 방문목욕,0
34150000068,C01,재가장기요양기관 방문요양,0,15
34150000068,C02,재가장기요양기관 방문목욕,0
34150000079,C01,재가장기요양기관 방문요양,0,36
34150000089,C02,재가장기요양기관 방문목욕,0
34150000089,C01,재가장기요양기관 방문요양,0
34150000091,C02,재가장기요양기관 방문목욕,0
34150000091,C01,재가장기요양기관 방문요양,0,71
34150000094,C03,재가장기요양기관 주야간보호,9,0
34150000098,C01,재가장기요양기관 방문요양,0,0
34150000100,C01,재가장기요양기관 방문요양,0,9
34150000107,C02,재가장기요양기관 방문목욕,,1
34150000107,C01,재가장기요양기관 방문요양,,31
34150000107,C05,재가장기요양기관 방문간호,,2
34150000108,C01,재가장기요양기관 방문요양,,38
34150000108,C02,재가장기요양기관 방문목욕,,2
34150000111,C01,재가장기요양기관 방문요양,0,92
34150000111,C02,재가장기요양기관 방문목욕,0
34150000114,C02,재가장기요양기관 방문목욕,0,0
