longTermAdminSym_request,adminPttnCd_request,siDoCd_request,siGunGuCd_request,adminNm_request,resultCode,resultMsg,adminPttnCd,fmNowPer,fmRsvPer,longTermAdminSym,maNowPer,maRsvPer,totPer
24413000684,B05,44,133,하루 재가 방문간호센터,00,NORMAL SERVICE.,B05,2,,24413000684,,,0
24413000301,B06,44,133,하은요양센터,00,NORMAL SERVICE.,B06,83,,24413000301,35,,0
24413000499,B06,44,131,천안도우누리재가노인복지센터,00,NORMAL SERVICE.,B06,,,24413000499,,,0
24413000571,B06,44,131,제일메디컬,00,NORMAL SERVICE.,B06,,,24413000571,,,0
24413000586,B06,44,133,효드림복지용구센터,00,NORMAL SERVICE.,B06,,,24413000586,,,0
24413000588,B06,44,131,고은빛나재가센터,00,NORMAL SERVICE.,B06,,,24413000588,,,0
34413000004,C01,44,131,엔젤요양서비스,00,NORMAL SERVICE.,C01,19,,34413000004,17,,0
34413000058,C01,44,133,서로사랑노인복지센터,00,NORMAL SERVICE.,C01,32,0,34413000058,13,0,57
34413000060,C01,44,131,천안우리방문요양센터,00,NORMAL SERVICE.,C01,26,,34413000060,11,,999
34413000076,C01,44,133,사회복지법인 영서복지재단 충무노인복지센터,00,NORMAL SERVICE.,C01,,,34413000076,,,
34413000081,C01,44,131,하나요양보호원,00,NORMAL SERVICE.,C01,,,34413000081,,,
34413000004,C02,44,131,엔젤요양서비스,00,NORMAL SERVICE.,C02,,,34413000004,,,0
34413000058,C02,44,133,서로사랑노인복지센터,00,NORMAL SERVICE.,C02,170,0,34413000058,96,0,57
34413000081,C02,44,131,하나요양보호원,00,NORMAL SERVICE.,C02,,,34413000081,,,
34413000146,C02,44,133,섬김노인복지센터,00,NORMAL SERVICE.,C02,,,34413000146,,,
34413000156,C02,44,131,'(A)돕는천사 벧엘 천안지사,00,NORMAL SERVICE.,C02,,,34413000156,,,
34413000058,C03,44,133,서로사랑노인복지센터,00,NORMAL SERVICE.,C03,25,,34413000058,8,,29
34413000076,C03,44,133,사회복지법인 영서복지재단 충무노인복지센터,00,NORMAL SERVICE.,C03,6,0,34413000076,1,0,9
34413000123,C03,44,133,금빛사랑 재가장기요양기관,00,NORMAL SERVICE.,C03,5,0,34413000123,10,0,24
34413000256,C03,44,131,해피하우스노인복지센터,00,NORMAL SERVICE.,C03,34,0,34413000256,13,0,48
34413000317,C03,44,133,쌍용노인전문요양원병설주야간보호센터,00,NORMAL SERVICE.,C03,17,0,34413000317,4,0,21
34413000076,C05,44,133,사회복지법인 영서복지재단 충무노인복지센터,00,NORMAL SERVICE.,C05,,,34413000076,,,
34413000146,C05,44,133,섬김노인복지센터,00,NORMAL SERVICE.,C05,,,34413000146,,,
34413000216,C05,44,131,남천안노인요양원병설재가노인복지센터,00,NORMAL SERVICE.,C05,3,0,34413000216,3,0,
34413000484,C05,44,133,르모브재가간호구강센터,00,NORMAL SERVICE.,C05,,,34413000484,,,0
34418000104,C05,44,180,힐링재가복지센터,00,NORMAL SERVICE.,C05,0,0,34418000104,0,0,0
34413000004,C06,44,131,엔젤요양서비스,00,NORMAL SERVICE.,C06,39,,34413000004,26,,0
34413000069,C06,44,133,연세의료기,00,NORMAL SERVICE.,C06,,,34413000069,,,0
34413000070,C06,44,131,충청의료기상사,00,NORMAL SERVICE.,C06,,,34413000070,,,
34413000087,C06,44,131,충남의료기,00,NORMAL SERVICE.,C06,,,34413000087,,,0
34413000088,C06,44,133,천안아산복지용구센터,00,NORMAL SERVICE.,C06,,,34413000088,,,
14415000012,G31,44,150,공주원로원 아담스하우스,00,NORMAL SERVICE.,G31,12,0,14415000012,,0,12
14420000203,G31,44,200,행복한요양원,00,NORMAL SERVICE.,G31,0,0,14420000203,0,0,7
14421000117,G31,44,210,수린목요양원,00,NORMAL SERVICE.,G31,8,0,14421000117,4,0,12
14423000328,G31,44,230,해피니스요양원,00,NORMAL SERVICE.,G31,10,,14423000328,2,,12
14427000256,G31,44,270,당진시립노인요양원,00,NORMAL SERVICE.,G31,12,,14427000256,0,,12
14423000328,G32,44,230,해피니스요양원,00,NORMAL SERVICE.,G32,12,,14423000328,0,,12
14427000256,G32,44,270,당진시립노인요양원,00,NORMAL SERVICE.,G32,0,,14427000256,12,,12
14476000071,G32,44,760,부여장수요양원,00,NORMAL SERVICE.,G32,10,,14476000071,3,,16
14477000001,G32,44,770,서천 마서요양원,00,NORMAL SERVICE.,G32,0,,14477000001,0,,10
14477000018,G32,44,770,서천군노인요양시설,00,NORMAL SERVICE.,G32,12,,14477000018,0,,12
24413000704,H31,44,131,천안시립노인요양원병설주야간보호센터,00,NORMAL SERVICE.,H31,0,,24413000704,0,,15
24420000370,H31,44,200,아산재활주간보호센터,00,NORMAL SERVICE.,H31,0,0,24420000370,0,0,25
24427000153,H31,44,270,마실노인복지센터,00,NORMAL SERVICE.,H31,16,,24427000153,1,,17
24427000178,H31,44,270,온누리주야간보호센터,00,NORMAL SERVICE.,H31,9,,24427000178,2,,16
24477000023,H31,44,770,서천노인복지센터,00,NORMAL SERVICE.,H31,14,,24477000023,10,,25
34476000049,I31,44,760,벧엘노인복지센터,00,NORMAL SERVICE.,I31,22,,34476000049,3,,25
34476000122,I31,44,760,부여노인주간보호센터,00,NORMAL SERVICE.,I31,13,,34476000122,7,0,25
34481000114,I31,44,810,내포주간보호센터,00,NORMAL SERVICE.,I31,8,,34481000114,0,,8
34476000049,I32,44,760,벧엘노인복지센터,00,NORMAL SERVICE.,I32,15,,34476000049,10,,25
14427000124,M31,44,270,당진전문요양원,00,NORMAL SERVICE.,M31,4,,14427000124,8,,12
14482500118,M31,44,825,태안군립어르신돌봄센터,00,NORMAL SERVICE.,M31,7,0,14482500118,3,5,12
14483000025,M31,44,270,실버프리 송악,00,NORMAL SERVICE.,M31,10,,14483000025,0,,12
14483000068,M31,44,270,사회복지법인 참사랑복지재단 참사랑요양원,00,NORMAL SERVICE.,M31,11,0,14483000068,0,0,12
14427000124,M32,44,270,당진전문요양원,00,NORMAL SERVICE.,M32,8,,14427000124,4,,12
14482500118,M32,44,825,태안군립어르신돌봄센터,00,NORMAL SERVICE.,M32,9,1,14482500118,1,4,12
14483000025,M32,44,270,실버프리 송악,00,NORMAL SERVICE.,M32,10,,14483000025,0,,12
14427000124,M33,44,270,당진전문요양원,00,NORMAL SERVICE.,M33,7,,14427000124,5,,12
14483000025,M33,44,270,실버프리 송악,00,NORMAL SERVICE.,M33,0,,14483000025,10,2,12
14427000124,M34,44,270,당진전문요양원,00,NORMAL SERVICE.,M34,11,,14427000124,0,,12
14483000025,M34,44,270,실버프리 송악,00,NORMAL SERVICE.,M34,10,,14483000025,0,,12
14427000124,M35,44,270,당진전문요양원,00,NORMAL SERVICE.,M35,11,,14427000124,0,,12
14427000124,M36,44,270,당진전문요양원,00,NORMAL SERVICE.,M36,8,,14427000124,4,,12
14711000004,A03,47,113,갈릴리마을,00,NORMAL SERVICE.,A03,7,2,14711000004,4,1,40
14711000006,A03,47,111,포항위덕어르신마을,00,NORMAL SERVICE.,A03,29,1,14711000006,5,1,50
14711000008,A03,47,113,포항원광보은의집,00,NORMAL SERVICE.,A03,42,10,14711000008,11,1,64
14711000010,A03,47,111,햇빛마을,00,NORMAL SERVICE.,A03,78,426,14711000010,0,39,90
14711000015,A03,47,111,학계노인전문요양원,00,NORMAL SERVICE.,A03,19,0,14711000015,4,0,35
14711000016,A03,47,111,유락원,00,NORMAL SERVICE.,A03,32,0,14711000016,12,0,90
14711000388,A04,47,111,다예요양센터,00,NORMAL SERVICE.,A04,3,0,14711000388,3,,9
14711000561,A04,47,111,부영노인요양공동생활가정,00,NORMAL SERVICE.,A04,7,,14711000561,2,,9
14711000623,A04,47,111,포항 효 요양원,00,NORMAL SERVICE.,A04,9,4,14711000623,0,,9
14713000016,A04,47,130,사랑의보금자리,00,NORMAL SERVICE.,A04,5,,14713000016,1,,9
14713000102,A04,47,130,낮은둥지공동체,00,NORMAL SERVICE.,A04,7,0,14713000102,0,0,9
24711000163,B01,47,113,실버힐 재가복지센터,00,NORMAL SERVICE.,B01,19,0,24711000163,9,0,0
24711000182,B01,47,113,들꽃마을 노인복지센터,00,NORMAL SERVICE.,B01,17,0,24711000182,2,0,0
24711000215,B01,47,111,유락원재가노인복지센터,00,NORMAL SERVICE.,B01,13,,24711000215,8,,0
24711000494,B01,47,113,가온누리 복지센터,00,NORMAL SERVICE.,B01,49,,24711000494,48,,0
24711000496,B01,47,111,한결재가복지센터,00,NORMAL SERVICE.,B01,10,,24711000496,15,,0
24711000163,B02,47,113,실버힐 재가복지센터,00,NORMAL SERVICE.,B02,0,0,24711000163,0,0,0
24711000215,B02,47,111,유락원재가노인복지센터,00,NORMAL SERVICE.,B02,,0,24711000215,,0,0
24711000494,B02,47,113,가온누리 복지센터,00,NORMAL SERVICE.,B02,0,,24711000494,11,,0
24711000505,B02,47,113,은혜로재가복지센터,00,NORMAL SERVICE.,B02,0,,24711000505,0,,0
24711000507,B02,47,111,보리재가복지센터,00,NORMAL SERVICE.,B02,,,24711000507,,,0
24711000011,B03,47,111,햇빛마을,00,NORMAL SERVICE.,B03,34,0,24711000011,4,0,42
24711000182,B03,47,113,들꽃마을 노인복지센터,00,NORMAL SERVICE.,B03,22,0,24711000182,7,0,30
24711000267,B03,47,113,선재 주야간노인센터,00,NORMAL SERVICE.,B03,14,1,24711000267,2,1,35
24711000271,B03,47,111,효도마을 노인주간보호센터,00,NORMAL SERVICE.,B03,20,0,24711000271,10,0,38
24711000487,B03,47,113,환호노인복지센터,00,NORMAL SERVICE.,B03,24,0,24711000487,6,0,31
24717000109,B04,47,170,혜성노인복지센터,00,NORMAL SERVICE.,B04,0,0,24717000109,0,,9
24729028734,B04,47,290,보현노인복지센터,00,NORMAL SERVICE.,B04,0,0,24729028734,0,0,4
24773000054,B04,47,730,안계노인복지센터,00,NORMAL SERVICE.,B04,0,0,24773000054,0,0,10
24785000189,B04,47,850,드림주간보호센터,00,NORMAL SERVICE.,B04,,,24785000189,,,6
24790000392,B04,47,900,예천연꽃마을 재가노인복지센터,00,NORMAL SERVICE.,B04,,,24790000392,,,5
24711000621,B05,47,113,우리동네 방문간호센터,00,NORMAL SERVICE.,B05,,,24711000621,,,0
24711000622,B05,47,113,우리방문간호센터,00,NORMAL SERVICE.,B05,,,24711000622,,,0
24711000707,B05,47,111,돌보고 통합재가복지센터,00,NORMAL SERVICE.,B05,,,24711000707,,,0
24713000384,B05,47,130,오늘방문간호요양센터,00,NORMAL SERVICE.,B05,,,24713000384,0,0,0
24713000467,B05,47,130,늘봄방문간호센터,00,NORMAL SERVICE.,B05,,,24713000467,,,0
24711000494,B06,47,113,가온누리 복지센터,00,NORMAL SERVICE.,B06,,,24711000494,,,0
24711000514,B06,47,111,부림복지용구,00,NORMAL SERVICE.,B06,59,,24711000514,18,,0
24711000519,B06,47,111,딜라이트(보청기),00,NORMAL SERVICE.,B06,,,24711000519,,,0
24711000551,B06,47,113,선한이웃 복지용구 센터,00,NORMAL SERVICE.,B06,,,24711000551,,,0
24711000595,B06,47,111,바른복지용구,00,NORMAL SERVICE.,B06,,,24711000595,,,0
34711000046,C01,47,113,죽장노인장기요양센타,00,NORMAL SERVICE.,C01,,,34711000046,,,
34711000054,C01,47,113,동국 방문요양센터,00,NORMAL SERVICE.,C01,,,34711000054,,,
34711000065,C01,47,113,은혜재가요양센터,00,NORMAL SERVICE.,C01,,,34711000065,,,
34711000072,C01,47,113,한사랑노인복지센터,00,NORMAL SERVICE.,C01,,,34711000072,,,
34711000080,C01,47,113,기계 효 장기요양센터,00,NORMAL SERVICE.,C01,,,34711000080,,,
34711000046,C02,47,113,죽장노인장기요양센타,00,NORMAL SERVICE.,C02,,,34711000046,,,
34711000054,C02,47,113,동국 방문요양센터,00,NORMAL SERVICE.,C02,,,34711000054,,,
34711000065,C02,47,113,은혜재가요양센터,00,NORMAL SERVICE.,C02,,,34711000065,,,
34711000072,C02,47,113,한사랑노인복지센터,00,NORMAL SERVICE.,C02,,,34711000072,,,
34711000080,C02,47,113,기계 효 장기요양센터,00,NORMAL SERVICE.,C02,,,34711000080,,,
34711000132,C03,47,111,평화의집 노인복지센터,00,NORMAL SERVICE.,C03,8,,34711000132,9,,22
34711000135,C03,47,113,가장조은복지센터,00,NORMAL SERVICE.,C03,22,0,34711000135,2,0,25
34711000170,C03,47,111,선한이웃노인복지원,00,NORMAL SERVICE.,C03,31,0,34711000170,14,,42
34711000200,C03,47,111,해와달노인복지센터,00,NORMAL SERVICE.,C03,9,0,34711000200,3,0,13
34711000273,C03,47,111,오천행복재가복지센터,00,NORMAL SERVICE.,C03,14,0,34711000273,3,0,33
34711000200,C04,47,111,해와달노인복지센터,00,NORMAL SERVICE.,C04,4,0,34711000200,3,,13
34719000188,C04,47,190,심청노인복지센터,00,NORMAL SERVICE.,C04,0,0,34719000188,0,0,5
34729028901,C04,47,290,(A+)황박사노치원,00,NORMAL SERVICE.,C04,0,,34729028901,0,0,9
34711000054,C05,47,113,동국 방문요양센터,00,NORMAL SERVICE.,C05,,,34711000054,,,
34711000227,C05,47,113,경북재가요양원,00,NORMAL SERVICE.,C05,11,,34711000227,4,,0
34711000457,C05,47,113,소담방문간호센터,00,NORMAL SERVICE.,C05,,,34711000457,,,0
34711000458,C05,47,113,국민건강재가복지센터,00,NORMAL SERVICE.,C05,,,34711000458,,,0
34711000467,C05,47,113,한울재가복지센터,00,NORMAL SERVICE.,C05,,,34711000467,,,0
34711000060,C06,47,113,동산보청기의료기상사,00,NORMAL SERVICE.,C06,,,34711000060,,,0
34711000094,C06,47,113,"파티마보조기,의료기백화점",00,NORMAL SERVICE.,C06,,,34711000094,,,0
34711000158,C06,47,111,미래복지재가센타,00,NORMAL SERVICE.,C06,,,34711000158,,,0
34711000181,C06,47,113,수메디칼,00,NORMAL SERVICE.,C06,,,34711000181,,,0
34711000213,C06,47,113,주식회사 케어스토어,00,NORMAL SERVICE.,C06,,,34711000213,,,
14713000104,G31,47,130,공영노인전문요양시설 사랑원,00,NORMAL SERVICE.,G31,12,,14713000104,0,,12
14713000370,G31,47,130,네스트빌요양원,00,NORMAL SERVICE.,G31,8,2,14713000370,0,,8
14719000249,G31,47,190,노인요양시설 효구미실버힐,00,NORMAL SERVICE.,G31,14,0,14719000249,2,0,16
14721000003,G31,47,210,소망의집,00,NORMAL SERVICE.,G31,0,,14721000003,0,,15
14725000094,G31,47,250,상주연세실버타운,00,NORMAL SERVICE.,G31,12,2,14725000094,0,0,12
14713000104,G32,47,130,공영노인전문요양시설 사랑원,00,NORMAL SERVICE.,G32,12,,14713000104,0,,12
14713000370,G32,47,130,네스트빌요양원,00,NORMAL SERVICE.,G32,15,4,14713000370,0,,15
14729000004,G32,47,290,보현요양원,00,NORMAL SERVICE.,G32,8,,14729000004,2,,12
14792000001,G32,47,920,봉화요양원,00,NORMAL SERVICE.,G32,8,,14792000001,4,,14
14792000001,G33,47,920,봉화요양원,00,NORMAL SERVICE.,G33,10,,14792000001,4,,16
14792000001,G34,47,920,봉화요양원,00,NORMAL SERVICE.,G34,8,,14792000001,4,,12
24711000679,H31,47,113,포항휴주간보호센터,00,NORMAL SERVICE.,H31,0,0,24711000679,0,0,25
24713000311,H31,47,130,청우산대주간보호센터,00,NORMAL SERVICE.,H31,17,0,24713000311,8,0,25
24715000275,H31,47,150,김천나눔사회적협동조합,00,NORMAL SERVICE.,H31,25,2,24715000275,,,25
24715000340,H31,47,150,우리노인복지센터,00,NORMAL SERVICE.,H31,4,,24715000340,2,,25
24717000003,H31,47,170,나천재가노인복지센터,00,NORMAL SERVICE.,H31,9,,24717000003,9,,25
24713000311,H32,47,130,청우산대주간보호센터,00,NORMAL SERVICE.,H32,21,0,24713000311,3,0,25
24717000003,H32,47,170,나천재가노인복지센터,00,NORMAL SERVICE.,H32,7,,24717000003,8,,25
24719000197,H32,47,190,은가람재가노인복지센터,00,NORMAL SERVICE.,H32,0,,24719000197,0,,11
24719000477,H32,47,190,효구미노인복지센터,00,NORMAL SERVICE.,H32,15,,24719000477,7,,25
24728000161,H32,47,280,미소치매전담형 주야간보호센터,00,NORMAL SERVICE.,H32,0,,24728000161,0,,24
34711000450,I31,47,113,우현노인복지센터,00,NORMAL SERVICE.,I31,9,,34711000450,6,,18
34713000239,I31,47,130,경주어르신종합돌봄센터,00,NORMAL SERVICE.,I31,0,,34713000239,0,,5
34719000121,I31,47,190,주식회사참사랑,00,NORMAL SERVICE.,I31,15,,34719000121,8,,25
34790000024,I31,47,900,대경케어노인복지센터,00,NORMAL SERVICE.,I31,30,0,34790000024,0,0,25
34719000121,I32,47,190,주식회사참사랑,00,NORMAL SERVICE.,I32,11,,34719000121,11,,25
14711000453,M31,47,113,우현요양원,00,NORMAL SERVICE.,M31,16,,14711000453,0,,16
14711000453,M32,47,113,우현요양원,00,NORMAL SERVICE.,M32,6,,14711000453,7,,13
14713000134,S41,47,130,경주따뜻한집,00,NORMAL SERVICE.,S41,8,,14713000134,1,,9
14721000195,S41,47,210,은빛둥지,00,NORMAL SERVICE.,S41,5,0,14721000195,3,0,9
14773000079,S41,47,730,금성산치매공동생활가정,00,NORMAL SERVICE.,S41,8,0,14773000079,1,0,9
14811000005,A03,48,121,동진노인복지센터,00,NORMAL SERVICE.,A03,40,0,14811000005,6,0,62
14811000006,A03,48,121,주남요양센터,00,NORMAL SERVICE.,A03,16,0,14811000006,9,0,36
14811000016,A03,48,121,창원성심요양원,00,NORMAL SERVICE.,A03,57,0,14811000016,20,0,86
14811000017,A03,48,121,창원성심노인전문요양원,00,NORMAL SERVICE.,A03,46,0,14811000017,6,0,86
14811000133,A03,48,121,다솜창원노인복지센터,00,NORMAL SERVICE.,A03,25,2,14811000133,1,1,26
14812000197,A03,48,121,소답노인요양센터,00,NORMAL SERVICE.,A03,34,0,14812000197,4,0,37
14811000007,A04,48,121,수산자비선원 부설 자비마을,00,NORMAL SERVICE.,A04,4,0,14811000007,0,0,9
14811000023,A04,48,121,아름다운요양원,00,NORMAL SERVICE.,A04,9,,14811000023,,,9
14812000153,A04,48,121,온새미로요양원,00,NORMAL SERVICE.,A04,6,0,14812000153,0,0,8
14812000180,A04,48,129,은빛노인센터,00,NORMAL SERVICE.,A04,8,0,14812000180,0,0,9
14812000189,A04,48,125,늘돌봄요양센터,00,NORMAL SERVICE.,A04,8,,14812000189,0,,9
14812000306,A04,48,129,에버그린 실버홈,00,NORMAL SERVICE.,A04,9,0,14812000306,0,0,9
24811000030,B01,48,123,한빛노인복지센터,00,NORMAL SERVICE.,B01,0,,24811000030,0,,0
24811000045,B01,48,123,희연재가커뮤니티케어센터,00,NORMAL SERVICE.,B01,35,,24811000045,9,,0
24811000063,B01,48,121,창원성심재가노인복지센터,00,NORMAL SERVICE.,B01,,,24811000063,,,0
24812000200,B01,48,125,명진노인통합지원센터,00,NORMAL SERVICE.,B01,25,0,24812000200,2,0,0
24812000359,B01,48,121,안정재활재가센터,00,NORMAL SERVICE.,B01,4,,24812000359,4,,0
24812000415,B01,48,125,남가람 노인 통합지원센터,00,NORMAL SERVICE.,B01,2,,24812000415,1,,0
24811000045,B02,48,123,희연재가커뮤니티케어센터,00,NORMAL SERVICE.,B02,,,24811000045,,,0
24812000359,B02,48,121,안정재활재가센터,00,NORMAL SERVICE.,B02,,,24812000359,,,0
24812000424,B02,48,123,태양재가노인복지센터,00,NORMAL SERVICE.,B02,0,,24812000424,0,,0
24812000435,B02,48,121,창원도우누리 노인통합재가센터,00,NORMAL SERVICE.,B02,8,,24812000435,3,,0
24812000437,B02,48,121,선일데이케어센터,00,NORMAL SERVICE.,B02,,,24812000437,,,0
24812000594,B02,48,121,다안재가복지센터,00,NORMAL SERVICE.,B02,4,,24812000594,3,,0
24811000008,B03,48,121,동진소규모노인종합센터,00,NORMAL SERVICE.,B03,20,,24811000008,5,,70
24811000030,B03,48,123,한빛노인복지센터,00,NORMAL SERVICE.,B03,16,,24811000030,0,,15
24811000045,B03,48,123,희연재가커뮤니티케어센터,00,NORMAL SERVICE.,B03,47,,24811000045,19,,103
24812000359,B03,48,121,안정재활재가센터,00,NORMAL SERVICE.,B03,31,,24812000359,8,,57
24812000415,B03,48,125,남가람 노인 통합지원센터,00,NORMAL SERVICE.,B03,34,,24812000415,5,,45
24812000424,B03,48,123,태양재가노인복지센터,00,NORMAL SERVICE.,B03,16,,24812000424,5,,21
24825000612,B04,48,250,큰나무주간보호센터,00,NORMAL SERVICE.,B04,,,24825000612,,,3
24811000045,B05,48,123,희연재가커뮤니티케어센터,00,NORMAL SERVICE.,B05,17,,24811000045,10,,0
24812000624,B05,48,121,행복한재가방문요양센터,00,NORMAL SERVICE.,B05,14,,24812000624,18,,0
24812000633,B05,48,127,백세행복노인복지센터 내서점,00,NORMAL SERVICE.,B05,,,24812000633,,,0
24812000768,B05,48,127,참방문간호요양센터,00,NORMAL SERVICE.,B05,,,24812000768,,,0
24812000847,B05,48,121,창원 효사랑주간보호센터,00,NORMAL SERVICE.,B05,3,,24812000847,,,0
24812000850,B05,48,123,창원 효 방문간호재가센터,00,NORMAL SERVICE.,B05,19,,24812000850,13,1,0
24812000589,B06,48,121,우리복지의료기,00,NORMAL SERVICE.,B06,,,24812000589,,,0
24812000611,B06,48,121,돌봄의료기복지용구,00,NORMAL SERVICE.,B06,,,24812000611,,,0
24812000636,B06,48,127,해피케어,00,NORMAL SERVICE.,B06,,,24812000636,,,0
24812000640,B06,48,121,세종메디,00,NORMAL SERVICE.,B06,,,24812000640,,,0
24812000739,B06,48,127,해피한 복지용구사업소,00,NORMAL SERVICE.,B06,,,24812000739,,,0
24812000767,B06,48,125,효담 재가노인복지센터,00,NORMAL SERVICE.,B06,,,24812000767,,,0
34811000001,C01,48,121,설암재가노인복지센터,00,NORMAL SERVICE.,C01,,,34811000001,,,0
34811000048,C01,48,123,은광재가복지센터,00,NORMAL SERVICE.,C01,,,34811000048,,,
34811000051,C01,48,123,새경남노인복지센터,00,NORMAL SERVICE.,C01,20,,34811000051,0,,0
34811000056,C01,48,121,예명 재가복지센터,00,NORMAL SERVICE.,C01,,,34811000056,,,0
34811000067,C01,48,125,늘돌봄터,00,NORMAL SERVICE.,C01,,,34811000067,,,
34811000071,C01,48,123,영남방문요양센터,00,NORMAL SERVICE.,C01,,,34811000071,,,
34811000001,C02,48,121,설암재가노인복지센터,00,NORMAL SERVICE.,C02,,,34811000001,,,0
34811000048,C02,48,123,은광재가복지센터,00,NORMAL SERVICE.,C02,,,34811000048,,,
34811000051,C02,48,123,새경남노인복지센터,00,NORMAL SERVICE.,C02,0,,34811000051,0,,0
34811000056,C02,48,121,예명 재가복지센터,00,NORMAL SERVICE.,C02,,,34811000056,,,0
34811000067,C02,48,125,늘돌봄터,00,NORMAL SERVICE.,C02,,,34811000067,,,
34811000071,C02,48,123,영남방문요양센터,00,NORMAL SERVICE.,C02,,,34811000071,,,
34812000150,C03,48,125,경남다올노인복지센터,00,NORMAL SERVICE.,C03,39,,34812000150,9,,54
34812000233,C03,48,121,소답노인장기요양센터,00,NORMAL SERVICE.,C03,16,,34812000233,9,,33
34812000260,C03,48,121,예본노인복지센터,00,NORMAL SERVICE.,C03,18,,34812000260,2,,31
34812000331,C03,48,129,사랑방 주.야간복지센터,00,NORMAL SERVICE.,C03,27,,34812000331,6,,38
34812000358,C03,48,121,행복나눔재가장기요양기관,00,NORMAL SERVICE.,C03,9,,34812000358,1,,9
34812000375,C03,48,125,한울노인복지기관,00,NORMAL SERVICE.,C03,28,,34812000375,8,,40
34825000252,C04,48,250,가나안노인복지센터,00,NORMAL SERVICE.,C04,,,34825000252,0,,3
34811000001,C05,48,121,설암재가노인복지센터,00,NORMAL SERVICE.,C05,,,34811000001,,,0
34812000263,C05,48,129,웅동방문간호요양센터,00,NORMAL SERVICE.,C05,,,34812000263,,,0
34812000328,C05,48,127,푸른방문간호요양센터,00,NORMAL SERVICE.,C05,,,34812000328,,,0
34812000573,C05,48,121,누림재가복지센터,00,NORMAL SERVICE.,C05,,,34812000573,,,0
34816000145,C05,48,125,재가장기요양기관 새론,00,NORMAL SERVICE.,C05,20,0,34816000145,13,0,0
34811000043,C06,48,121,정우의료기,00,NORMAL SERVICE.,C06,,,34811000043,,,
34811000084,C06,48,121,(주)한국메디칼,00,NORMAL SERVICE.,C06,,,34811000084,,,
34811000085,C06,48,121,국제의료기,00,NORMAL SERVICE.,C06,,,34811000085,,,0
34811000105,C06,48,121,정동통상의료기,00,NORMAL SERVICE.,C06,,,34811000105,,,0
34812000170,C06,48,127,(주)하울,00,NORMAL SERVICE.,C06,,,34812000170,,,0
14812000478,G31,48,129,효림요양원,00,NORMAL SERVICE.,G31,0,,14812000478,0,,16
14812000781,G31,48,125,새론케어,00,NORMAL SERVICE.,G31,15,,14812000781,1,,16
14816000037,G31,48,127,창원삼계요양원,00,NORMAL SERVICE.,G31,12,,14816000037,2,,15
14817000013,G31,48,170,공덕의집 노인요양원,00,NORMAL SERVICE.,G31,10,,14817000013,0,,16
14817000138,G31,48,170,반도노인요양원,00,NORMAL SERVICE.,G31,14,,14817000138,,,16
14812000478,G32,48,129,효림요양원,00,NORMAL SERVICE.,G32,0,,14812000478,0,,16
14816000037,G32,48,127,창원삼계요양원,00,NORMAL SERVICE.,G32,,,14816000037,,,7
14817000138,G32,48,170,반도노인요양원,00,NORMAL SERVICE.,G32,13,,14817000138,,,16
14824000004,G32,48,240,사천노인전문요양원,00,NORMAL SERVICE.,G32,0,,14824000004,0,,12
14824000059,G32,48,240,사천행복요양원,00,NORMAL SERVICE.,G32,8,0,14824000059,0,0,8
14816000037,G33,48,127,창원삼계요양원,00,NORMAL SERVICE.,G33,,,14816000037,,,15
24812000761,H31,48,121,희연치매전담형주간보호,00,NORMAL SERVICE.,H31,5,,24812000761,4,,15
24822000113,H31,48,220,백세시대 청춘실버케어센터,00,NORMAL SERVICE.,H31,3,0,24822000113,2,0,18
24824000006,H31,48,240,사천노인복지센터,00,NORMAL SERVICE.,H31,12,,24824000006,8,,25
24824000133,H31,48,240,사천기억학교,00,NORMAL SERVICE.,H31,15,0,24824000133,7,0,24
24825000536,H31,48,250,㈜케어링 주간보호센터 김해점,00,NORMAL SERVICE.,H31,,,24825000536,,,25
24812000761,H32,48,121,희연치매전담형주간보호,00,NORMAL SERVICE.,H32,,,24812000761,,,17
24822000113,H32,48,220,백세시대 청춘실버케어센터,00,NORMAL SERVICE.,H32,7,0,24822000113,2,0,24
24833000238,H32,48,330,양산도우누리치매전문센터,00,NORMAL SERVICE.,H32,5,,24833000238,0,,12
34817000220,I31,48,170,태성데이케어센터,00,NORMAL SERVICE.,I31,22,,34817000220,4,,25
34827000171,I31,48,270,오이주간보호센터,00,NORMAL SERVICE.,I31,11,,34827000171,2,,20
14887000034,M31,48,870,연꽃노인요양원,00,NORMAL SERVICE.,M31,0,0,14887000034,0,0,16
14888000099,M31,48,880,거창시니어카운티,00,NORMAL SERVICE.,M31,0,,14888000099,0,,12
14811000081,S41,48,121,그린힐 치매전문요양센터,00,NORMAL SERVICE.,S41,8,,14811000081,,,9
14817000162,S41,48,170,효원실버그룹홈,00,NORMAL SERVICE.,S41,8,,14817000162,1,,9
14817000180,S41,48,170,효원실버그룹홈2호,00,NORMAL SERVICE.,S41,9,0,14817000180,0,0,9
14817000233,S41,48,170,효원실버그룹홈3호,00,NORMAL SERVICE.,S41,9,,14817000233,0,,9
14833000226,S41,48,330,풀꽃사랑채,00,NORMAL SERVICE.,S41,9,3,14833000226,,,9
15011000001,A03,50,110,한경원광소규모요양시설,00,NORMAL SERVICE.,A03,8,,15011000001,0,0,10
15011000005,A03,50,110,제주요양원,00,NORMAL SERVICE.,A03,64,1,15011000005,21,1,87
