longTermAdminSym_request,adminPttnCd_request,siDoCd_request,siGunGuCd_request,adminNm_request,resultCode,resultMsg,BDongCd,HDongCd,adminFdatType,adminNm,adminPttnCd,detailAddr,fl,gunmulMlno,gunmulSlno,hmPostNo,locTelNo_1,locTelNo_2,locTelNo_3,longTermAdminSym,longTermPeribRgtDt,riCd,roadNmCd,siDoCd,siGunGuCd,stpRptDt
22914000471,B05,12,240,최하현 방문간호 요양센터,00,NORMAL SERVICE.,106,660,4,최하현 방문간호 요양센터,B05,,,284,1,62047,062,351,7095,22914000471,20211025,00,122403160058,12,240,20210915
22911000331,B06,12,210,한국의료기기,00,NORMAL SERVICE.,109,570,4,한국의료기기,B06,,2,268,1,61413,070,8191,6452,22911000331,20211007,00,122103162073,12,210,20210909
22911000333,B06,12,210,아이에스메티칼,00,NORMAL SERVICE.,122,710,4,아이에스메티칼,B06,,"지하1, 5",15,0,61459,062,373,2992,22911000333,20211228,00,122103159010,12,210,20211228
22911000338,B06,12,210,편한 의료기,00,NORMAL SERVICE.,119,730,4,편한 의료기,B06,,1,7,0,61496,062,222,9149,22911000338,20220630,00,122104277272,12,210,20220607
22911000358,B06,12,210,100세동안 실버케어,00,NORMAL SERVICE.,118,655,4,100세동안 실버케어,B06,,,172,0,61468,062,234,5853,22911000358,20241114,00,122103009003,12,210,20241114
22911000371,B06,12,210,미래로의료기,00,NORMAL SERVICE.,110,590,4,미래로의료기,B06,,1,6,0,61433,062,236,3738,22911000371,20260223,00,122104277256,12,210,20251212
32911000065,C01,12,210,희망노인복지센터,00,NORMAL SERVICE.,110,590,4,희망노인복지센터,C01,,4,462,0,61418,062,222,5250,32911000065,20090218,00,122103009021,12,210,20090218
32911000079,C01,12,210,계림재가노인요양센터,00,NORMAL SERVICE.,130,525,4,계림재가노인요양센터,C01,,,4,0,61480,062,232,2026,32911000079,20091230,00,122104277237,12,210,20091230
32911000089,C01,12,210,효사랑계림 노인복지센터,00,NORMAL SERVICE.,109,560,4,효사랑계림 노인복지센터,C01,,2,234,0,61424,062,224,5390,32911000089,20100413,00,122103009017,12,210,20100413
32911000090,C01,12,210,한마음실버요양센터,00,NORMAL SERVICE.,109,570,4,한마음실버요양센터,C01,560번지 11호,,317,1,61401,062,228,1377,32911000090,20100429,00,122103009021,12,210,20100429
32911000239,C01,12,210,광주여성노인재가센터,00,NORMAL SERVICE.,122,685,4,광주여성노인재가센터,C01,,,742,1,61457,062,232,5165,32911000239,20120105,00,122103159003,12,210,20120105
32911000065,C02,12,210,희망노인복지센터,00,NORMAL SERVICE.,110,590,4,희망노인복지센터,C02,,4,462,0,61418,062,222,5250,32911000065,20090218,00,122103009021,12,210,20090218
32911000089,C02,12,210,효사랑계림 노인복지센터,00,NORMAL SERVICE.,109,560,4,효사랑계림 노인복지센터,C02,,2,234,0,61424,062,224,5390,32911000089,20100413,00,122103009017,12,210,20100413
32911000090,C02,12,210,한마음실버요양센터,00,NORMAL SERVICE.,109,570,4,한마음실버요양센터,C02,560번지 11호,,317,1,61401,062,228,1377,32911000090,20100429,00,122103009021,12,210,20100429
32911000273,C02,12,210,한가족복지센터,00,NORMAL SERVICE.,108,545,4,한가족복지센터,C02,,,5,1,61413,062,233,1200,32911000273,20151112,00,122103159002,12,210,20151112
32911000292,C02,12,210,조은재가복지센터,00,NORMAL SERVICE.,114,655,4,조은재가복지센터,C02,,2,10,0,61487,062,225,9947,32911000292,20171212,00,122104277121,12,210,20171212
32914000059,C03,12,240,광주재활센타,00,NORMAL SERVICE.,120,745,4,광주재활센타,C03,1278번지 3호,,14,0,61960,062,382,1275,32914000059,20080730,00,122403160016,12,240,20080730
32914000373,C03,12,240,광주서구노인주간보호센터,00,NORMAL SERVICE.,130,824,4,광주서구노인주간보호센터,C03,,3,155,0,62014,062,653,6669,32914000373,20170927,00,122403160044,12,240,20170927
32914000392,C03,12,240,굿데이케어센터,00,NORMAL SERVICE.,133,840,4,굿데이케어센터,C03,,4,11,0,61903,062,515,5425,32914000392,20180608,00,122404280560,12,240,20180608
32914000395,C03,12,240,더불어노인주간보호센터,00,NORMAL SERVICE.,119,760,4,더불어노인주간보호센터,C03,,3,1029,0,61975,062,351,9200,32914000395,20180903,00,122402009004,12,240,20180903
32914000399,C03,12,240,"상무노인복지학교(주간보호,치매예방교육)",00,NORMAL SERVICE.,118,752,4,"상무노인복지학교(주간보호,치매예방교육)",C03,,2층~3,4,0,61991,062,382,9948,32914000399,20181016,00,122404280308,12,240,20181016
32911000323,C05,12,210,하늘빛방문간호센터,00,NORMAL SERVICE.,110,590,3,하늘빛방문간호센터,C05,,1,5,2,61406,070,7576,2747,32911000323,20191217,00,122104277094,12,210,20191217
32914000289,C05,12,240,365나눔노인장기요양기관,00,NORMAL SERVICE.,118,752,4,365나눔노인장기요양기관,C05,,,81,0,61994,062,416,7090,32914000289,20141203,00,122403160058,12,240,20141203
32914000442,C05,12,240,새로나재가노인요양복지센터,00,NORMAL SERVICE.,120,745,4,새로나재가노인요양복지센터,C05,,,124,0,61950,062,382,3320,32914000442,20191216,00,122403160042,12,240,20191216
32914000453,C05,12,240,구구팔팔재가복지센터,00,NORMAL SERVICE.,115,730,4,구구팔팔재가복지센터,C05,,,12,0,61908,062,382,9989,32914000453,20191224,00,122404280512,12,240,20191224
32915500289,C05,12,270,사랑손통합재가센터,00,NORMAL SERVICE.,112,720,4,사랑손통합재가센터,C05,,1,307,0,61742,070,4348,6091,32915500289,20190826,00,122703161020,12,270,20190826
32911000034,C06,12,210,명성의료기,00,NORMAL SERVICE.,122,685,4,명성의료기,C06,66번지 3호,,25,2,61489,062,227,5688,32911000034,20080623,00,122103009006,12,210,20080623
32911000047,C06,12,210,광주의료기,00,NORMAL SERVICE.,118,655,4,광주의료기,C06,,,165,0,61468,062,228,0492,32911000047,20080910,00,122103009003,12,210,20080910
32911000074,C06,12,210,효도의료기,00,NORMAL SERVICE.,112,655,4,효도의료기,C06,,1,56,0,61468,062,234,6111,32911000074,20090720,00,122103009006,12,210,20090713
32911000275,C06,12,210,태광의료기,00,NORMAL SERVICE.,122,685,4,태광의료기,C06,,1층,136,4,61489,062,228,7575,32911000275,20160128,00,122103009003,12,210,20160128
32911000288,C06,12,210,믿음의료기,00,NORMAL SERVICE.,109,560,4,믿음의료기,C06,,1,6,19,61401,062,233,4824,32911000288,20170322,00,122104277085,12,210,20170322
12911000256,G31,12,210,해피맘요양원,00,NORMAL SERVICE.,124,740,3,해피맘요양원,G31,,,136,7,61512,062,229,3004,12911000256,20131202,00,122103159003,12,210,20131202
12920000003,G31,12,330,바라밀실버하우스,00,NORMAL SERVICE.,118,700,3,바라밀실버하우스,G31,,,108,1,62292,062,953,4408,12920000003,20080528,00,123304289034,12,330,20080129
14611000358,G31,12,110,산책하는요양원,00,NORMAL SERVICE.,158,756,4,산책하는요양원,G31,,,57,15,58641,061,277,6658,14611000358,20260101,00,121104643369,12,110,20260101
14615000134,G31,12,150,낙안효자실버빌,00,NORMAL SERVICE.,380,380,3,낙안효자실버빌,G31,131번지,,320,0,57918,061,754,5100,14615000134,20091009,26,121503283023,12,150,20091009
14615000152,G31,12,150,효자노인복지센터,00,NORMAL SERVICE.,380,380,3,효자노인복지센터,G31,,,328,0,57918,061,754,8875,14615000152,20100301,26,121503283023,12,150,20100301
14611000358,G32,12,110,산책하는요양원,00,NORMAL SERVICE.,158,756,4,산책하는요양원,G32,,,57,15,58641,061,277,6658,14611000358,20260101,00,121104643369,12,110,20260101
14615000134,G32,12,150,낙안효자실버빌,00,NORMAL SERVICE.,380,380,3,낙안효자실버빌,G32,131번지,,320,0,57918,061,754,5100,14615000134,20091009,26,121503283023,12,150,20091009
14617000005,G32,12,170,나주시노인요양원,00,NORMAL SERVICE.,104,520,2,나주시노인요양원,G32,,,70,0,58263,061,332,7773,14617000005,20080523,00,121704652094,12,170,20060227
14623000165,G32,12,190,마로현노인요양원,00,NORMAL SERVICE.,250,250,2,마로현노인요양원,G32,,,12,0,57743,061,762,2300,14623000165,20210709,24,121904655393,12,190,20210709
14677000160,G32,12,740,도양노인건강복지타운 치매전문요양원,00,NORMAL SERVICE.,253,253,2,도양노인건강복지타운 치매전문요양원,G32,,,235,0,59552,061,840,1900,14677000160,20231020,23,127404667637,12,740,20231020
14611000358,G33,12,110,산책하는요양원,00,NORMAL SERVICE.,158,756,4,산책하는요양원,G33,,,57,15,58641,061,277,6658,14611000358,20260101,00,121104643369,12,110,20260101
14677000160,G33,12,740,도양노인건강복지타운 치매전문요양원,00,NORMAL SERVICE.,253,253,2,도양노인건강복지타운 치매전문요양원,G33,,,235,0,59552,061,840,1900,14677000160,20231020,23,127404667637,12,740,20231020
14679000117,G33,12,760,현대노인요양원,00,NORMAL SERVICE.,250,250,3,현대노인요양원,G33,,,95,0,58110,061,371,0117,14679000117,20111108,21,127603291015,12,760,20111103
14681000051,G33,12,780,강진효요양원,00,NORMAL SERVICE.,250,250,4,강진효요양원,G33,,,291,21,59244,061,434,1008,14681000051,20201015,33,127803293027,12,780,20201015
14677000160,G34,12,740,도양노인건강복지타운 치매전문요양원,00,NORMAL SERVICE.,253,253,2,도양노인건강복지타운 치매전문요양원,G34,,,235,0,59552,061,840,1900,14677000160,20231020,23,127404667637,12,740,20231020
14679000117,G34,12,760,현대노인요양원,00,NORMAL SERVICE.,250,250,3,현대노인요양원,G34,,,95,0,58110,061,371,0117,14679000117,20111108,21,127603291015,12,760,20111103
14681000051,G34,12,780,강진효요양원,00,NORMAL SERVICE.,250,250,4,강진효요양원,G34,,,291,21,59244,061,434,1008,14681000051,20201015,33,127803293027,12,780,20201015
14677000160,G35,12,740,도양노인건강복지타운 치매전문요양원,00,NORMAL SERVICE.,253,253,2,도양노인건강복지타운 치매전문요양원,G35,,,235,0,59552,061,840,1900,14677000160,20231020,23,127404667637,12,740,20231020
14679000117,G35,12,760,현대노인요양원,00,NORMAL SERVICE.,250,250,3,현대노인요양원,G35,,,95,0,58110,061,371,0117,14679000117,20111108,21,127603291015,12,760,20111103
14679000117,G36,12,760,현대노인요양원,00,NORMAL SERVICE.,250,250,3,현대노인요양원,G36,,,95,0,58110,061,371,0117,14679000117,20111108,21,127603291015,12,760,20111103
22915500115,H31,12,270,인애W재가노인지원센터,00,NORMAL SERVICE.,115,538,3,인애W재가노인지원센터,H31,132번지 13호,,91,0,61686,062,653,0247,22915500115,20100507,00,122703161028,12,270,20100507
22917000666,H31,12,300,사랑방주야간보호센터,00,NORMAL SERVICE.,115,677,3,사랑방주야간보호센터,H31,,"3, 5",193,0,61055,062,263,6777,22917000666,20210802,00,123003162031,12,300,20210716
24613000316,H31,12,130,여수시 치매어르신 주야간보호센터 지혜마루,00,NORMAL SERVICE.,310,310,2,여수시 치매어르신 주야간보호센터 지혜마루,H31,,,390,1,59648,061,682,9980,24613000316,20201230,25,121303282039,12,130,20201208
24615000385,H31,12,150,재단법인 전라남도사회서비스원 순천시 실버주야간보호센터,00,NORMAL SERVICE.,110,550,2,재단법인 전라남도사회서비스원 순천시 실버주야간보호센터,H31,,,58,0,57935,061,755,8995,24615000385,20220823,00,121504649746,12,150,20220809
24615000419,H31,12,150,더편한데이케어,00,NORMAL SERVICE.,109,550,3,더편한데이케어,H31,,,4,37,57924,061,752,3021,24615000419,20240326,00,121504649794,12,150,20240301
34623000025,I31,12,190,광양희망노인복지센터,00,NORMAL SERVICE.,340,340,4,광양희망노인복지센터,I31,,,1117,0,57707,061,772,0550,34623000025,20081103,22,121903285034,12,190,20081028
14611000001,M31,12,810,자혜요양원,00,NORMAL SERVICE.,256,256,3,자혜요양원,M31,,,52,12,58560,061,281,2143,14611000001,20080528,26,128104688233,12,810,19891215
14613000009,M31,12,130,마니원(입소),00,NORMAL SERVICE.,250,250,3,마니원(입소),M31,692번지 24호,,3496,13,59769,061,644,6611,14613000009,20080530,30,121303282017,12,130,20080328
14617000005,M31,12,170,나주시노인요양원,00,NORMAL SERVICE.,104,520,2,나주시노인요양원,M31,,,70,0,58263,061,332,7773,14617000005,20080523,00,121704652094,12,170,20060227
14611000001,M32,12,810,자혜요양원,00,NORMAL SERVICE.,256,256,3,자혜요양원,M32,,,52,12,58560,061,281,2143,14611000001,20080528,26,128104688233,12,810,19891215
14613000122,M32,12,130,소나무노인요양시설,00,NORMAL SERVICE.,111,600,3,소나무노인요양시설,M32,623번지,,138,1,59727,061,666,9989,14613000122,20100301,00,121304646698,12,130,20100301
12917000530,S41,12,300,오손도손요양원,00,NORMAL SERVICE.,107,590,3,오손도손요양원,S41,,,52,0,61110,062,531,5323,12917000530,20190201,00,123003162075,12,300,20190201
14613000008,S41,12,130,밀알노인요양공동생활가정,00,NORMAL SERVICE.,310,310,3,밀알노인요양공동생활가정,S41,,,11,96,59654,061,691,9877,14613000008,20080530,24,121304646860,12,130,20080402
14681000017,S41,12,780,도암 소망의집,00,NORMAL SERVICE.,340,340,3,도암 소망의집,S41,498번지 2호,,86,1,59250,061,433,1450,14681000017,20100225,30,127803293013,12,780,20100225
14684000082,S41,12,810,다솜노인요양공동생활가정,00,NORMAL SERVICE.,330,330,4,다솜노인요양공동생활가정,S41,,,1807,99,58551,061,452,3542,14684000082,20151201,00,128103281095,12,810,20151201
14684000116,S41,12,810,엄마의봄날 노인요양공동생활가정,00,NORMAL SERVICE.,340,340,4,엄마의봄날 노인요양공동생활가정,S41,,,52,0,58514,061,453,9369,14684000116,20220413,26,128104688420,12,810,20220413
12611000104,A03,26,110,굿모닝노인요양원,00,NORMAL SERVICE.,101,590,3,굿모닝노인요양원,A03,,,235,0,48911,051,468,5688,12611000104,20211122,00,261103125009,26,110,20211110
12614000008,A03,26,140,안나노인건강센터,00,NORMAL SERVICE.,106,570,3,안나노인건강센터,A03,7번지 107호,,94,16,49200,051,245,0035,12614000008,20080529,00,261404006008,26,140,20080529
12614000053,A03,26,140,실버웰요양센터,00,NORMAL SERVICE.,106,560,3,실버웰요양센터,A03,,,35,0,49206,051,242,8050,12614000053,20130101,00,261403126010,26,140,20130101
12614000068,A03,26,140,송도사랑요양원,00,NORMAL SERVICE.,124,680,3,송도사랑요양원,A03,,,522,0,49268,051,255,3315,12614000068,20190903,00,261403006011,26,140,20190903
12617000001,A03,26,170,송원노인전문요양원,00,NORMAL SERVICE.,104,670,3,송원노인전문요양원,A03,1542번지 8호 25통 2반,,51,0,48700,051,637,8260,12617000001,20080530,00,261703127030,26,170,20060906
12617000074,A03,26,170,인창동구노인요양원,00,NORMAL SERVICE.,101,530,3,인창동구노인요양원,A03,1146번지 10호,,34,0,48792,051,464,1004,12617000074,20100827,00,261703127001,26,170,20100827
12620000004,A03,26,200,파랑새노인건강센터,00,NORMAL SERVICE.,120,640,3,파랑새노인건강센터,A03,,,78,0,49087,051,412,5422,12620000004,20080530,00,262003128016,26,200,20030509
12617000090,A04,26,170,지혜실버홈,00,NORMAL SERVICE.,104,660,4,지혜실버홈,A04,,,15,0,48723,051,751,8388,12617000090,20130814,00,261703127004,26,170,20130814
12623000091,A04,26,230,소망노인복지센터,00,NORMAL SERVICE.,107,550,3,소망노인복지센터,A04,464번지 2호,,5,0,47111,051,809,6688,12623000091,20090430,00,262304187647,26,230,20090429
12623000281,A04,26,230,새롬노인요양공동생활가정,00,NORMAL SERVICE.,109,700,4,새롬노인요양공동생활가정,A04,,,49,1,47160,051,902,8090,12623000281,20170101,00,262304187328,26,230,20170101
12626000106,A04,26,260,성지노인요양원,00,NORMAL SERVICE.,109,580,3,성지노인요양원,A04,22번지 32호,,40,1,47852,051,506,0033,12626000106,20091214,00,262603130012,26,260,20091214
12629000165,A04,26,290,참사랑실버홈,00,NORMAL SERVICE.,109,680,3,참사랑실버홈,A04,,,48,12,48410,051,807,6700,12629000165,20170619,00,262904193010,26,290,20170619
12632000284,A04,26,320,편안한노인공동요양원,00,NORMAL SERVICE.,104,550,5,편안한노인공동요양원,A04,,,4,0,46554,051,334,5711,12632000284,20191211,00,263204196182,26,320,20191211
12632000334,A04,26,320,화명은혜공동생활가정,00,NORMAL SERVICE.,102,543,4,화명은혜공동생활가정,A04,,7,16,0,46526,051,711,3859,12632000334,20230721,00,263204196051,26,320,20230630
22611000001,B01,26,110,중구재가노인지원서비스센터,00,NORMAL SERVICE.,120,545,3,중구재가노인지원서비스센터,B01,,,3,1,48967,051,241,2591,22611000001,20080528,00,261104175271,26,110,20070112
22611000100,B01,26,110,우리재가복지센터,00,NORMAL SERVICE.,126,560,4,우리재가복지센터,B01,,,82,0,48973,051,242,4208,22611000100,20201119,00,261102006003,26,110,20201016
22611000101,B01,26,110,(주)돌보미재가복지센터,00,NORMAL SERVICE.,121,545,3,(주)돌보미재가복지센터,B01,,2,45,1,48964,051,245,7797,22611000101,20210916,00,261103125015,26,110,20210906
22611000102,B01,26,110,참벗재가복지센터,00,NORMAL SERVICE.,120,545,4,참벗재가복지센터,B01,,2,55,0,48959,051,254,0601,22611000102,20210916,00,261104175156,26,110,20210906
22611000105,B01,26,110,선한데이케어센터,00,NORMAL SERVICE.,116,530,4,선한데이케어센터,B01,,5,109,0,48932,051,253,7558,22611000105,20220203,00,261103125010,26,110,20220119
22611000106,B01,26,110,스마일재가노인복지센터,00,NORMAL SERVICE.,101,600,4,스마일재가노인복지센터,B01,,2,26,5,48920,051,462,1801,22611000106,20220331,00,261103125003,26,110,20220318
22611000107,B01,26,110,성부재가노인복지센터,00,NORMAL SERVICE.,122,545,4,성부재가노인복지센터,B01,,2,31,1,48966,051,911,9526,22611000107,20220203,00,261104175290,26,110,20220121
22611000100,B02,26,110,우리재가복지센터,00,NORMAL SERVICE.,126,560,4,우리재가복지센터,B02,,,82,0,48973,051,242,4208,22611000100,20201119,00,261102006003,26,110,20201016
22611000101,B02,26,110,(주)돌보미재가복지센터,00,NORMAL SERVICE.,121,545,3,(주)돌보미재가복지센터,B02,,2,45,1,48964,051,245,7797,22611000101,20210916,00,261103125015,26,110,20210906
22611000102,B02,26,110,참벗재가복지센터,00,NORMAL SERVICE.,120,545,4,참벗재가복지센터,B02,,2,55,0,48959,051,254,0601,22611000102,20210916,00,261104175156,26,110,20210906
22611000105,B02,26,110,선한데이케어센터,00,NORMAL SERVICE.,116,530,4,선한데이케어센터,B02,,5,109,0,48932,051,253,7558,22611000105,20220203,00,261103125010,26,110,20220119
22611000107,B02,26,110,성부재가노인복지센터,00,NORMAL SERVICE.,122,545,4,성부재가노인복지센터,B02,,2,31,1,48966,051,911,9526,22611000107,20220203,00,261104175290,26,110,20220121
22611000109,B02,26,110,한울타리노인복지센터,00,NORMAL SERVICE.,121,545,3,한울타리노인복지센터,B02,,2,55,0,48963,051,257,8120,22611000109,20230501,00,261103125015,26,110,20230406
22611000111,B02,26,110,신창통합재가복지센터,00,NORMAL SERVICE.,107,510,3,신창통합재가복지센터,B02,,3,81,0,48929,051,468,8801,22611000111,20231010,00,261102000010,26,110,20230720
22611000001,B03,26,110,중구재가노인지원서비스센터,00,NORMAL SERVICE.,120,545,3,중구재가노인지원서비스센터,B03,,,3,1,48967,051,241,2591,22611000001,20080528,00,261104175271,26,110,20070112
