지역키,기관유형코드,기관유형명,분석_시도명,분석_시군구명,시설_지역코드,자료기준,기관수,정원,사회복지사,간호사,간호조무사,물리치료사,작업치료사,요양보호사,공급원자료행존재,인정자_공개값합계,인정자_비공개셀수,인정자_추정하한,인정자_추정중앙,인정자_추정상한,총인구,65세이상인구,75세이상인구,85세이상인구,65세이상1인세대,서비스분류,정원개념적용,정원자료충족률,정원지표사용상태,정원지표사용가능,공급0근거,인정자1000명당기관수_하한수요,인정자1000명당정원_하한수요,인정자1000명당요양보호사_하한수요,인정자1000명당기관수_중앙수요,인정자1000명당정원_중앙수요,인정자1000명당요양보호사_중앙수요,인정자1000명당기관수_상한수요,인정자1000명당정원_상한수요,인정자1000명당요양보호사_상한수요,75세이상1000명당기관수,고령1인세대1000세대당기관수,기관1곳당인정자,공급하위경계,공급하위후보,시나리오,추가기관수,배치후기관수,배치후_인정자1000명당기관수
충청남도|부여군,B01,재가노인복지시설 방문요양,충청남도,부여군,44760,2026-06-10,21.0,40.0,25.0,0.0,1.0,0.0,0.0,552.0,True,3223,88,3311,3443.0,3575,57762,25613,12293,4226,8850,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,6.342494714587738,,166.71700392630626,6.099331977926227,,160.3252977054894,5.874125874125874,,154.4055944055944,1.7082892703164403,2.3728813559322033,163.95238095238096,6.67315445572084,True,취약지역우선,0,21.0,6.099331977926227
충청남도|서산시,B01,재가노인복지시설 방문요양,충청남도,서산시,44210,2026-06-10,59.0,30.0,74.0,0.0,0.0,0.0,0.0,2015.0,True,6145,80,6225,6345.0,6465,171136,41975,18609,5961,12444,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,9.477911646586346,,323.6947791164659,9.29866036249015,,317.57289204097714,9.126063418406806,,311.67826759474093,3.1705088935461334,4.741240758598521,107.54237288135593,6.67315445572084,False,취약지역우선,0,59.0,9.29866036249015
충청남도|서천군,B01,재가노인복지시설 방문요양,충청남도,서천군,44770,2026-06-10,29.0,83.0,31.0,0.0,0.0,0.0,0.0,725.0,True,2942,89,3031,3164.5,3298,46761,20945,10411,3506,7437,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,9.567799406136588,,239.19498515341473,9.16416495496919,,229.10412387422974,8.793208004851426,,219.83020012128563,2.785515320334262,3.8994218098695708,109.12068965517241,6.67315445572084,False,취약지역우선,0,29.0,9.16416495496919
충청남도|아산시,B01,재가노인복지시설 방문요양,충청남도,아산시,44200,2026-06-10,57.0,0.0,57.0,0.0,0.0,0.0,0.0,1735.0,True,6933,57,6990,7075.5,7161,363678,59018,23699,6956,18666,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,8.15450643776824,,248.21173104434908,8.055967776128897,,245.21235248392338,7.959782153330542,,242.2845971233068,2.4051647748850162,3.053680488588878,124.13157894736842,6.67315445572084,False,취약지역우선,0,57.0,8.055967776128897
충청남도|예산군,B01,재가노인복지시설 방문요양,충청남도,예산군,44810,2026-06-10,24.0,428.0,26.0,0.0,0.0,0.0,0.0,607.0,True,3281,94,3375,3516.0,3657,78318,29283,13548,4468,9243,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,7.111111111111112,,179.85185185185185,6.825938566552901,,172.63936291240046,6.562756357670222,,165.9830462127427,1.7714791851195748,2.596559558584875,146.5,6.67315445572084,False,취약지역우선,0,24.0,6.825938566552901
충청남도|천안시,B01,재가노인복지시설 방문요양,충청남도,천안시,44131|44133,2026-06-10,90.0,0.0,84.0,0.0,0.0,0.0,0.0,2792.0,True,11957,33,11990,12039.5,12089,666182,105051,38353,10924,30856,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,7.506255212677231,,232.86071726438698,7.4753934964076585,,231.9033182441131,7.44478451484821,,230.95375961618,2.3466221677574115,2.916774695359087,133.7722222222222,6.67315445572084,False,취약지역우선,0,90.0,7.4753934964076585
충청남도|청양군,B01,재가노인복지시설 방문요양,충청남도,청양군,44790,2026-06-10,7.0,0.0,6.0,0.0,0.0,0.0,0.0,174.0,True,1360,94,1454,1595.0,1736,30051,12963,6170,2203,4309,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,4.814305364511692,,119.66987620357635,4.38871473354232,,109.09090909090908,4.032258064516129,,100.23041474654377,1.13452188006483,1.6245068461359944,227.85714285714286,6.67315445572084,True,취약지역우선,0,7.0,4.38871473354232
충청남도|태안군,B01,재가노인복지시설 방문요양,충청남도,태안군,44825,2026-06-10,21.0,5.0,15.0,0.0,0.0,0.0,0.0,406.0,True,2313,102,2415,2568.0,2721,59039,24025,11079,3204,8296,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,8.695652173913043,,168.1159420289855,8.177570093457943,,158.09968847352025,7.717750826901874,,149.2098493201029,1.8954779312212293,2.531340405014465,122.28571428571429,6.67315445572084,False,취약지역우선,0,21.0,8.177570093457943
충청남도|홍성군,B01,재가노인복지시설 방문요양,충청남도,홍성군,44800,2026-06-10,22.0,0.0,27.0,0.0,0.0,0.0,0.0,620.0,True,3902,88,3990,4122.0,4254,101566,29222,13454,4438,9328,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,5.513784461152882,,155.38847117794487,5.337214944201844,,150.41242115477922,5.171603196991067,,145.7451810061119,1.6352014270848818,2.3584905660377355,187.36363636363637,6.67315445572084,True,취약지역우선,0,22.0,5.337214944201844
충청북도|괴산군,B01,재가노인복지시설 방문요양,충청북도,괴산군,43760,2026-06-10,12.0,0.0,10.0,0.0,0.0,0.0,0.0,208.0,True,1319,110,1429,1594.0,1759,37415,16412,6859,2185,5875,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,8.397480755773268,,145.55633310007,7.52823086574655,,130.48933500627354,6.822057987492894,,118.24900511654349,1.7495261699956262,2.0425531914893615,132.83333333333334,6.67315445572084,False,취약지역우선,0,12.0,7.52823086574655
충청북도|단양군,B01,재가노인복지시설 방문요양,충청북도,단양군,43800,2026-06-10,7.0,14.0,9.0,0.0,0.0,0.0,0.0,167.0,True,876,89,965,1098.5,1232,26628,11286,4582,1306,4144,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,7.253886010362694,,173.05699481865287,6.372325898953117,,152.0254893035958,5.681818181818182,,135.55194805194807,1.5277171540811874,1.6891891891891893,156.92857142857142,6.67315445572084,True,취약지역우선,0,7.0,6.372325898953117
충청북도|보은군,B01,재가노인복지시설 방문요양,충청북도,보은군,43720,2026-06-10,10.0,0.0,15.0,0.0,0.0,0.0,0.0,377.0,True,1601,101,1702,1853.5,2005,31181,13525,6040,2117,4769,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,5.875440658049354,,221.50411280846063,5.395198273536552,,203.39897491232801,4.987531172069826,,188.02992518703243,1.6556291390728477,2.0968756552736423,185.35,6.67315445572084,True,취약지역우선,0,10.0,5.395198273536552
충청북도|영동군,B01,재가노인복지시설 방문요양,충청북도,영동군,43740,2026-06-10,10.0,80.0,15.0,0.0,0.0,0.0,0.0,303.0,True,2380,105,2485,2642.5,2800,43011,17768,7907,2438,6398,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,4.024144869215292,,121.93158953722335,3.7842951750236518,,114.66414380321666,3.571428571428571,,108.21428571428572,1.2647021626406982,1.5629884338855893,264.25,6.67315445572084,True,취약지역우선,0,10.0,3.7842951750236518
충청북도|옥천군,B01,재가노인복지시설 방문요양,충청북도,옥천군,43730,2026-06-10,12.0,0.0,15.0,0.0,0.0,0.0,0.0,460.0,True,2232,105,2337,2494.5,2652,50547,18901,8024,2510,6548,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,5.134788189987162,,196.83354728284124,4.810583283223091,,184.40569252355183,4.524886877828055,,173.45399698340873,1.4955134596211366,1.832620647525962,207.875,6.67315445572084,True,취약지역우선,0,12.0,4.810583283223091
충청북도|음성군,B01,재가노인복지시설 방문요양,충청북도,음성군,43770,2026-06-10,13.0,10.0,14.0,0.0,0.0,0.0,0.0,368.0,True,2567,81,2648,2769.5,2891,95954,26403,10169,3192,9003,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,4.909365558912387,,138.97280966767372,4.693988084491785,,132.87597039176745,4.496713939813214,,127.29159460394327,1.2783951224309176,1.4439631234033101,213.03846153846155,6.67315445572084,True,취약지역우선,0,13.0,4.693988084491785
충청북도|제천시,B01,재가노인복지시설 방문요양,충청북도,제천시,43150,2026-06-10,39.0,168.0,55.0,0.0,0.0,0.0,0.0,1125.0,True,4413,85,4498,4625.5,4753,128192,38381,15030,4366,13017,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,8.670520231213873,,250.1111605157848,8.431520916657659,,243.21694951897092,8.205343993267409,,236.69261519040606,2.594810379241517,2.9960820465545055,118.6025641025641,6.67315445572084,False,취약지역우선,0,39.0,8.431520916657659
충청북도|증평군,B01,재가노인복지시설 방문요양,충청북도,증평군,43745,2026-06-10,7.0,0.0,11.0,0.0,0.0,0.0,0.0,254.0,True,916,117,1033,1208.5,1384,36741,8781,3437,1017,3173,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,6.7763794772507255,,245.88576960309777,5.792304509722797,,210.17790649565578,5.057803468208093,,183.52601156069366,2.0366598778004072,2.206114087614245,172.64285714285714,6.67315445572084,True,취약지역우선,0,7.0,5.792304509722797
충청북도|진천군,B01,재가노인복지시설 방문요양,충청북도,진천군,43750,2026-06-10,13.0,0.0,8.0,0.0,0.0,0.0,0.0,166.0,True,1705,105,1810,1967.5,2125,85569,18464,7278,2457,5943,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,7.18232044198895,,91.71270718232044,6.6073697585768745,,84.3710292249047,6.11764705882353,,78.11764705882352,1.7862050013740038,2.187447417129396,151.34615384615384,6.67315445572084,True,취약지역우선,0,13.0,6.6073697585768745
충청북도|청주시,B01,재가노인복지시설 방문요양,충청북도,청주시,43111|43112|43113|43114,2026-06-10,159.0,89.0,137.0,0.0,0.0,0.0,0.0,3931.0,True,20499,39,20538,20596.5,20655,859571,157589,58507,16628,47494,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,7.741747005550687,,191.4013048982374,7.719758211346588,,190.85766999247446,7.697893972403777,,190.31711450012105,2.717623532226913,3.3477912999536783,129.53773584905662,6.67315445572084,False,취약지역우선,0,159.0,7.719758211346588
충청북도|충주시,B01,재가노인복지시설 방문요양,충청북도,충주시,43130,2026-06-10,50.0,16.0,52.0,0.0,0.0,0.0,0.0,1646.0,True,6294,72,6366,6474.0,6582,205978,54980,21862,6879,17685,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,7.854225573358466,,258.56110587496073,7.723200494284831,,254.24776027185663,7.596475235490732,,250.07596475235488,2.287073460799561,2.827254735651682,129.48,6.67315445572084,False,취약지역우선,0,50.0,7.723200494284831
강원특별자치도|강릉시,B01,재가노인복지시설 방문요양,강원특별자치도,강릉시,51150,2026-06-10,75.0,12.0,112.0,0.0,0.0,0.0,0.0,2485.0,True,7060,72,7132,7240.0,7348,205666,58369,24461,7119,19502,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,10.515984296130117,,348.42961301177786,10.359116022099448,,343.23204419889504,10.20685900925422,,338.1872618399565,3.06610522873145,3.8457594092913547,96.53333333333333,6.67315445572084,False,형평성최소화_탐욕기준,0,75.0,10.359116022099448
강원특별자치도|고성군,B01,재가노인복지시설 방문요양,강원특별자치도,고성군,51820,2026-06-10,5.0,0.0,9.0,0.0,0.0,0.0,0.0,152.0,True,573,106,679,838.0,997,27204,9753,4272,1315,3771,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,7.363770250368188,,223.85861561119293,5.966587112171838,,181.38424821002386,5.015045135406218,,152.45737211634906,1.1704119850187267,1.3259082471492973,167.6,6.67315445572084,True,형평성최소화_탐욕기준,0,5.0,5.966587112171838
강원특별자치도|동해시,B01,재가노인복지시설 방문요양,강원특별자치도,동해시,51170,2026-06-10,30.0,200.0,53.0,1.0,0.0,0.0,0.0,1154.0,True,2467,97,2564,2709.5,2855,85589,23433,9519,2573,8150,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,11.700468018720748,,450.0780031201248,11.072153533862336,,425.9088392692379,10.507880910683012,,404.2031523642732,3.1515915537346357,3.6809815950920246,90.31666666666666,6.67315445572084,False,형평성최소화_탐욕기준,0,30.0,11.072153533862336
강원특별자치도|삼척시,B01,재가노인복지시설 방문요양,강원특별자치도,삼척시,51230,2026-06-10,27.0,0.0,47.0,0.0,0.0,0.0,0.0,876.0,True,1749,99,1848,1996.5,2145,60294,19952,8733,2675,7413,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,14.61038961038961,,474.025974025974,13.5236664162284,,438.7678437265214,12.587412587412588,,408.3916083916084,3.091721058055651,3.6422501011736137,73.94444444444444,6.67315445572084,False,형평성최소화_탐욕기준,0,27.0,13.5236664162284
강원특별자치도|속초시,B01,재가노인복지시설 방문요양,강원특별자치도,속초시,51210,2026-06-10,23.0,0.0,31.0,1.0,0.0,0.0,0.0,622.0,True,1619,101,1720,1871.5,2023,78893,21146,8109,2208,7604,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,13.372093023255815,,361.62790697674416,12.289607266898209,,332.3537269569864,11.369253583786456,,307.4641621354424,2.8363546676532247,3.0247238295633876,81.3695652173913,6.67315445572084,False,형평성최소화_탐욕기준,0,23.0,12.289607266898209
강원특별자치도|양구군,B01,재가노인복지시설 방문요양,강원특별자치도,양구군,51800,2026-06-10,2.0,100.0,4.0,0.0,0.0,0.0,0.0,65.0,True,295,104,399,555.0,711,20372,5891,2428,770,1993,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,5.012531328320802,,162.90726817042605,3.6036036036036037,,117.11711711711712,2.8129395218002813,,91.42053445850914,0.8237232289950577,1.0035122930255895,277.5,6.67315445572084,True,형평성최소화_탐욕기준,0,2.0,3.6036036036036037
강원특별자치도|양양군,B01,재가노인복지시설 방문요양,강원특별자치도,양양군,51830,2026-06-10,8.0,0.0,20.0,0.0,0.0,0.0,0.0,290.0,True,752,104,856,1012.0,1168,27326,10299,4516,1330,3708,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,9.345794392523365,,338.78504672897196,7.905138339920948,,286.5612648221344,6.8493150684931505,,248.2876712328767,1.7714791851195748,2.157497303128371,126.5,6.67315445572084,False,형평성최소화_탐욕기준,0,8.0,7.905138339920948
강원특별자치도|영월군,B01,재가노인복지시설 방문요양,강원특별자치도,영월군,51750,2026-06-10,11.0,0.0,24.0,0.0,0.0,0.0,0.0,428.0,True,1118,104,1222,1378.0,1534,35714,14054,5789,1736,5502,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,9.00163666121113,,350.2454991816694,7.982583454281567,,310.5950653120465,7.170795306388526,,279.00912646675357,1.9001554672655037,1.9992729916394036,125.27272727272727,6.67315445572084,False,형평성최소화_탐욕기준,0,11.0,7.982583454281567
강원특별자치도|원주시,B01,재가노인복지시설 방문요양,강원특별자치도,원주시,51130,2026-06-10,98.0,0.0,128.0,0.0,0.0,0.0,0.0,3055.0,True,9086,57,9143,9228.5,9314,364811,76544,28432,9014,23947,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,10.718582522148091,,334.1354041343104,10.619277238987918,,331.03971392967435,10.521795147090401,,328.0008589220528,3.446820483961733,4.092370651856182,94.16836734693878,6.67315445572084,False,형평성최소화_탐욕기준,0,98.0,10.619277238987918
강원특별자치도|인제군,B01,재가노인복지시설 방문요양,강원특별자치도,인제군,51810,2026-06-10,5.0,0.0,9.0,0.0,0.0,0.0,0.0,179.0,True,366,98,464,611.0,758,30771,8679,3266,1044,3008,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,10.775862068965518,,385.7758620689655,8.183306055646481,,292.9623567921441,6.596306068601583,,236.14775725593668,1.5309246785058175,1.6622340425531914,122.2,6.67315445572084,False,형평성최소화_탐욕기준,0,5.0,8.183306055646481
강원특별자치도|정선군,B01,재가노인복지시설 방문요양,강원특별자치도,정선군,51770,2026-06-10,6.0,160.0,10.0,0.0,0.0,0.0,0.0,228.0,True,828,94,922,1063.0,1204,35128,12956,5166,1434,4985,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,6.507592190889371,,247.28850325379608,5.644402634054563,,214.4873000940734,4.983388704318936,,189.3687707641196,1.1614401858304297,1.2036108324974926,177.16666666666666,6.67315445572084,True,형평성최소화_탐욕기준,0,6.0,5.644402634054563
강원특별자치도|철원군,B01,재가노인복지시설 방문요양,강원특별자치도,철원군,51780,2026-06-10,11.0,10.0,9.0,0.0,0.0,0.0,0.0,425.0,True,910,99,1009,1157.5,1306,39711,12246,5474,1544,4022,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,10.901883052527255,,421.20911793855305,9.503239740820735,,367.170626349892,8.422664624808576,,325.42113323124045,2.009499451954695,2.7349577324714076,105.22727272727273,6.67315445572084,False,형평성최소화_탐욕기준,0,11.0,9.503239740820735
강원특별자치도|춘천시,B01,재가노인복지시설 방문요양,강원특별자치도,춘천시,51110,2026-06-10,109.0,100.0,133.0,1.0,0.0,0.0,0.0,3710.0,True,8583,47,8630,8700.5,8771,285027,66488,27039,8591,19960,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,12.630359212050985,,429.8957126303592,12.528015631285559,,426.4122751566002,12.427317295633337,,422.9848363926576,4.03121417212175,5.460921843687375,79.8211009174312,6.67315445572084,False,형평성최소화_탐욕기준,0,109.0,12.528015631285559
강원특별자치도|태백시,B01,재가노인복지시설 방문요양,강원특별자치도,태백시,51190,2026-06-10,8.0,70.0,18.0,1.0,0.0,0.0,0.0,242.0,True,751,109,860,1023.5,1187,36811,12421,5202,1310,4911,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,9.30232558139535,,281.39534883720927,7.816316560820713,,236.44357596482658,6.739679865206402,,203.87531592249368,1.5378700499807767,1.6289961311341885,127.9375,6.67315445572084,False,형평성최소화_탐욕기준,0,8.0,7.816316560820713
강원특별자치도|평창군,B01,재가노인복지시설 방문요양,강원특별자치도,평창군,51760,2026-06-10,11.0,80.0,20.0,0.0,0.0,0.0,0.0,438.0,True,935,99,1034,1182.5,1331,39897,15356,6017,1801,5414,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,10.638297872340425,,423.5976789168279,9.30232558139535,,370.4016913319239,8.264462809917356,,329.0758827948911,1.8281535648994516,2.031769486516439,107.5,6.67315445572084,False,형평성최소화_탐욕기준,0,11.0,9.30232558139535
강원특별자치도|홍천군,B01,재가노인복지시설 방문요양,강원특별자치도,홍천군,51720,2026-06-10,17.0,50.0,24.0,0.0,0.0,0.0,0.0,489.0,True,1921,97,2018,2163.5,2309,65849,24363,9432,3072,8014,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,8.424182358771061,,242.3191278493558,7.85763808643402,,226.02264848624915,7.36249458640104,,211.77999133824164,1.8023748939779474,2.1212877464437234,127.26470588235294,6.67315445572084,False,형평성최소화_탐욕기준,0,17.0,7.85763808643402
강원특별자치도|화천군,B01,재가노인복지시설 방문요양,강원특별자치도,화천군,51790,2026-06-10,4.0,42.0,8.0,0.0,0.0,0.0,0.0,145.0,True,382,77,459,574.5,690,22579,6942,2935,954,2460,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,8.71459694989107,,315.9041394335512,6.962576153176675,,252.3933855526545,5.797101449275362,,210.14492753623188,1.362862010221465,1.6260162601626016,143.625,6.67315445572084,False,형평성최소화_탐욕기준,0,4.0,6.962576153176675
강원특별자치도|횡성군,B01,재가노인복지시설 방문요양,강원특별자치도,횡성군,51730,2026-06-10,18.0,0.0,26.0,0.0,0.0,0.0,0.0,435.0,True,1424,102,1526,1679.0,1832,45575,18436,7219,2265,5901,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,11.795543905635649,,285.05897771952823,10.72066706372841,,259.0827873734366,9.825327510917031,,237.44541484716157,2.4934201412938077,3.050330452465684,93.27777777777777,6.67315445572084,False,형평성최소화_탐욕기준,0,18.0,10.72066706372841
경기도|가평군,B01,재가노인복지시설 방문요양,경기도,가평군,41820,2026-06-10,22.0,0.0,26.0,0.0,0.0,0.0,0.0,630.0,True,2270,91,2361,2497.5,2634,62041,21597,8526,2458,7681,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,9.318085556967388,,266.83608640406607,8.80880880880881,,252.25225225225222,8.352315869400151,,239.17995444191345,2.5803424818203142,2.8642103892722304,113.52272727272727,6.67315445572084,False,형평성최소화_탐욕기준,0,22.0,8.80880880880881
경기도|고양시,B01,재가노인복지시설 방문요양,경기도,고양시,41281|41285|41287,2026-06-10,211.0,66.0,180.0,0.0,0.0,0.0,0.0,6541.0,True,25265,26,25291,25330.0,25369,1057438,204878,81672,25410,51307,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,8.342888774662924,,258.6295520145506,8.33004342676668,,258.23134622976704,8.317237573416374,,257.8343647759076,2.5835047507101576,4.11249926910558,120.04739336492891,6.67315445572084,False,형평성최소화_탐욕기준,0,211.0,8.33004342676668
경기도|과천시,B01,재가노인복지시설 방문요양,경기도,과천시,41290,2026-06-10,9.0,0.0,12.0,0.0,0.0,0.0,0.0,343.0,True,760,95,855,997.5,1140,80832,13205,5013,1521,2189,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,10.526315789473683,,401.16959064327483,9.022556390977444,,343.859649122807,7.894736842105264,,300.8771929824561,1.7953321364452424,4.111466423024212,110.83333333333333,6.67315445572084,False,형평성최소화_탐욕기준,0,9.0,9.022556390977444
경기도|광명시,B01,재가노인복지시설 방문요양,경기도,광명시,41210,2026-06-10,43.0,0.0,37.0,0.0,0.0,0.0,0.0,1007.0,True,4747,81,4828,4949.5,5071,303666,57121,20401,5129,13017,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,8.906379453189727,,208.57497928748964,8.687746236993636,,203.4548944337812,8.47958982449221,,198.58016170380597,2.1077398166756534,3.303372512867788,115.1046511627907,6.67315445572084,False,형평성최소화_탐욕기준,0,43.0,8.687746236993636
경기도|광주시,B01,재가노인복지시설 방문요양,경기도,광주시,41610,2026-06-10,59.0,0.0,62.0,0.0,0.0,0.0,0.0,1800.0,True,8595,62,8657,8750.0,8843,399111,78180,27202,6649,18574,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,6.815293981748874,,207.92422317199956,6.742857142857143,,205.71428571428572,6.671943910437634,,203.55083116589392,2.1689581648408205,3.176483256164531,148.3050847457627,6.67315445572084,False,형평성최소화_탐욕기준,0,59.0,6.742857142857143
경기도|구리시,B01,재가노인복지시설 방문요양,경기도,구리시,41310,2026-06-10,34.0,0.0,43.0,0.0,0.0,0.0,0.0,1048.0,True,3416,93,3509,3648.5,3788,187782,37208,13378,3317,9574,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,9.68937019093759,,298.66058706184094,9.31889817733315,,287.24133205426887,8.975712777191129,,276.663146779303,2.54148602182688,3.551284729475663,107.30882352941177,6.67315445572084,False,형평성최소화_탐욕기준,0,34.0,9.31889817733315
경기도|군포시,B01,재가노인복지시설 방문요양,경기도,군포시,41410,2026-06-10,41.0,10014.0,44.0,1.0,0.0,0.0,0.0,1072.0,True,5054,76,5130,5244.0,5358,249462,51815,19157,5680,13614,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,7.992202729044833,,208.96686159844054,7.818459191456904,,204.4241037376049,7.65210899589399,,200.07465472191117,2.1402098449652867,3.011605700014691,127.90243902439025,6.67315445572084,False,형평성최소화_탐욕기준,0,41.0,7.818459191456904
경기도|김포시,B01,재가노인복지시설 방문요양,경기도,김포시,41570,2026-06-10,58.0,2014.0,59.0,0.0,0.0,0.0,0.0,1787.0,True,9358,45,9403,9470.5,9538,484042,84689,32663,8228,21093,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,6.168244177390195,,190.04573008614273,6.124280660999947,,188.69119898632596,6.080939400293563,,187.35583979869995,1.7757095184153322,2.749727397714882,163.2844827586207,6.67315445572084,True,형평성최소화_탐욕기준,0,58.0,6.124280660999947
경기도|남양주시,B01,재가노인복지시설 방문요양,경기도,남양주시,41360,2026-06-10,173.0,0.0,143.0,0.0,0.0,0.0,0.0,4640.0,True,19300,36,19336,19390.0,19444,727440,142550,55935,14449,36643,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,8.947041787339677,,239.9669011170873,8.92212480660134,,239.29860752965445,8.897346225056573,,238.63402592059245,3.0928756592473405,4.7212291570013365,112.08092485549133,6.67315445572084,False,형평성최소화_탐욕기준,0,173.0,8.92212480660134
경기도|동두천시,B01,재가노인복지시설 방문요양,경기도,동두천시,41250,2026-06-10,38.0,0.0,19.0,0.0,0.0,0.0,0.0,707.0,True,3254,93,3347,3486.5,3626,86265,24403,10864,3155,8895,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,11.353450851508814,,211.23394084254556,10.899182561307901,,202.7821597590707,10.479867622724766,,194.98069498069498,3.4977908689248896,4.2720629567172566,91.75,6.67315445572084,False,형평성최소화_탐욕기준,0,38.0,10.899182561307901
경기도|부천시,B01,재가노인복지시설 방문요양,경기도,부천시,41192|41194|41196,2026-06-10,197.0,2099.0,199.0,1.0,0.0,0.0,0.0,5152.0,True,17378,34,17412,17463.0,17514,755453,161363,54847,14003,42429,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,11.3140362968068,,295.8878934068458,11.280994101815267,,295.0237645307221,11.248144341669523,,294.16466826538766,3.591809944026109,4.643050743595183,88.64467005076142,6.67315445572084,False,형평성최소화_탐욕기준,0,197.0,11.280994101815267
경기도|성남시,B01,재가노인복지시설 방문요양,경기도,성남시,41131|41133|41135,2026-06-10,137.0,0.0,189.0,0.0,0.0,0.0,0.0,4841.0,True,16976,42,17018,17081.0,17144,902344,175877,67836,17917,44640,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,8.050299682688918,,284.4635092255259,8.020607692758036,,283.4143200046836,7.991133924405039,,282.37284181054594,2.019576625980305,3.0689964157706093,124.67883211678833,6.67315445572084,False,형평성최소화_탐욕기준,0,137.0,8.020607692758036
경기도|수원시,B01,재가노인복지시설 방문요양,경기도,수원시,41111|41113|41115|41117,2026-06-10,195.0,15.0,170.0,0.0,0.0,0.0,0.0,4761.0,True,21473,37,21510,21565.5,21621,1185770,188782,68732,18284,49895,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,9.06555090655509,,221.3389121338912,9.042220212839952,,220.7692842734924,9.019009296517275,,220.2025808241987,2.8371064424140138,3.9082072351939074,110.5923076923077,6.67315445572084,False,형평성최소화_탐욕기준,0,195.0,9.042220212839952
경기도|시흥시,B01,재가노인복지시설 방문요양,경기도,시흥시,41390,2026-06-10,100.0,0.0,96.0,0.0,0.0,0.0,0.0,2428.0,True,8871,53,8924,9003.5,9083,514831,74706,25108,6985,21444,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,11.205737337516808,,272.07530255490815,11.10679180318765,,269.67290498139613,11.00957833314984,,267.31256192887815,3.9827943285008764,4.663309084126096,90.035,6.67315445572084,False,형평성최소화_탐욕기준,0,100.0,11.10679180318765
경기도|안산시,B01,재가노인복지시설 방문요양,경기도,안산시,41271|41273,2026-06-10,103.0,0.0,86.0,0.0,0.0,0.0,0.0,2472.0,True,12742,38,12780,12837.0,12894,609240,107655,36645,10484,31622,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,8.059467918622849,,193.42723004694838,8.023681545532446,,192.56835709277868,7.988211571273461,,191.71707771056307,2.8107518078864784,3.257225981911328,124.63106796116504,6.67315445572084,False,형평성최소화_탐욕기준,0,103.0,8.023681545532446
