"facility_code","facility_name","facility_type_code","facility_type_name","certification_flag","facility_status_code"
"C6883","밀알복지홈","030108","장애인거주시설","","1"
"C6886","밀알의집","030108","장애인거주시설","","1"
"C6890","베데스다","030108","장애인거주시설","","1"
"C6891","베데스다의 집","030108","장애인거주시설","","1"
"C6895","보람있는집","030108","장애인거주시설","","1"
"C6897","서부장애인공동생활가정","030108","장애인거주시설","","1"
"C6909","사랑의가족","030108","장애인거주시설","","1"
"C6911","사랑의그룹홈","030108","장애인거주시설","","1"
"C6913","사랑의 오두막","030108","장애인거주시설","","1"
"C6922","분도의집","030108","장애인거주시설","","1"
"C6923","사랑의집","030108","장애인거주시설","","1"
"C6924","사랑의 공동체 쉼터","030108","장애인거주시설","","1"
"C6927","사랑홈","030108","장애인거주시설","","1"
"C6928","새집","030108","장애인거주시설","","1"
"C6934","섬나공동생활가정1","030108","장애인거주시설","","1"
"C6939","성북그룹홈1호","030108","장애인거주시설","","1"
"C6940","성북그룹홈2호","030108","장애인거주시설","","1"
"C6941","성빈두나네","030108","장애인거주시설","","1"
"C6942","성빈하나네","030108","장애인거주시설","","1"
"C6944","성제노의 집","030108","장애인거주시설","","1"
"C6945","사랑손공동생활가정 소라네","030108","장애인거주시설","","1"
"C6953","솔라피데의집","030108","장애인거주시설","","1"
"C6956","울산광역시시각장애인공동생활가정","030108","장애인거주시설","","1"
"C6983","아름다운집","030108","장애인거주시설","","1"
"C6986","아이비해솔그룹홈","030108","장애인거주시설","","1"
"C6987","아이비한울그룹홈","030108","장애인거주시설","","1"
"C6988","아이비잎새그룹홈","030108","장애인거주시설","","1"
"C6989","애덕의집","030108","장애인거주시설","","1"
"C6992","광주야곱의집","030108","장애인거주시설","","1"
"C6997","어울림홈","030108","장애인거주시설","","1"
"C6999","에벤에셀의집","030108","장애인거주시설","","1"
"C7000","에스더의집","030108","장애인거주시설","","1"
"C7002","엠마우스운암공동생활가정","030108","장애인거주시설","","1"
"C7008","사랑손공동생활가정 연희네","030108","장애인거주시설","","1"
"C7017","예샘의집","030108","장애인거주시설","","1"
"C7027","우리집","030108","장애인거주시설","","1"
"C7037","임마누엘관악1공동체공동생활가정","030108","장애인거주시설","","1"
"C7039","임마누엘등촌공동체","030108","장애인거주시설","","1"
"C7040","임마누엘영등포공동체","030108","장애인거주시설","","1"
"C7104","채움늘","030108","장애인거주시설","","1"
"C7108","충현의집1호","030108","장애인거주시설","","1"
"C7109","충현의집2호","030108","장애인거주시설","","1"
"C7110","충현의집3호","030108","장애인거주시설","","1"
"C7111","충현의집4호","030108","장애인거주시설","","1"
"C7112","충현의집5호","030108","장애인거주시설","","1"
"C7113","충현의집6호","030108","장애인거주시설","","1"
"C7115","평안밀알장애인공동생활가정 1호","030108","장애인거주시설","","1"
"C7120","푸른집","030108","장애인거주시설","","1"
"C7149","하남장애인공동생활가정","030108","장애인거주시설","","1"
"C7153","한마음1호공동생활가정","030108","장애인거주시설","","1"
"C7155","한사랑의 집","030108","장애인거주시설","","1"
"C7157","한우리쉼터","030108","장애인거주시설","","1"
"C7158","한우리쉼터 용운동집","030108","장애인거주시설","","1"
"C7161","해맑음","030108","장애인거주시설","","1"
"C7163","햇살동네","030108","장애인거주시설","","1"
"C7170","호산나제1그룹홈","030108","장애인거주시설","","1"
"C7171","홀트자활의집","030108","장애인거주시설","","1"
"C7179","곰두리스포츠센터","030206","장애인지역사회재활시설","","1"
"C7183","기쁜우리체육센터","030206","장애인지역사회재활시설","","1"
"C7188","에스알씨(SRC)재활체육관","030206","장애인지역사회재활시설","","1"
"C7190","서부재활체육센터","030206","장애인지역사회재활시설","","1"
"C7191","성세체육관","030206","장애인지역사회재활시설","","1"
"C7193","애명체육관","030206","장애인지역사회재활시설","","1"
"C7196","울산광역시장애인체육관","030206","장애인지역사회재활시설","","1"
"C7199","정심체육관","030206","장애인지역사회재활시설","","1"
"C7200","창원시장애인체육관","030206","장애인지역사회재활시설","","1"
"C7202","홀트장애인종합체육관","030206","장애인지역사회재활시설","","1"
"C7203","장애인생활이동지원센터","030208","장애인지역사회재활시설","","1"
"C7261","거제시 시각장애인 등 생활지원센터","030208","장애인지역사회재활시설","","1"
"C7264","경북 시각장애인 등 생활지원센터","030208","장애인지역사회재활시설","","1"
"C7288","당진시시각장애인등 생활지원센터","030208","장애인지역사회재활시설","","1"
"C7297","부여군 시각장애인 등 생활지원센터","030208","장애인지역사회재활시설","","1"
"C7300","사천시시각장애인등생활지원센터","030208","장애인지역사회재활시설","","1"
"C7301","산청군시각장애인 등 생활지원센터","030208","장애인지역사회재활시설","","1"
"C7308","속초시각장애인플러스지원센터","030208","장애인지역사회재활시설","","1"
"C7345","아산시 시각장애인 등 생활지원센터","030208","장애인지역사회재활시설","","1"
"C7348","안양시장애인생활이동지원센터","030208","장애인지역사회재활시설","","1"
"C7352","양구군장애인생활이동지원센터","030208","장애인지역사회재활시설","","1"
"C7354","양양군 장애인 생활이동지원센터","030208","장애인지역사회재활시설","","1"
"C7356","세종시시각장애인+(플러스)지원센터","030208","장애인지역사회재활시설","","1"
"C7357","영월군장애인생활이동지원센터","030208","장애인지역사회재활시설","","1"
"C7361","오산시 시각장애인 등 생활지원센터","030208","장애인지역사회재활시설","","1"
"C7366","울진군시각장애인등생활지원센터","030208","장애인지역사회재활시설","","1"
"C7379","진해시각장애인？지원센터","030208","장애인지역사회재활시설","","1"
"C7382","천안시시각장애인 등 생활지원센터","030208","장애인지역사회재활시설","","1"
"C7384","청양군시각장애인 등 생활지원센터","030208","장애인지역사회재활시설","","1"
"C7387","충주시장애인생활이동지원센터","030208","장애인지역사회재활시설","","1"
"C7390","태안군장애인생활이동지원센터","030208","장애인지역사회재활시설","","1"
"C7392","평창군장애인생활이동지원센터","030208","장애인지역사회재활시설","","1"
"C7393","평택시 시각장애인 등 생활지원센터","030208","장애인지역사회재활시설","","1"
"C7405","홍성군시각장애인등생활지원센터","030208","장애인지역사회재활시설","","1"
"C7408","횡성군시각장애인 등 생활지원센터","030208","장애인지역사회재활시설","","1"
"C7413","강릉시수어통역센터","030209","장애인지역사회재활시설","","1"
"C7417","강진군수어통역센터","030209","장애인지역사회재활시설","","1"
"C7418","거창군수어통역센터","030209","장애인지역사회재활시설","","1"
"C7421","경상북도수어통역지원센터","030209","장애인지역사회재활시설","","1"
"C7422","경산시수어통역센터","030209","장애인지역사회재활시설","","1"
"C7424","고양시수어통역센터","030209","장애인지역사회재활시설","","1"
"C7426","과천시수어통역센터","030209","장애인지역사회재활시설","","1"
"C7428","광명시수어통역센터","030209","장애인지역사회재활시설","","1"
"C7433","금산군수어통역센터","030209","장애인지역사회재활시설","","1"
"C7435","김포시 수어통역센터","030209","장애인지역사회재활시설","","1"
"C7436","김해시수어통역센터","030209","장애인지역사회재활시설","","1"
"C7444","달서구수어통역센터","030209","장애인지역사회재활시설","","1"
"C7445","당진시수어통역센터","030209","장애인지역사회재활시설","","1"
"C7448","동두천시 수어통역센터","030209","장애인지역사회재활시설","","1"
"C7449","동부산수어통역센터","030209","장애인지역사회재활시설","","1"
"C7452","목포시수어통역센터","030209","장애인지역사회재활시설","","1"
"C7453","부산수어통역센터","030209","장애인지역사회재활시설","","1"
"C7462","사천시 수어통역센터","030209","장애인지역사회재활시설","","1"
"C7463","삼척시수어통역센터","030209","장애인지역사회재활시설","","1"
