법정동코드,기준연월,시도명,시군구명,읍면동명,리명,전체세대수,1인세대,2인세대,3인세대,4인세대,5인세대,6인세대,7인세대,8인세대,9인세대,10인이상세대
1132010800,2026-06-30,서울특별시,도봉구,도봉동,,22089,9295,6341,3699,2104,509,111,22,7,1,0
1135010200,2026-06-30,서울특별시,노원구,월계동,,34698,14372,9212,6216,3867,834,150,31,12,2,2
1135010300,2026-06-30,서울특별시,노원구,공릉동,,37001,17130,7999,6143,4588,913,190,25,5,6,2
1135010400,2026-06-30,서울특별시,노원구,하계동,,19829,7585,4369,3897,3307,547,90,22,9,2,1
1135010500,2026-06-30,서울특별시,노원구,상계동,,86195,31064,23622,17234,11615,2114,428,82,19,9,8
1135010600,2026-06-30,서울특별시,노원구,중계동,,39775,11975,9539,8790,7847,1339,203,48,24,8,2
1138010100,2026-06-30,서울특별시,은평구,수색동,,8596,2327,2432,1941,1500,321,61,11,2,0,1
1138010200,2026-06-30,서울특별시,은평구,녹번동,,17531,7888,4534,2916,1745,336,84,20,3,0,5
1138010300,2026-06-30,서울특별시,은평구,불광동,,30490,14167,7927,4800,2787,652,124,25,6,2,0
1138010400,2026-06-30,서울특별시,은평구,갈현동,,19928,8746,5232,3259,2117,459,79,27,3,1,5
1138010500,2026-06-30,서울특별시,은평구,구산동,,13542,5103,3657,2592,1652,421,87,17,6,2,5
1138010600,2026-06-30,서울특별시,은평구,대조동,,15537,8850,3644,1804,956,213,54,13,3,0,0
1138010700,2026-06-30,서울특별시,은평구,응암동,,38612,16093,9759,6989,4533,968,201,42,13,7,7
1138010800,2026-06-30,서울특별시,은평구,역촌동,,21329,8899,5741,3766,2258,529,104,22,5,4,1
1138010900,2026-06-30,서울특별시,은평구,신사동,,21086,8220,5831,3935,2414,544,107,25,6,3,1
1138011000,2026-06-30,서울특별시,은평구,증산동,,6583,2247,1812,1251,929,280,50,12,2,0,0
1138011400,2026-06-30,서울특별시,은평구,진관동,,21543,6775,4796,4452,4155,1068,235,43,13,2,4
1141010100,2026-06-30,서울특별시,서대문구,충정로2가,,747,534,104,59,39,7,4,0,0,0,0
1141010200,2026-06-30,서울특별시,서대문구,충정로3가,,2802,1746,504,298,199,45,7,2,1,0,0
1141010300,2026-06-30,서울특별시,서대문구,합동,,658,413,106,83,47,9,0,0,0,0,0
1141010400,2026-06-30,서울특별시,서대문구,미근동,,302,218,56,19,7,1,1,0,0,0,0
1141010500,2026-06-30,서울특별시,서대문구,냉천동,,1380,576,290,271,195,37,8,3,0,0,0
1141010600,2026-06-30,서울특별시,서대문구,천연동,,2163,905,596,389,221,45,6,0,0,0,1
1141010700,2026-06-30,서울특별시,서대문구,옥천동,,600,393,124,59,19,4,1,0,0,0,0
1141010800,2026-06-30,서울특별시,서대문구,영천동,,1195,349,317,263,201,50,9,5,0,0,1
1141010900,2026-06-30,서울특별시,서대문구,현저동,,2274,876,575,467,289,54,8,5,0,0,0
1141011000,2026-06-30,서울특별시,서대문구,북아현동,,12430,5002,2979,2469,1593,312,56,16,1,2,0
1141011100,2026-06-30,서울특별시,서대문구,홍제동,,24351,9152,6518,4825,3008,663,138,32,12,1,2
1141011200,2026-06-30,서울특별시,서대문구,대현동,,5120,4074,512,291,199,34,10,0,0,0,0
1141011300,2026-06-30,서울특별시,서대문구,대신동,,1194,968,136,43,32,10,3,2,0,0,0
1141011400,2026-06-30,서울특별시,서대문구,신촌동,,577,431,57,37,35,12,4,0,1,0,0
1141011500,2026-06-30,서울특별시,서대문구,봉원동,,194,107,46,22,13,3,1,0,2,0,0
1141011600,2026-06-30,서울특별시,서대문구,창천동,,8473,7068,852,321,158,44,21,3,2,1,3
1141011700,2026-06-30,서울특별시,서대문구,연희동,,18697,10888,3743,2232,1371,360,65,24,10,2,2
1141011800,2026-06-30,서울특별시,서대문구,홍은동,,23160,8993,6049,4323,2918,685,148,36,2,4,2
1141011900,2026-06-30,서울특별시,서대문구,북가좌동,,21222,8080,5515,4064,2760,627,137,30,6,2,1
1141012000,2026-06-30,서울특별시,서대문구,남가좌동,,19639,7022,4364,4190,3288,633,103,29,7,3,0
1144010100,2026-06-30,서울특별시,마포구,아현동,,12701,4716,3201,2697,1745,253,62,23,2,1,1
1144010200,2026-06-30,서울특별시,마포구,공덕동,,12367,5802,2693,2152,1394,247,51,21,3,3,1
1144010300,2026-06-30,서울특별시,마포구,신공덕동,,5824,2464,1375,1110,716,121,25,12,1,0,0
1144010400,2026-06-30,서울특별시,마포구,도화동,,9970,4265,2303,1815,1274,234,58,15,3,2,1
1144010500,2026-06-30,서울특별시,마포구,용강동,,3138,1031,644,767,586,92,15,1,0,1,1
1144010600,2026-06-30,서울특별시,마포구,토정동,,535,156,168,134,67,10,0,0,0,0,0
1144010700,2026-06-30,서울특별시,마포구,마포동,,1344,651,301,215,137,29,10,0,1,0,0
1144010800,2026-06-30,서울특별시,마포구,대흥동,,7770,3598,1575,1347,1017,182,37,11,3,0,0
1144010900,2026-06-30,서울특별시,마포구,염리동,,8084,3319,1641,1560,1298,215,31,16,3,1,0
1144011000,2026-06-30,서울특별시,마포구,노고산동,,4395,3541,574,167,86,22,3,2,0,0,0
1144011100,2026-06-30,서울특별시,마포구,신수동,,7505,3574,1505,1275,929,176,31,11,2,1,1
1144011200,2026-06-30,서울특별시,마포구,현석동,,2137,642,578,535,307,59,13,2,0,0,1
1144011300,2026-06-30,서울특별시,마포구,구수동,,389,198,100,44,37,5,5,0,0,0,0
1144011400,2026-06-30,서울특별시,마포구,창전동,,7070,3280,1346,1331,916,150,33,7,6,1,0
1144011500,2026-06-30,서울특별시,마포구,상수동,,4096,2412,759,505,325,68,20,5,1,0,1
1144011600,2026-06-30,서울특별시,마포구,하중동,,514,82,147,138,125,14,5,2,0,1,0
1144011700,2026-06-30,서울특별시,마포구,신정동,,621,170,167,168,91,21,3,0,0,0,1
1144011800,2026-06-30,서울특별시,마포구,당인동,,609,365,154,54,31,3,2,0,0,0,0
1144012000,2026-06-30,서울특별시,마포구,서교동,,11763,7693,2115,1100,658,143,33,14,2,5,0
1144012100,2026-06-30,서울특별시,마포구,동교동,,2281,1730,310,122,87,23,5,3,1,0,0
1144012200,2026-06-30,서울특별시,마포구,합정동,,8865,5033,2033,1070,556,134,32,5,2,0,0
1144012300,2026-06-30,서울특별시,마포구,망원동,,18193,8688,4678,2576,1782,358,81,22,5,2,1
1144012400,2026-06-30,서울특별시,마포구,연남동,,8296,5130,1656,861,508,113,14,5,4,3,2
1144012500,2026-06-30,서울특별시,마포구,성산동,,25573,13774,5701,3474,2032,473,77,28,8,4,2
1144012600,2026-06-30,서울특별시,마포구,중동,,3747,1096,851,872,745,146,30,6,1,0,0
1144012700,2026-06-30,서울특별시,마포구,상암동,,12793,4920,2815,2453,2016,479,81,17,8,3,1
1147010100,2026-06-30,서울특별시,양천구,신정동,,68543,21487,16437,15034,12646,2363,416,103,37,14,6
1147010200,2026-06-30,서울특별시,양천구,목동,,57054,16982,12701,13303,11563,1972,391,96,32,6,8
1147010300,2026-06-30,서울특별시,양천구,신월동,,53508,21508,14178,9699,6268,1479,298,57,13,4,4
1150010100,2026-06-30,서울특별시,강서구,염창동,,16846,5185,3822,4026,3196,497,97,18,4,1,0
1150010200,2026-06-30,서울특별시,강서구,등촌동,,38397,19559,8976,5486,3488,678,158,36,10,3,3
1150010300,2026-06-30,서울특별시,강서구,화곡동,,108468,52611,26464,16347,10137,2267,442,147,35,13,5
1150010400,2026-06-30,서울특별시,강서구,가양동,,22090,11110,5848,3034,1658,324,87,19,7,2,1
1150010500,2026-06-30,서울특별시,강서구,마곡동,,29448,14335,5217,4571,4144,984,153,34,7,2,1
1150010600,2026-06-30,서울특별시,강서구,내발산동,,17783,5035,4369,4053,3499,669,119,30,7,2,0
1150010700,2026-06-30,서울특별시,강서구,외발산동,,554,318,123,72,34,5,0,2,0,0,0
1150010800,2026-06-30,서울특별시,강서구,공항동,,9839,5834,2152,1071,591,138,35,16,2,0,0
1150010900,2026-06-30,서울특별시,강서구,방화동,,30345,14685,7590,4523,2777,591,138,23,13,3,2
1150011000,2026-06-30,서울특별시,강서구,개화동,,781,384,216,87,72,14,6,1,0,0,1
1150011200,2026-06-30,서울특별시,강서구,오곡동,,5,3,2,0,0,0,0,0,0,0,0
1150011300,2026-06-30,서울특별시,강서구,오쇠동,,21,21,0,0,0,0,0,0,0,0,0
1153010100,2026-06-30,서울특별시,구로구,신도림동,,14441,4038,3672,3392,2749,449,113,19,8,1,0
1153010200,2026-06-30,서울특별시,구로구,구로동,,59869,31761,13729,8157,4884,1038,210,70,11,7,2
1153010300,2026-06-30,서울특별시,구로구,가리봉동,,6199,4560,1029,396,170,31,10,1,1,0,1
1153010600,2026-06-30,서울특별시,구로구,고척동,,23029,8336,6261,4545,3139,597,119,25,3,1,3
1153010700,2026-06-30,서울특별시,구로구,개봉동,,36671,12975,10736,7254,4401,998,224,60,17,4,2
1153010800,2026-06-30,서울특별시,구로구,오류동,,22484,11204,5421,3336,1955,423,103,29,9,1,3
1153010900,2026-06-30,서울특별시,구로구,궁동,,6281,2400,1821,1120,693,188,45,10,4,0,0
1153011000,2026-06-30,서울특별시,구로구,온수동,,3646,1201,1140,696,463,110,26,6,4,0,0
1153011100,2026-06-30,서울특별시,구로구,천왕동,,6357,1955,1794,1113,1084,329,65,11,5,0,1
1153011200,2026-06-30,서울특별시,구로구,항동,,6166,1597,1433,1467,1325,297,35,9,3,0,0
1154510100,2026-06-30,서울특별시,금천구,가산동,,18931,14804,2492,983,510,108,25,8,0,1,0
1154510200,2026-06-30,서울특별시,금천구,독산동,,56283,30825,12910,7219,4179,940,155,37,11,4,3
1154510300,2026-06-30,서울특별시,금천구,시흥동,,46845,20205,12508,7807,4901,1126,212,62,17,3,4
1156010100,2026-06-30,서울특별시,영등포구,영등포동,,6598,3139,1415,1101,768,140,25,7,1,0,2
1156010200,2026-06-30,서울특별시,영등포구,영등포동1가,,3665,3372,248,33,10,1,1,0,0,0,0
1156010300,2026-06-30,서울특별시,영등포구,영등포동2가,,4112,3418,514,123,44,12,1,0,0,0,0
1156010400,2026-06-30,서울특별시,영등포구,영등포동3가,,1915,1762,133,14,6,0,0,0,0,0,0
1156010500,2026-06-30,서울특별시,영등포구,영등포동4가,,1145,1007,113,17,5,3,0,0,0,0,0
1156010600,2026-06-30,서울특별시,영등포구,영등포동5가,,1235,928,192,74,31,6,3,0,1,0,0
1156010700,2026-06-30,서울특별시,영등포구,영등포동6가,,1429,1164,199,37,23,5,1,0,0,0,0
1156010800,2026-06-30,서울특별시,영등포구,영등포동7가,,5583,3250,1079,729,435,71,16,2,0,1,0
1156010900,2026-06-30,서울특별시,영등포구,영등포동8가,,2940,1821,489,332,241,49,6,2,0,0,0
1156011000,2026-06-30,서울특별시,영등포구,여의도동,,14248,4544,3622,3081,2322,488,139,37,10,3,2
1156011100,2026-06-30,서울특별시,영등포구,당산동1가,,4108,2601,853,393,195,50,13,3,0,0,0
1156011200,2026-06-30,서울특별시,영등포구,당산동2가,,2980,1561,707,433,236,32,6,5,0,0,0
1156011300,2026-06-30,서울특별시,영등포구,당산동3가,,4893,2642,1136,589,407,76,32,8,2,1,0
1156011400,2026-06-30,서울특별시,영등포구,당산동4가,,5407,2183,1090,1152,798,148,26,8,1,0,1
1156011500,2026-06-30,서울특별시,영등포구,당산동5가,,5676,2322,1180,1076,868,180,39,9,1,0,1
1156011600,2026-06-30,서울특별시,영등포구,당산동6가,,2719,2110,413,130,46,15,2,1,2,0,0
1156011700,2026-06-30,서울특별시,영등포구,당산동,,5205,3639,711,443,330,64,13,4,1,0,0
1156011800,2026-06-30,서울특별시,영등포구,도림동,,9973,5595,2281,1242,668,146,31,8,2,0,0
1156011900,2026-06-30,서울특별시,영등포구,문래동1가,,203,154,28,13,8,0,0,0,0,0,0
1156012000,2026-06-30,서울특별시,영등포구,문래동2가,,522,232,144,93,43,10,0,0,0,0,0
1156012100,2026-06-30,서울특별시,영등포구,문래동3가,,5313,1534,1275,1205,1020,212,47,13,6,0,1
1156012200,2026-06-30,서울특별시,영등포구,문래동4가,,768,215,210,177,137,23,3,2,1,0,0
1156012300,2026-06-30,서울특별시,영등포구,문래동5가,,1746,633,380,383,299,39,9,1,2,0,0
1156012400,2026-06-30,서울특별시,영등포구,문래동6가,,4419,1264,1217,1041,747,124,21,2,2,0,1
1156012500,2026-06-30,서울특별시,영등포구,양평동1가,,3197,1498,772,510,350,51,13,2,0,1,0
1156012600,2026-06-30,서울특별시,영등포구,양평동2가,,4013,2268,899,525,250,51,17,3,0,0,0
1156012700,2026-06-30,서울특별시,영등포구,양평동3가,,5567,2352,1250,1035,774,126,22,6,1,1,0
1156012800,2026-06-30,서울특별시,영등포구,양평동4가,,3927,2383,780,416,274,57,15,2,0,0,0
1156012900,2026-06-30,서울특별시,영등포구,양평동5가,,2877,1272,739,491,304,56,12,2,0,1,0
1156013000,2026-06-30,서울특별시,영등포구,양평동6가,,2340,1276,567,282,183,24,7,1,0,0,0
1156013200,2026-06-30,서울특별시,영등포구,신길동,,50962,24528,11874,7865,5372,1061,193,46,13,4,6
1156013300,2026-06-30,서울특별시,영등포구,대림동,,23934,11729,6261,3472,1917,422,95,26,7,3,2
1159010100,2026-06-30,서울특별시,동작구,노량진동,,19119,12653,3185,1785,1149,270,57,13,3,1,3
1159010200,2026-06-30,서울특별시,동작구,상도동,,56055,26168,12784,9334,6243,1187,262,54,13,3,7
1159010300,2026-06-30,서울특별시,동작구,상도1동,,6540,4798,823,465,352,79,16,5,1,0,1
1159010400,2026-06-30,서울특별시,동작구,본동,,4866,1932,1343,870,575,114,22,9,0,1,0
1159010500,2026-06-30,서울특별시,동작구,흑석동,,13027,4646,3059,2832,2007,385,71,17,5,4,1
1159010600,2026-06-30,서울특별시,동작구,동작동,,2079,451,549,572,401,81,17,7,0,0,1
1159010700,2026-06-30,서울특별시,동작구,사당동,,48792,23869,11567,7435,4686,914,236,63,17,4,1
1159010800,2026-06-30,서울특별시,동작구,대방동,,16076,7481,3271,2604,2141,460,88,20,4,5,2
1159010900,2026-06-30,서울특별시,동작구,신대방동,,21510,9816,4653,3517,2729,630,121,32,11,1,0
1162010100,2026-06-30,서울특별시,관악구,봉천동,,129937,80217,24317,13778,9119,1926,427,114,25,8,6
1162010200,2026-06-30,서울특별시,관악구,신림동,,151549,100335,26942,13813,8060,1861,410,86,34,4,4
1162010300,2026-06-30,서울특별시,관악구,남현동,,9825,5737,2056,1145,684,147,42,8,4,1,1
1165010100,2026-06-30,서울특별시,서초구,방배동,,39875,13237,9639,8114,6767,1533,423,107,30,15,10
1165010200,2026-06-30,서울특별시,서초구,양재동,,17714,8939,3925,2519,1774,407,105,33,10,1,1
1165010300,2026-06-30,서울특별시,서초구,우면동,,10625,3074,2854,2212,1786,522,131,31,11,1,3
1165010400,2026-06-30,서울특별시,서초구,원지동,,131,67,28,22,9,4,0,0,1,0,0
1165010600,2026-06-30,서울특별시,서초구,잠원동,,21363,4933,4516,5571,5136,927,204,53,14,6,3
1165010700,2026-06-30,서울특별시,서초구,반포동,,29994,8769,5828,6896,6571,1462,350,77,24,12,5
1165010800,2026-06-30,서울특별시,서초구,서초동,,47211,19476,9371,8703,7501,1573,403,119,41,19,5
1165010900,2026-06-30,서울특별시,서초구,내곡동,,3078,795,837,685,557,159,34,5,2,1,3
1165011000,2026-06-30,서울특별시,서초구,염곡동,,431,167,115,76,47,17,4,3,0,1,1
1165011100,2026-06-30,서울특별시,서초구,신원동,,3473,1258,979,658,424,115,23,15,1,0,0
1168010100,2026-06-30,서울특별시,강남구,역삼동,,39484,24166,5915,4656,3830,709,152,33,13,6,4
1168010300,2026-06-30,서울특별시,강남구,개포동,,34534,9225,8452,8428,6703,1334,287,71,22,10,2
1168010400,2026-06-30,서울특별시,강남구,청담동,,11511,4413,2551,2200,1761,414,123,31,10,3,5
1168010500,2026-06-30,서울특별시,강남구,삼성동,,19352,8043,3990,3534,2944,614,165,44,12,3,3
1168010600,2026-06-30,서울특별시,강남구,대치동,,30190,8372,5654,6889,7478,1424,271,76,18,7,1
1168010700,2026-06-30,서울특별시,강남구,신사동,,5521,3067,1059,694,498,149,42,6,5,0,1
1168010800,2026-06-30,서울특별시,강남구,논현동,,24566,15725,4361,2462,1508,338,114,38,15,3,2
1168011000,2026-06-30,서울특별시,강남구,압구정동,,10967,2054,2920,2889,2329,568,148,34,21,2,2
1168011100,2026-06-30,서울특별시,강남구,세곡동,,5468,1386,1584,1201,942,262,66,20,6,1,0
1168011200,2026-06-30,서울특별시,강남구,자곡동,,13039,5818,2624,2176,1809,480,107,17,5,1,2
1168011300,2026-06-30,서울특별시,강남구,율현동,,1665,582,471,318,223,51,15,4,0,1,0
1168011400,2026-06-30,서울특별시,강남구,일원동,,18185,5050,4205,4180,3835,741,132,27,10,4,1
1168011500,2026-06-30,서울특별시,강남구,수서동,,10533,4809,2782,1651,1010,209,61,5,5,0,1
1168011800,2026-06-30,서울특별시,강남구,도곡동,,19764,4948,4306,4866,4509,853,200,63,11,4,4
1171010100,2026-06-30,서울특별시,송파구,잠실동,,42609,13763,9206,9283,8389,1524,328,77,24,13,2
1171010200,2026-06-30,서울특별시,송파구,신천동,,17101,2611,4271,4924,4138,900,191,46,14,3,3
1171010300,2026-06-30,서울특별시,송파구,풍납동,,15735,6484,3816,2950,2000,364,92,22,5,2,0
1171010400,2026-06-30,서울특별시,송파구,송파동,,19484,8655,4526,3321,2321,513,109,30,9,0,0
1171010500,2026-06-30,서울특별시,송파구,석촌동,,17077,9778,3816,1922,1220,257,68,8,7,0,1
1171010600,2026-06-30,서울특별시,송파구,삼전동,,16002,9162,3491,1929,1090,248,55,17,8,2,0
1171010700,2026-06-30,서울특별시,송파구,가락동,,33220,10289,8029,7647,5915,1057,224,45,10,1,3
1171010800,2026-06-30,서울특별시,송파구,문정동,,32173,15446,7194,5059,3517,732,164,37,14,6,4
1171010900,2026-06-30,서울특별시,송파구,장지동,,15138,2600,3971,4022,3548,795,163,30,5,3,1
1171011100,2026-06-30,서울특별시,송파구,방이동,,28265,13124,5996,4616,3557,716,184,46,18,5,3
1171011200,2026-06-30,서울특별시,송파구,오금동,,15738,5083,4146,3419,2401,516,136,24,7,5,1
1171011300,2026-06-30,서울특별시,송파구,거여동,,21491,6794,5345,4376,3736,1012,177,40,8,1,2
1171011400,2026-06-30,서울특별시,송파구,마천동,,15660,6778,4205,2606,1587,364,88,21,9,1,1
1174010100,2026-06-30,서울특별시,강동구,명일동,,16458,4491,3986,3880,3321,624,111,32,9,1,3
1174010200,2026-06-30,서울특별시,강동구,고덕동,,18503,4222,4048,4767,4525,769,135,27,5,1,4
1174010300,2026-06-30,서울특별시,강동구,상일동,,18805,3781,4209,4934,4718,965,154,31,7,2,4
1174010500,2026-06-30,서울특별시,강동구,길동,,24369,11618,5947,3743,2380,516,116,35,11,2,1
1174010600,2026-06-30,서울특별시,강동구,둔촌동,,22940,5624,6177,5733,4433,763,152,48,6,2,2
1174010700,2026-06-30,서울특별시,강동구,암사동,,28309,10040,7416,5821,4028,786,164,35,13,4,2
1174010800,2026-06-30,서울특별시,강동구,성내동,,32820,15731,7979,5081,3181,647,139,44,14,3,1
1174010900,2026-06-30,서울특별시,강동구,천호동,,47547,24892,11395,6573,3677,764,183,43,13,3,4
1174011000,2026-06-30,서울특별시,강동구,강일동,,13898,3980,3770,2834,2520,672,100,16,5,1,0
2611010100,2026-06-30,부산광역시,중구,영주동,,6136,3637,1518,603,283,78,10,6,0,0,1
2611010200,2026-06-30,부산광역시,중구,대창동1가,,312,198,66,32,14,2,0,0,0,0,0
2611010300,2026-06-30,부산광역시,중구,대창동2가,,37,31,3,3,0,0,0,0,0,0,0
2611010400,2026-06-30,부산광역시,중구,중앙동1가,,207,180,18,5,3,1,0,0,0,0,0
2611010500,2026-06-30,부산광역시,중구,중앙동2가,,358,311,38,6,3,0,0,0,0,0,0
2611010600,2026-06-30,부산광역시,중구,중앙동3가,,66,53,7,3,2,1,0,0,0,0,0
2611010700,2026-06-30,부산광역시,중구,중앙동4가,,1005,828,134,25,13,4,1,0,0,0,0
2611010800,2026-06-30,부산광역시,중구,중앙동5가,,544,504,37,2,0,1,0,0,0,0,0
2611010900,2026-06-30,부산광역시,중구,중앙동6가,,33,20,12,1,0,0,0,0,0,0,0
2611011100,2026-06-30,부산광역시,중구,동광동1가,,65,31,18,11,4,0,1,0,0,0,0
2611011200,2026-06-30,부산광역시,중구,동광동2가,,38,22,11,3,0,1,0,1,0,0,0
2611011300,2026-06-30,부산광역시,중구,동광동3가,,98,85,11,2,0,0,0,0,0,0,0
2611011400,2026-06-30,부산광역시,중구,동광동4가,,70,53,13,2,1,1,0,0,0,0,0
2611011500,2026-06-30,부산광역시,중구,동광동5가,,1267,862,278,84,31,8,4,0,0,0,0
2611011600,2026-06-30,부산광역시,중구,대청동1가,,702,505,134,46,13,4,0,0,0,0,0
2611011700,2026-06-30,부산광역시,중구,대청동2가,,318,230,52,17,15,3,1,0,0,0,0
2611011800,2026-06-30,부산광역시,중구,대청동3가,,116,94,15,4,0,2,0,0,0,1,0
2611011900,2026-06-30,부산광역시,중구,대청동4가,,2277,1287,603,240,104,34,6,2,0,0,1
2611012000,2026-06-30,부산광역시,중구,보수동1가,,3159,1827,790,329,177,26,7,2,1,0,0
