year,province,sigungu,kosis_region_code,unique_benefit_users_total,home_service_user_sum,home_service_days,home_provider_count_sum,facility_service_user_sum,facility_service_days,facility_provider_count_sum,facility_user_share_proxy_pct,home_user_share_proxy_pct
2016,경북,봉화군,15350AC400N122,608.0,384.0,36250.0,137.0,357.0,98967.0,55.0,58.7171052631579,63.1578947368421
2016,경북,상주시,15350AC400N109,2354.0,2665.0,242950.0,452.0,923.0,239394.0,230.0,39.20985556499575,113.21155480033984
2016,경북,성주군,15350AC400N119,896.0,1077.0,98614.0,197.0,306.0,80882.0,95.0,34.151785714285715,120.20089285714286
2016,경북,안동시,15350AC400N105,2999.0,3951.0,365634.0,469.0,918.0,240682.0,200.0,30.610203401133713,131.74391463821274
2016,경북,영덕군,15350AC400N116,1035.0,1329.0,125445.0,196.0,274.0,73805.0,88.0,26.473429951690818,128.40579710144928
2016,경북,영양군,15350AC400N115,520.0,410.0,55430.0,98.0,228.0,59724.0,42.0,43.84615384615385,78.84615384615384
2016,경북,영주시,15350AC400N107,1815.0,1632.0,178197.0,291.0,851.0,262336.0,104.0,46.887052341597794,89.91735537190083
2016,경북,영천시,15350AC400N108,2263.0,3460.0,332484.0,375.0,561.0,139455.0,145.0,24.79010163499779,152.8943879805568
2016,경북,예천군,15350AC400N121,1138.0,1202.0,128019.0,280.0,413.0,113563.0,145.0,36.291739894551846,105.62390158172232
2016,경북,울릉군,15350AC400N124,77.0,47.0,4292.0,47.0,48.0,14886.0,12.0,62.33766233766234,61.038961038961034
2016,경북,울진군,15350AC400N123,1201.0,1532.0,155723.0,210.0,329.0,79520.0,117.0,27.393838467943382,127.56036636136552
2016,경북,의성군,15350AC400N113,1747.0,2145.0,177840.0,379.0,651.0,168259.0,175.0,37.263880938752145,122.78191184888381
2016,경북,청도군,15350AC400N117,1337.0,1648.0,168263.0,265.0,545.0,137664.0,107.0,40.76290201944652,123.26103216155573
2016,경북,청송군,15350AC400N114,674.0,611.0,59441.0,132.0,321.0,88115.0,70.0,47.62611275964392,90.65281899109793
2016,경북,칠곡군,15350AC400N120,1228.0,1290.0,124367.0,294.0,568.0,152178.0,145.0,46.25407166123778,105.04885993485343
2016,경북,포항시남구,15350AC400N101,2140.0,2757.0,278308.0,384.0,649.0,165311.0,105.0,30.327102803738313,128.83177570093457
2016,경북,포항시북구,15350AC400N102,2355.0,3033.0,317160.0,500.0,595.0,163406.0,127.0,25.265392781316347,128.78980891719743
2016,광주,광산구,15350AC400E105,2843.0,4284.0,389161.0,805.0,718.0,196293.0,212.0,25.25501231093915,150.6858951811467
2016,광주,남구,15350AC400E103,2339.0,3384.0,312540.0,700.0,616.0,159225.0,190.0,26.336041043180845,144.6772124839675
2016,광주,동구,15350AC400E101,1413.0,2035.0,184521.0,499.0,385.0,103036.0,127.0,27.246992215145085,144.01981599433827
2016,광주,북구,15350AC400E104,4226.0,6282.0,591913.0,890.0,1126.0,297727.0,259.0,26.64458116422149,148.65120681495506
2016,광주,서구,15350AC400E102,2930.0,4319.0,384996.0,775.0,740.0,204659.0,203.0,25.25597269624573,147.4061433447099
2016,대구,남구,15350AC400C104,1902.0,2392.0,234434.0,595.0,632.0,164555.0,183.0,33.22818086225026,125.76235541535226
2016,대구,달서구,15350AC400C107,4450.0,5693.0,564633.0,984.0,1418.0,375864.0,336.0,31.865168539325843,127.93258426966293
2016,대구,달성군,15350AC400C108,1745.0,1786.0,174840.0,571.0,824.0,223009.0,211.0,47.22063037249284,102.34957020057307
2016,대구,동구,15350AC400C102,3774.0,4679.0,471037.0,881.0,1411.0,354009.0,291.0,37.38738738738739,123.97986221515633
2016,대구,북구,15350AC400C105,3540.0,4248.0,415176.0,874.0,1389.0,352996.0,285.0,39.23728813559322,120.0
2016,대구,서구,15350AC400C103,1883.0,2048.0,203266.0,527.0,812.0,208707.0,204.0,43.12267657992565,108.76261285183217
2016,대구,수성구,15350AC400C106,3535.0,4402.0,419695.0,939.0,1155.0,298264.0,309.0,32.67326732673268,124.52616690240453
2016,대구,중구,15350AC400C101,963.0,1195.0,118616.0,428.0,323.0,80979.0,141.0,33.54101765316719,124.0913811007269
2016,대전,대덕구,15350AC400F105,1826.0,2319.0,239499.0,548.0,629.0,168337.0,157.0,34.446878422782035,126.99890470974809
2016,대전,동구,15350AC400F101,2846.0,3725.0,380098.0,710.0,889.0,235852.0,179.0,31.23682361208714,130.88545326774423
2016,대전,서구,15350AC400F103,4408.0,5777.0,603672.0,990.0,1431.0,387540.0,310.0,32.46370235934664,131.05716878402905
2016,대전,유성구,15350AC400F104,2359.0,2899.0,291741.0,824.0,854.0,229733.0,277.0,36.20178041543027,122.89105553200508
2016,대전,중구,15350AC400F102,3514.0,4963.0,523496.0,756.0,933.0,242404.0,202.0,26.550939100739896,141.23505976095618
2016,부산,강서구,15350AC400B112,591.0,679.0,58157.0,304.0,190.0,51955.0,84.0,32.14890016920474,114.89001692047378
2016,부산,금정구,15350AC400B111,1886.0,2371.0,231934.0,618.0,502.0,147171.0,115.0,26.617179215270415,125.71580063626723
2016,부산,기장군,15350AC400B116,1531.0,1630.0,151896.0,428.0,592.0,170791.0,90.0,38.66753755715219,106.46636185499673
2016,부산,남구,15350AC400B107,2179.0,3066.0,303248.0,684.0,387.0,101813.0,112.0,17.76044056906838,140.70674621385956
2016,부산,동구,15350AC400B103,1066.0,1474.0,142769.0,385.0,203.0,53493.0,52.0,19.04315196998124,138.27392120075046
2016,부산,동래구,15350AC400B106,2044.0,2878.0,279931.0,652.0,403.0,107440.0,137.0,19.716242661448142,140.80234833659492
2016,부산,부산진구,15350AC400B105,3134.0,4433.0,441591.0,771.0,514.0,131468.0,155.0,16.400765794511805,141.44862795149967
2016,부산,북구,15350AC400B108,1972.0,2536.0,223385.0,628.0,472.0,123430.0,118.0,23.935091277890468,128.6004056795132
2016,부산,사상구,15350AC400B115,1336.0,1696.0,168287.0,438.0,338.0,93243.0,103.0,25.299401197604794,126.94610778443113
2016,부산,사하구,15350AC400B110,2221.0,2814.0,283557.0,500.0,499.0,133676.0,104.0,22.467357046375508,126.69968482665466
2016,부산,서구,15350AC400B102,1065.0,1358.0,138877.0,382.0,230.0,62962.0,51.0,21.5962441314554,127.51173708920187
2016,부산,수영구,15350AC400B114,1457.0,1936.0,184834.0,536.0,291.0,81254.0,108.0,19.97254632807138,132.875772134523
2016,부산,연제구,15350AC400B113,1541.0,2157.0,218116.0,576.0,284.0,73232.0,112.0,18.429591174561974,139.9740428293316
2016,부산,영도구,15350AC400B104,1434.0,1945.0,184799.0,373.0,254.0,70374.0,65.0,17.712691771269178,135.63458856345883
2016,부산,중구,15350AC400B101,437.0,570.0,57072.0,219.0,78.0,21103.0,27.0,17.84897025171625,130.43478260869566
2016,부산,해운대구,15350AC400B109,3130.0,4337.0,435415.0,837.0,576.0,154767.0,168.0,18.402555910543132,138.56230031948883
2016,서울,강남구,15350AC400A123,3693.0,4650.0,458151.0,1391.0,1128.0,301532.0,632.0,30.544272948822094,125.91389114541023
2016,서울,강동구,15350AC400A125,3305.0,4118.0,396521.0,1062.0,1225.0,316228.0,555.0,37.065052950075646,124.59909228441755
2016,서울,강북구,15350AC400A109,3296.0,4394.0,436393.0,999.0,1089.0,278095.0,452.0,33.04004854368932,133.3131067961165
2016,서울,강서구,15350AC400A116,5836.0,8008.0,791531.0,1607.0,1711.0,418061.0,658.0,29.31802604523646,137.21727210418095
2016,서울,관악구,15350AC400A121,3840.0,4961.0,486203.0,1075.0,1161.0,285899.0,600.0,30.234375000000004,129.19270833333334
2016,서울,광진구,15350AC400A105,2380.0,2769.0,263661.0,902.0,936.0,243855.0,396.0,39.32773109243698,116.34453781512606
2016,서울,구로구,15350AC400A117,3513.0,4666.0,469027.0,1208.0,1107.0,281015.0,511.0,31.511528608027326,132.82095075434103
2016,서울,금천구,15350AC400A118,1902.0,2183.0,223803.0,636.0,735.0,181964.0,309.0,38.64353312302839,114.7739221871714
2016,서울,노원구,15350AC400A111,5476.0,6932.0,682856.0,1505.0,1941.0,506995.0,679.0,35.44558071585099,126.58875091307524
2016,서울,도봉구,15350AC400A110,3524.0,4360.0,423852.0,1092.0,1400.0,340811.0,474.0,39.727582292849036,123.72304199772985
2016,서울,동대문구,15350AC400A106,3342.0,4324.0,436215.0,1141.0,996.0,249591.0,499.0,29.80251346499102,129.3836026331538
2016,서울,동작구,15350AC400A120,3348.0,4214.0,426728.0,1100.0,1025.0,274202.0,581.0,30.615292712066903,125.86618876941458
2016,서울,마포구,15350AC400A114,2836.0,3485.0,345441.0,1053.0,938.0,242651.0,513.0,33.07475317348378,122.88434414668548
2016,서울,서대문구,15350AC400A113,2822.0,3510.0,342005.0,1039.0,965.0,237519.0,460.0,34.195605953224664,124.37987243090008
2016,서울,서초구,15350AC400A122,2979.0,3512.0,332799.0,1288.0,1031.0,271797.0,524.0,34.60892917086271,117.89191003692514
2016,서울,성동구,15350AC400A104,2290.0,2790.0,277469.0,881.0,757.0,193772.0,469.0,33.056768558951966,121.83406113537119
2016,서울,성북구,15350AC400A108,4170.0,5284.0,528213.0,1306.0,1380.0,345849.0,639.0,33.093525179856115,126.71462829736211
2016,서울,송파구,15350AC400A124,4498.0,5502.0,543762.0,1413.0,1556.0,419989.0,707.0,34.593152512227654,122.3210315695865
2016,서울,양천구,15350AC400A115,3930.0,4974.0,501746.0,1238.0,1315.0,342562.0,581.0,33.460559796437664,126.56488549618321
2016,서울,영등포구,15350AC400A119,2831.0,3666.0,359075.0,1090.0,813.0,210140.0,503.0,28.717767573295657,129.49487813493465
2016,서울,용산구,15350AC400A103,1946.0,2402.0,239066.0,772.0,593.0,155080.0,354.0,30.472764645426516,123.43268242548817
2016,서울,은평구,15350AC400A112,4293.0,5222.0,512016.0,1213.0,1531.0,391420.0,558.0,35.66270673188912,121.63987887258327
2016,서울,종로구,15350AC400A101,1378.0,1562.0,154735.0,661.0,498.0,133231.0,288.0,36.139332365747464,113.35268505079826
2016,서울,중구,15350AC400A102,1052.0,1249.0,119320.0,548.0,365.0,95384.0,256.0,34.6958174904943,118.72623574144487
2016,서울,중랑구,15350AC400A107,3931.0,4710.0,449091.0,1139.0,1502.0,383283.0,510.0,38.209107097430675,119.81684049860087
2016,울산,남구,15350AC400G102,1463.0,1796.0,172923.0,427.0,424.0,107426.0,142.0,28.981544771018452,122.76144907723857
2016,울산,동구,15350AC400G103,837.0,1172.0,107575.0,335.0,204.0,53033.0,91.0,24.372759856630825,140.02389486260455
2016,울산,북구,15350AC400G104,960.0,1169.0,110580.0,324.0,319.0,83938.0,97.0,33.229166666666664,121.77083333333334
2016,울산,울주군,15350AC400G105,1811.0,2030.0,190996.0,425.0,646.0,178654.0,108.0,35.67090005521811,112.09276642738818
2016,울산,중구,15350AC400G101,1416.0,1792.0,175681.0,349.0,391.0,100823.0,108.0,27.612994350282488,126.5536723163842
2016,인천,강화군,15350AC400D109,1549.0,1501.0,134750.0,453.0,752.0,204295.0,182.0,48.547449967721114,96.90122659780504
2016,인천,계양구,15350AC400D107,2775.0,3436.0,326837.0,869.0,1169.0,300640.0,375.0,42.12612612612613,123.81981981981983
2016,인천,남동구,15350AC400D105,5199.0,6987.0,637246.0,1358.0,2010.0,516853.0,545.0,38.66128101557992,134.39122908251585
2016,인천,동구,15350AC400D102,1074.0,1581.0,134170.0,429.0,360.0,92651.0,151.0,33.5195530726257,147.20670391061452
2016,인천,미추홀구,15350AC400D103,4668.0,6288.0,544308.0,1114.0,1834.0,482844.0,426.0,39.288774635818335,134.7043701799486
2016,인천,부평구,15350AC400D106,5676.0,7514.0,702880.0,1447.0,2124.0,549863.0,610.0,37.420718816067655,132.38195912614518
2016,인천,서구,15350AC400D108,4280.0,5210.0,492474.0,1206.0,1803.0,467562.0,515.0,42.126168224299064,121.72897196261682
2016,인천,연수구,15350AC400D104,2588.0,3406.0,306066.0,886.0,988.0,266757.0,378.0,38.17619783616693,131.60741885625967
2016,인천,옹진군,15350AC400D110,244.0,195.0,13667.0,166.0,139.0,36616.0,93.0,56.9672131147541,79.91803278688525
2016,인천,중구,15350AC400D101,1306.0,1651.0,138349.0,536.0,527.0,142414.0,202.0,40.35222052067382,126.41653905053599
2016,전남,강진군,15350AC400M113,1048.0,1530.0,132723.0,261.0,295.0,75050.0,119.0,28.148854961832058,145.99236641221373
2016,전남,고흥군,15350AC400M109,2252.0,2845.0,245682.0,389.0,819.0,211370.0,184.0,36.36767317939609,126.33214920071048
2016,전남,곡성군,15350AC400M107,990.0,1528.0,123735.0,218.0,301.0,78388.0,70.0,30.404040404040405,154.34343434343432
2016,전남,광양시,15350AC400M105,1464.0,1586.0,155174.0,328.0,603.0,144028.0,157.0,41.18852459016394,108.33333333333333
2016,전남,구례군,15350AC400M108,666.0,1164.0,98213.0,153.0,164.0,41426.0,46.0,24.624624624624623,174.77477477477476
2016,전남,나주시,15350AC400M104,2026.0,2927.0,239755.0,456.0,590.0,160212.0,154.0,29.121421520236918,144.47186574531096
2016,전남,담양군,15350AC400M106,1213.0,1636.0,148465.0,337.0,429.0,116367.0,96.0,35.36685902720528,134.8722176422094
2016,전남,목포시,15350AC400M101,1905.0,2181.0,195029.0,340.0,666.0,176659.0,131.0,34.960629921259844,114.48818897637796
2016,전남,무안군,15350AC400M116,1194.0,1326.0,122323.0,326.0,479.0,120285.0,136.0,40.117252931323286,111.05527638190955
2016,전남,보성군,15350AC400M110,983.0,1203.0,110146.0,313.0,285.0,72942.0,137.0,28.992878942014244,122.38046795523907
2016,전남,순천시,15350AC400M103,3025.0,3744.0,371720.0,584.0,1042.0,259460.0,193.0,34.44628099173554,123.76859504132231
2016,전남,신안군,15350AC400M122,844.0,947.0,81147.0,237.0,312.0,76865.0,98.0,36.96682464454976,112.2037914691943
2016,전남,여수시,15350AC400M102,3481.0,3996.0,469571.0,419.0,951.0,241527.0,175.0,27.31973570812985,114.7945992530882
2016,전남,영광군,15350AC400M118,1185.0,1319.0,110221.0,255.0,480.0,119423.0,112.0,40.50632911392405,111.30801687763714
2016,전남,영암군,15350AC400M115,1110.0,1263.0,114855.0,304.0,423.0,110863.0,107.0,38.108108108108105,113.78378378378378
2016,전남,완도군,15350AC400M120,1204.0,1274.0,117862.0,250.0,453.0,125917.0,120.0,37.62458471760797,105.8139534883721
2016,전남,장성군,15350AC400M119,1163.0,1834.0,163141.0,328.0,249.0,62284.0,85.0,21.410146173688734,157.69561478933792
2016,전남,장흥군,15350AC400M112,1377.0,1815.0,182192.0,221.0,339.0,90825.0,116.0,24.618736383442265,131.8082788671024
2016,전남,진도군,15350AC400M121,680.0,895.0,71073.0,179.0,226.0,57537.0,95.0,33.23529411764706,131.61764705882354
2016,전남,함평군,15350AC400M117,1037.0,1126.0,98970.0,251.0,460.0,116056.0,93.0,44.35872709739633,108.5824493731919
2016,전남,해남군,15350AC400M114,1934.0,2603.0,230089.0,328.0,618.0,160288.0,176.0,31.954498448810753,134.5915201654602
2016,전남,화순군,15350AC400M111,1206.0,1701.0,159230.0,301.0,351.0,91496.0,97.0,29.1044776119403,141.04477611940297
2016,전북,고창군,15350AC400L114,1690.0,2569.0,226642.0,385.0,379.0,94276.0,133.0,22.42603550295858,152.01183431952663
2016,전북,군산시,15350AC400L103,3487.0,4325.0,405023.0,492.0,1203.0,338137.0,154.0,34.49956983080011,124.0321193002581
2016,전북,김제시,15350AC400L107,2284.0,3774.0,268971.0,502.0,635.0,164941.0,139.0,27.802101576182135,165.23642732049038
2016,전북,남원시,15350AC400L106,1717.0,2296.0,192971.0,355.0,627.0,174533.0,129.0,36.5171811298777,133.72160745486312
2016,전북,무주군,15350AC400L110,618.0,744.0,63673.0,166.0,236.0,63157.0,68.0,38.18770226537217,120.3883495145631
2016,전북,부안군,15350AC400L115,1214.0,1660.0,134677.0,319.0,423.0,105417.0,151.0,34.84349258649094,136.73805601317957
2016,전북,순창군,15350AC400L113,805.0,1176.0,100149.0,244.0,207.0,58185.0,79.0,25.71428571428571,146.08695652173913
2016,전북,완주군,15350AC400L108,1407.0,1809.0,135351.0,387.0,495.0,130456.0,137.0,35.18123667377399,128.57142857142858
2016,전북,익산시,15350AC400L104,4547.0,6299.0,536662.0,698.0,1576.0,424211.0,220.0,34.66021552672092,138.530899494172
2016,전북,임실군,15350AC400L112,713.0,1023.0,92222.0,220.0,194.0,48825.0,74.0,27.20897615708275,143.47826086956522
2016,전북,장수군,15350AC400L111,573.0,755.0,61458.0,154.0,210.0,54723.0,68.0,36.64921465968586,131.7626527050611
2016,전북,전주시덕진구,15350AC400L102,2117.0,2925.0,236405.0,541.0,532.0,132476.0,139.0,25.129900803023148,138.16721776098254
2016,전북,전주시완산구,15350AC400L101,3138.0,4136.0,346700.0,658.0,848.0,226239.0,188.0,27.023581899298915,131.80369662205226
2016,전북,정읍시,15350AC400L105,2397.0,3923.0,318928.0,458.0,538.0,135467.0,188.0,22.444722569879016,163.66291197329997
2016,전북,진안군,15350AC400L109,688.0,821.0,62577.0,178.0,290.0,74820.0,94.0,42.151162790697676,119.3313953488372
2016,제주,서귀포시,15350AC400P102,2274.0,2047.0,186615.0,238.0,1278.0,361984.0,88.0,56.200527704485495,90.01759014951627
2016,제주,제주시,15350AC400P101,5227.0,5264.0,473545.0,376.0,2721.0,779084.0,144.0,52.056629041515215,100.70786301894013
2016,충남,계룡시,15350AC400K108,397.0,403.0,43919.0,199.0,217.0,54812.0,71.0,54.65994962216625,101.51133501259446
2016,충남,공주시,15350AC400K103,1984.0,2268.0,247319.0,435.0,635.0,176455.0,153.0,32.006048387096776,114.31451612903226
2016,충남,금산군,15350AC400K109,1179.0,1570.0,136578.0,347.0,430.0,112546.0,112.0,36.4715860899067,133.16369804919424
2016,충남,논산시,15350AC400K107,2284.0,3179.0,285021.0,519.0,719.0,192722.0,188.0,31.47985989492119,139.18563922942207
2016,충남,당진시,15350AC400K118,2555.0,2729.0,299051.0,509.0,996.0,266196.0,232.0,38.98238747553816,106.81017612524461
2016,충남,보령시,15350AC400K104,1933.0,2455.0,249925.0,389.0,623.0,159116.0,172.0,32.229694774961196,127.00465597516812
2016,충남,부여군,15350AC400K111,1703.0,2077.0,171386.0,419.0,714.0,188456.0,167.0,41.92601291837933,121.96124486200821
2016,충남,서산시,15350AC400K106,2459.0,2752.0,258759.0,503.0,1009.0,264515.0,220.0,41.032940219601464,111.91541276941845
2016,충남,서천군,15350AC400K112,1330.0,1477.0,161414.0,335.0,433.0,114763.0,147.0,32.55639097744361,111.05263157894736
2016,충남,아산시,15350AC400K105,2306.0,2556.0,232656.0,596.0,951.0,249528.0,262.0,41.240242844752814,110.84128360797918
2016,충남,예산군,15350AC400K115,1741.0,2098.0,200942.0,419.0,589.0,149851.0,197.0,33.83113153360138,120.50545663411832
2016,충남,천안시동남구,15350AC400K101,2306.0,2470.0,221167.0,530.0,966.0,258241.0,250.0,41.89071986123157,107.11188204683435
2016,충남,천안시서북구,15350AC400K102,2113.0,2528.0,232791.0,539.0,787.0,202028.0,221.0,37.24562233790819,119.64032181732134
2016,충남,청양군,15350AC400K113,1044.0,1143.0,118251.0,268.0,360.0,91377.0,129.0,34.48275862068966,109.48275862068965
2016,충남,태안군,15350AC400K116,1214.0,1359.0,132279.0,301.0,445.0,109907.0,122.0,36.655683690280064,111.94398682042834
2016,충남,홍성군,15350AC400K114,1901.0,2816.0,273367.0,434.0,463.0,112052.0,158.0,24.35560231457128,148.1325618095739
2016,충북,괴산군,15350AC400J111,994.0,899.0,97039.0,205.0,456.0,117391.0,154.0,45.87525150905433,90.44265593561369
2016,충북,단양군,15350AC400J113,635.0,694.0,59588.0,132.0,287.0,78475.0,91.0,45.196850393700785,109.29133858267717
2016,충북,보은군,15350AC400J106,673.0,597.0,57463.0,192.0,302.0,79774.0,99.0,44.873699851411594,88.7072808320951
2016,충북,영동군,15350AC400J108,1466.0,2528.0,181087.0,268.0,470.0,116893.0,130.0,32.06002728512961,172.4420190995907
2016,충북,옥천군,15350AC400J107,1009.0,1149.0,100211.0,272.0,436.0,116174.0,124.0,43.21110009910803,113.8751238850347
2016,충북,음성군,15350AC400J112,1335.0,960.0,88990.0,328.0,782.0,218134.0,168.0,58.57677902621723,71.91011235955057
2016,충북,제천시,15350AC400J104,1618.0,1648.0,156758.0,288.0,711.0,175662.0,145.0,43.94313967861557,101.85414091470952
2016,충북,증평군,15350AC400J109,429.0,373.0,36102.0,98.0,238.0,58956.0,56.0,55.47785547785548,86.94638694638695
2016,충북,진천군,15350AC400J110,831.0,775.0,73417.0,208.0,396.0,101157.0,135.0,47.65342960288809,93.26113116726835
2016,충북,청주시상당구,15350AC400J101,1880.0,1922.0,196708.0,390.0,830.0,222983.0,186.0,44.148936170212764,102.23404255319149
2016,충북,청주시서원구,15350AC400J114,2137.0,2162.0,219626.0,418.0,968.0,259116.0,211.0,45.29714553111839,101.16986429574169
2016,충북,청주시청원구,15350AC400J115,1755.0,1639.0,173312.0,390.0,843.0,221698.0,182.0,48.034188034188034,93.3903133903134
2016,충북,청주시흥덕구,15350AC400J102,1829.0,1771.0,171320.0,426.0,873.0,226717.0,209.0,47.731000546746856,96.82886823400766
2016,충북,충주시,15350AC400J103,2352.0,2173.0,208339.0,387.0,1149.0,296216.0,197.0,48.85204081632653,92.38945578231292
2017,강원,강릉시,15350AC400I103,4217.0,4837.0,538364.0,401.0,1766.0,461392.0,198.0,41.87811240218164,114.7023950675836
2017,강원,고성군,15350AC400I117,617.0,629.0,59810.0,131.0,282.0,74613.0,59.0,45.705024311183145,101.94489465153971
2017,강원,동해시,15350AC400I104,1408.0,1754.0,176445.0,205.0,425.0,120356.0,85.0,30.18465909090909,124.57386363636364
2017,강원,삼척시,15350AC400I107,1417.0,1530.0,177866.0,212.0,419.0,111523.0,89.0,29.56951305575159,107.97459421312632
2017,강원,속초시,15350AC400I106,1335.0,1464.0,149398.0,169.0,551.0,138384.0,75.0,41.27340823970037,109.66292134831461
2017,강원,양구군,15350AC400I115,395.0,347.0,33004.0,75.0,212.0,56676.0,40.0,53.67088607594936,87.84810126582279
2017,강원,양양군,15350AC400I118,699.0,676.0,71282.0,129.0,317.0,84057.0,64.0,45.35050071530758,96.70958512160229
2017,강원,영월군,15350AC400I110,1005.0,1204.0,107770.0,184.0,421.0,100900.0,101.0,41.89054726368159,119.80099502487562
2017,강원,원주시,15350AC400I102,4031.0,3959.0,379447.0,548.0,2060.0,536802.0,281.0,51.10394443066236,98.2138427189283
2017,강원,인제군,15350AC400I116,440.0,525.0,34057.0,146.0,196.0,50893.0,84.0,44.54545454545455,119.31818181818181
2017,강원,정선군,15350AC400I112,695.0,668.0,47153.0,139.0,353.0,95552.0,107.0,50.79136690647482,96.11510791366906
2017,강원,철원군,15350AC400I113,649.0,653.0,67731.0,151.0,281.0,77833.0,72.0,43.29738058551618,100.61633281972264
2017,강원,춘천시,15350AC400I101,4625.0,5747.0,544524.0,501.0,1931.0,504772.0,223.0,41.75135135135135,124.25945945945946
2017,강원,태백시,15350AC400I105,746.0,902.0,69332.0,110.0,321.0,89465.0,67.0,43.029490616621985,120.91152815013405
2017,강원,평창군,15350AC400I111,762.0,782.0,78126.0,186.0,329.0,82862.0,121.0,43.1758530183727,102.6246719160105
2017,강원,홍천군,15350AC400I108,1234.0,1215.0,108343.0,256.0,587.0,150494.0,142.0,47.56888168557536,98.46029173419774
2017,강원,화천군,15350AC400I114,464.0,541.0,48623.0,96.0,241.0,63569.0,79.0,51.939655172413794,116.59482758620689
2017,강원,횡성군,15350AC400I109,1020.0,995.0,94727.0,213.0,507.0,138887.0,106.0,49.705882352941174,97.54901960784314
2017,경기,가평군,15350AC400H143,1474.0,1642.0,162275.0,286.0,591.0,159580.0,156.0,40.09497964721845,111.39755766621437
2017,경기,고양시덕양구,15350AC400H119,4790.0,5436.0,518295.0,1175.0,2026.0,535028.0,513.0,42.2964509394572,113.48643006263049
2017,경기,고양시일산동구,15350AC400H145,3034.0,3210.0,301778.0,868.0,1364.0,370946.0,393.0,44.95715227422544,105.8009228740936
2017,경기,고양시일산서구,15350AC400H146,2768.0,3390.0,335602.0,820.0,983.0,253906.0,368.0,35.51300578034682,122.47109826589595
2017,경기,과천시,15350AC400H122,597.0,712.0,71063.0,282.0,204.0,51997.0,130.0,34.17085427135678,119.26298157453937
2017,경기,광명시,15350AC400H114,2961.0,3761.0,360842.0,946.0,1001.0,250120.0,417.0,33.80614657210402,127.01789935832488
2017,경기,광주시,15350AC400H138,3047.0,3680.0,363222.0,813.0,1155.0,300022.0,375.0,37.90613718411552,120.7745323268789
2017,경기,구리시,15350AC400H123,1876.0,2426.0,249631.0,656.0,659.0,166082.0,270.0,35.127931769722814,129.317697228145
2017,경기,군포시,15350AC400H127,2451.0,2804.0,267603.0,655.0,1088.0,270330.0,318.0,44.39004487964096,114.40228478172175
2017,경기,김포시,15350AC400H136,3536.0,4102.0,386046.0,1107.0,1416.0,353307.0,471.0,40.04524886877828,116.00678733031675
2017,경기,남양주시,15350AC400H124,7055.0,8329.0,843336.0,1556.0,3008.0,775629.0,668.0,42.63642806520199,118.05811481218993
2017,경기,동두천시,15350AC400H116,1609.0,1652.0,190880.0,324.0,771.0,206867.0,128.0,47.91796146674953,102.6724673710379
2017,경기,부천시,A01,8430.0,10548.0,1070442.0,1714.0,3228.0,843690.0,751.0,38.29181494661922,125.12455516014236
2017,경기,성남시분당구,15350AC400H107,4767.0,5966.0,618518.0,1289.0,1540.0,422483.0,546.0,32.305433186490454,125.1520872666247
2017,경기,성남시수정구,15350AC400H105,2325.0,2834.0,278403.0,731.0,867.0,219282.0,380.0,37.29032258064516,121.89247311827958
2017,경기,성남시중원구,15350AC400H106,2408.0,2835.0,288811.0,592.0,949.0,245486.0,365.0,39.41029900332226,117.73255813953489
2017,경기,수원시권선구,15350AC400H102,3023.0,3629.0,355641.0,929.0,1240.0,319395.0,409.0,41.018855441614285,120.04631161098247
2017,경기,수원시영통구,15350AC400H104,1896.0,2150.0,201303.0,816.0,812.0,219280.0,386.0,42.82700421940928,113.39662447257383
2017,경기,수원시장안구,15350AC400H101,3135.0,3592.0,350740.0,808.0,1346.0,354134.0,388.0,42.93460925039872,114.57735247208932
2017,경기,수원시팔달구,15350AC400H103,1946.0,2447.0,237196.0,648.0,702.0,167887.0,249.0,36.07399794450154,125.74511819116137
2017,경기,시흥시,15350AC400H126,3002.0,3311.0,328345.0,879.0,1321.0,356042.0,408.0,44.00399733510993,110.2931379080613
2017,경기,안산시단원구,15350AC400H118,2095.0,1990.0,185896.0,577.0,1113.0,302928.0,291.0,53.12649164677804,94.98806682577565
2017,경기,안산시상록구,15350AC400H117,2987.0,3015.0,299866.0,654.0,1524.0,409531.0,341.0,51.02109139604954,100.93739537997992
2017,경기,안성시,15350AC400H135,2365.0,2255.0,200435.0,545.0,1167.0,306625.0,236.0,49.344608879492604,95.34883720930233
2017,경기,안양시동안구,15350AC400H110,2598.0,3387.0,335380.0,864.0,907.0,231253.0,375.0,34.91147036181678,130.36951501154735
2017,경기,안양시만안구,15350AC400H109,2510.0,3251.0,322510.0,731.0,904.0,236033.0,297.0,36.01593625498008,129.5219123505976
2017,경기,양주시,15350AC400H139,2853.0,3064.0,316642.0,744.0,1355.0,354796.0,315.0,47.493866105853485,107.39572379950928
2017,경기,양평군,15350AC400H144,2216.0,2441.0,220995.0,655.0,951.0,238277.0,233.0,42.915162454873645,110.1534296028881
2017,경기,여주시,15350AC400H147,1897.0,1992.0,199966.0,411.0,838.0,210125.0,198.0,44.17501317870322,105.00790722192936
2017,경기,연천군,15350AC400H142,991.0,1125.0,111529.0,236.0,410.0,107096.0,118.0,41.372351160444,113.52169525731584
2017,경기,오산시,15350AC400H125,1420.0,1576.0,148865.0,367.0,598.0,158743.0,208.0,42.112676056338024,110.98591549295776
