법정동코드,기준연월,시도명,시군구명,읍면동명,리명,65세이상남자1인세대,65세이상여자1인세대,65세이상1인세대
4157036028,2026-06-30,경기도,김포시,하성면,원산리,55,23,78
4157036029,2026-06-30,경기도,김포시,하성면,하사리,22,15,37
4157036030,2026-06-30,경기도,김포시,하성면,봉성리,16,26,42
4157036031,2026-06-30,경기도,김포시,하성면,전류리,30,21,51
4157036032,2026-06-30,경기도,김포시,하성면,마근포리,7,8,15
4159110100,2026-06-30,경기도,화성시 만세구,새솔동,,67,94,161
4159125021,2026-06-30,경기도,화성시 만세구,우정읍,원안리,31,38,69
4159125022,2026-06-30,경기도,화성시 만세구,우정읍,호곡리,75,63,138
4159125023,2026-06-30,경기도,화성시 만세구,우정읍,운평리,36,48,84
4159125024,2026-06-30,경기도,화성시 만세구,우정읍,한각리,22,14,36
4159125025,2026-06-30,경기도,화성시 만세구,우정읍,멱우리,40,64,104
4159125026,2026-06-30,경기도,화성시 만세구,우정읍,화수리,46,54,100
4159125027,2026-06-30,경기도,화성시 만세구,우정읍,주곡리,61,56,117
4159125028,2026-06-30,경기도,화성시 만세구,우정읍,이화리,47,56,103
4159125029,2026-06-30,경기도,화성시 만세구,우정읍,석천리,37,45,82
4159125030,2026-06-30,경기도,화성시 만세구,우정읍,매향리,57,80,137
4159125031,2026-06-30,경기도,화성시 만세구,우정읍,화산리,57,65,122
4159125032,2026-06-30,경기도,화성시 만세구,우정읍,조암리,214,296,510
4159125033,2026-06-30,경기도,화성시 만세구,우정읍,국화리,11,14,25
4159125321,2026-06-30,경기도,화성시 만세구,향남읍,평리,55,54,109
4159125322,2026-06-30,경기도,화성시 만세구,향남읍,발안리,102,187,289
4159125323,2026-06-30,경기도,화성시 만세구,향남읍,제암리,15,31,46
4159125324,2026-06-30,경기도,화성시 만세구,향남읍,상신리,236,223,459
4159125325,2026-06-30,경기도,화성시 만세구,향남읍,구문천리,98,75,173
4159125326,2026-06-30,경기도,화성시 만세구,향남읍,하길리,305,421,726
4159125327,2026-06-30,경기도,화성시 만세구,향남읍,화리현리,21,21,42
4159125328,2026-06-30,경기도,화성시 만세구,향남읍,상두리,9,13,22
4159125329,2026-06-30,경기도,화성시 만세구,향남읍,백토리,25,27,52
4159125330,2026-06-30,경기도,화성시 만세구,향남읍,길성리,14,12,26
4159125331,2026-06-30,경기도,화성시 만세구,향남읍,요리,11,9,20
4159125332,2026-06-30,경기도,화성시 만세구,향남읍,수직리,16,21,37
4159125333,2026-06-30,경기도,화성시 만세구,향남읍,갈천리,9,10,19
4159125334,2026-06-30,경기도,화성시 만세구,향남읍,증거리,9,10,19
4159125335,2026-06-30,경기도,화성시 만세구,향남읍,송곡리,20,4,24
4159125336,2026-06-30,경기도,화성시 만세구,향남읍,동오리,26,14,40
4159125337,2026-06-30,경기도,화성시 만세구,향남읍,관리,20,21,41
4159125338,2026-06-30,경기도,화성시 만세구,향남읍,도이리,22,37,59
4159125339,2026-06-30,경기도,화성시 만세구,향남읍,행정리,337,611,948
4159125340,2026-06-30,경기도,화성시 만세구,향남읍,방축리,7,6,13
4159125341,2026-06-30,경기도,화성시 만세구,향남읍,장짐리,73,124,197
4159125621,2026-06-30,경기도,화성시 만세구,남양읍,남양리,841,1107,1948
4159125622,2026-06-30,경기도,화성시 만세구,남양읍,신남리,147,187,334
4159125623,2026-06-30,경기도,화성시 만세구,남양읍,장덕리,32,25,57
4159125624,2026-06-30,경기도,화성시 만세구,남양읍,안석리,40,26,66
4159125625,2026-06-30,경기도,화성시 만세구,남양읍,활초리,40,29,69
4159125626,2026-06-30,경기도,화성시 만세구,남양읍,온석리,32,13,45
4159125627,2026-06-30,경기도,화성시 만세구,남양읍,무송리,38,48,86
4159125628,2026-06-30,경기도,화성시 만세구,남양읍,북양리,57,81,138
4159125629,2026-06-30,경기도,화성시 만세구,남양읍,송림리,28,26,54
4159125630,2026-06-30,경기도,화성시 만세구,남양읍,수화리,18,16,34
4159125631,2026-06-30,경기도,화성시 만세구,남양읍,장전리,12,10,22
4159125632,2026-06-30,경기도,화성시 만세구,남양읍,신외리,10,16,26
4159125633,2026-06-30,경기도,화성시 만세구,남양읍,문호리,20,17,37
4159125634,2026-06-30,경기도,화성시 만세구,남양읍,시리,12,8,20
4159125635,2026-06-30,경기도,화성시 만세구,남양읍,원천리,16,22,38
4159131021,2026-06-30,경기도,화성시 만세구,마도면,석교리,59,53,112
4159131022,2026-06-30,경기도,화성시 만세구,마도면,두곡리,71,69,140
4159131023,2026-06-30,경기도,화성시 만세구,마도면,송정리,21,24,45
4159131024,2026-06-30,경기도,화성시 만세구,마도면,쌍송리,54,19,73
4159131025,2026-06-30,경기도,화성시 만세구,마도면,청원리,58,36,94
4159131026,2026-06-30,경기도,화성시 만세구,마도면,슬항리,26,20,46
4159131027,2026-06-30,경기도,화성시 만세구,마도면,해문리,26,23,49
4159131028,2026-06-30,경기도,화성시 만세구,마도면,백곡리,24,18,42
4159131029,2026-06-30,경기도,화성시 만세구,마도면,금당리,19,21,40
4159131030,2026-06-30,경기도,화성시 만세구,마도면,고모리,9,13,22
4159132021,2026-06-30,경기도,화성시 만세구,송산면,사강리,139,185,324
4159132022,2026-06-30,경기도,화성시 만세구,송산면,봉가리,59,42,101
4159132023,2026-06-30,경기도,화성시 만세구,송산면,삼존리,48,57,105
4159132024,2026-06-30,경기도,화성시 만세구,송산면,용포리,30,18,48
4159132025,2026-06-30,경기도,화성시 만세구,송산면,고정리,31,41,72
4159132026,2026-06-30,경기도,화성시 만세구,송산면,쌍정리,24,21,45
4159132027,2026-06-30,경기도,화성시 만세구,송산면,천등리,14,14,28
4159132028,2026-06-30,경기도,화성시 만세구,송산면,신천리,18,11,29
4159132029,2026-06-30,경기도,화성시 만세구,송산면,독지리,31,36,67
4159132030,2026-06-30,경기도,화성시 만세구,송산면,마산리,22,25,47
4159132031,2026-06-30,경기도,화성시 만세구,송산면,고포리,41,48,89
4159132032,2026-06-30,경기도,화성시 만세구,송산면,지화리,13,25,38
4159132033,2026-06-30,경기도,화성시 만세구,송산면,중송리,20,15,35
4159132034,2026-06-30,경기도,화성시 만세구,송산면,육일리,50,59,109
4159132035,2026-06-30,경기도,화성시 만세구,송산면,칠곡리,20,8,28
4159133021,2026-06-30,경기도,화성시 만세구,서신면,전곡리,76,53,129
4159133022,2026-06-30,경기도,화성시 만세구,서신면,상안리,47,35,82
4159133023,2026-06-30,경기도,화성시 만세구,서신면,광평리,21,21,42
4159133024,2026-06-30,경기도,화성시 만세구,서신면,장외리,41,47,88
4159133025,2026-06-30,경기도,화성시 만세구,서신면,송교리,40,41,81
4159133026,2026-06-30,경기도,화성시 만세구,서신면,제부리,33,42,75
4159133027,2026-06-30,경기도,화성시 만세구,서신면,홍법리,11,18,29
4159133028,2026-06-30,경기도,화성시 만세구,서신면,매화리,78,73,151
4159133029,2026-06-30,경기도,화성시 만세구,서신면,용두리,47,44,91
4159133030,2026-06-30,경기도,화성시 만세구,서신면,궁평리,50,52,102
4159133031,2026-06-30,경기도,화성시 만세구,서신면,백미리,23,23,46
4159133032,2026-06-30,경기도,화성시 만세구,서신면,사곶리,20,32,52
4159134021,2026-06-30,경기도,화성시 만세구,팔탄면,하저리,34,24,58
4159134022,2026-06-30,경기도,화성시 만세구,팔탄면,창곡리,34,22,56
4159134023,2026-06-30,경기도,화성시 만세구,팔탄면,기천리,31,45,76
4159134024,2026-06-30,경기도,화성시 만세구,팔탄면,가재리,88,114,202
4159134025,2026-06-30,경기도,화성시 만세구,팔탄면,구장리,128,101,229
4159134026,2026-06-30,경기도,화성시 만세구,팔탄면,율암리,77,34,111
4159134027,2026-06-30,경기도,화성시 만세구,팔탄면,노하리,40,41,81
4159134028,2026-06-30,경기도,화성시 만세구,팔탄면,덕천리,24,21,45
4159134029,2026-06-30,경기도,화성시 만세구,팔탄면,지월리,28,12,40
4159134030,2026-06-30,경기도,화성시 만세구,팔탄면,덕우리,30,16,46
4159134031,2026-06-30,경기도,화성시 만세구,팔탄면,서근리,24,5,29
4159134032,2026-06-30,경기도,화성시 만세구,팔탄면,월문리,19,21,40
4159134033,2026-06-30,경기도,화성시 만세구,팔탄면,화당리,2,3,5
4159134034,2026-06-30,경기도,화성시 만세구,팔탄면,고주리,19,12,31
4159134035,2026-06-30,경기도,화성시 만세구,팔탄면,매곡리,15,16,31
4159134036,2026-06-30,경기도,화성시 만세구,팔탄면,해창리,27,16,43
4159135021,2026-06-30,경기도,화성시 만세구,장안면,어은리,59,45,104
4159135022,2026-06-30,경기도,화성시 만세구,장안면,석포리,81,60,141
4159135023,2026-06-30,경기도,화성시 만세구,장안면,수촌리,86,52,138
4159135024,2026-06-30,경기도,화성시 만세구,장안면,독정리,72,47,119
4159135025,2026-06-30,경기도,화성시 만세구,장안면,장안리,67,87,154
4159135026,2026-06-30,경기도,화성시 만세구,장안면,덕다리,22,21,43
4159135027,2026-06-30,경기도,화성시 만세구,장안면,사랑리,42,27,69
4159135028,2026-06-30,경기도,화성시 만세구,장안면,금의리,16,17,33
4159135029,2026-06-30,경기도,화성시 만세구,장안면,사곡리,72,88,160
4159135030,2026-06-30,경기도,화성시 만세구,장안면,노진리,40,45,85
4159136021,2026-06-30,경기도,화성시 만세구,양감면,신왕리,55,35,90
4159136022,2026-06-30,경기도,화성시 만세구,양감면,사창리,42,24,66
4159136023,2026-06-30,경기도,화성시 만세구,양감면,정문리,22,22,44
4159136024,2026-06-30,경기도,화성시 만세구,양감면,송산리,47,27,74
4159136025,2026-06-30,경기도,화성시 만세구,양감면,용소리,30,21,51
4159136026,2026-06-30,경기도,화성시 만세구,양감면,요당리,39,23,62
4159136027,2026-06-30,경기도,화성시 만세구,양감면,대양리,67,39,106
4159310100,2026-06-30,경기도,화성시 효행구,배양동,,21,24,45
4159310200,2026-06-30,경기도,화성시 효행구,기안동,,126,304,430
4159325021,2026-06-30,경기도,화성시 효행구,봉담읍,상리,242,461,703
4159325022,2026-06-30,경기도,화성시 효행구,봉담읍,내리,27,45,72
4159325023,2026-06-30,경기도,화성시 효행구,봉담읍,수영리,390,474,864
4159325024,2026-06-30,경기도,화성시 효행구,봉담읍,동화리,238,566,804
4159325025,2026-06-30,경기도,화성시 효행구,봉담읍,와우리,182,383,565
4159325026,2026-06-30,경기도,화성시 효행구,봉담읍,수기리,76,48,124
4159325027,2026-06-30,경기도,화성시 효행구,봉담읍,분천리,43,112,155
4159325028,2026-06-30,경기도,화성시 효행구,봉담읍,왕림리,60,82,142
4159325029,2026-06-30,경기도,화성시 효행구,봉담읍,세곡리,6,21,27
4159325030,2026-06-30,경기도,화성시 효행구,봉담읍,당하리,37,22,59
4159325031,2026-06-30,경기도,화성시 효행구,봉담읍,마하리,21,6,27
4159325032,2026-06-30,경기도,화성시 효행구,봉담읍,유리,47,79,126
4159325033,2026-06-30,경기도,화성시 효행구,봉담읍,덕리,19,14,33
4159325034,2026-06-30,경기도,화성시 효행구,봉담읍,덕우리,23,11,34
4159325035,2026-06-30,경기도,화성시 효행구,봉담읍,하가등리,12,10,22
4159325036,2026-06-30,경기도,화성시 효행구,봉담읍,상기리,20,18,38
4159331021,2026-06-30,경기도,화성시 효행구,매송면,천천리,86,101,187
4159331022,2026-06-30,경기도,화성시 효행구,매송면,원평리,81,105,186
4159331023,2026-06-30,경기도,화성시 효행구,매송면,어천리,21,22,43
4159331024,2026-06-30,경기도,화성시 효행구,매송면,숙곡리,23,10,33
4159331025,2026-06-30,경기도,화성시 효행구,매송면,야목리,102,110,212
4159331026,2026-06-30,경기도,화성시 효행구,매송면,송라리,17,11,28
4159331027,2026-06-30,경기도,화성시 효행구,매송면,원리,15,18,33
4159332021,2026-06-30,경기도,화성시 효행구,비봉면,양노리,82,74,156
4159332022,2026-06-30,경기도,화성시 효행구,비봉면,남전리,29,16,45
4159332023,2026-06-30,경기도,화성시 효행구,비봉면,유포리,18,14,32
4159332024,2026-06-30,경기도,화성시 효행구,비봉면,삼화리,232,196,428
4159332025,2026-06-30,경기도,화성시 효행구,비봉면,구포리,177,135,312
4159332026,2026-06-30,경기도,화성시 효행구,비봉면,쌍학리,25,33,58
4159332027,2026-06-30,경기도,화성시 효행구,비봉면,청요리,28,17,45
4159332028,2026-06-30,경기도,화성시 효행구,비봉면,자안리,36,23,59
4159333021,2026-06-30,경기도,화성시 효행구,정남면,발산리,67,88,155
4159333022,2026-06-30,경기도,화성시 효행구,정남면,괘랑리,62,75,137
4159333023,2026-06-30,경기도,화성시 효행구,정남면,보통리,63,39,102
4159333024,2026-06-30,경기도,화성시 효행구,정남면,관항리,18,22,40
4159333025,2026-06-30,경기도,화성시 효행구,정남면,오일리,16,9,25
4159333026,2026-06-30,경기도,화성시 효행구,정남면,백리,19,20,39
4159333027,2026-06-30,경기도,화성시 효행구,정남면,문학리,65,47,112
4159333028,2026-06-30,경기도,화성시 효행구,정남면,신리,58,60,118
4159333029,2026-06-30,경기도,화성시 효행구,정남면,계향리,22,15,37
4159333030,2026-06-30,경기도,화성시 효행구,정남면,귀래리,12,12,24
4159333031,2026-06-30,경기도,화성시 효행구,정남면,제기리,20,11,31
4159333032,2026-06-30,경기도,화성시 효행구,정남면,덕절리,47,32,79
4159333033,2026-06-30,경기도,화성시 효행구,정남면,음양리,15,9,24
4159333034,2026-06-30,경기도,화성시 효행구,정남면,망월리,16,15,31
4159333035,2026-06-30,경기도,화성시 효행구,정남면,수면리,12,5,17
4159333036,2026-06-30,경기도,화성시 효행구,정남면,내리,10,10,20
4159333037,2026-06-30,경기도,화성시 효행구,정남면,금복리,9,7,16
4159333038,2026-06-30,경기도,화성시 효행구,정남면,고지리,14,19,33
4159333039,2026-06-30,경기도,화성시 효행구,정남면,용수리,6,8,14
4159510100,2026-06-30,경기도,화성시 병점구,진안동,,416,640,1056
4159510200,2026-06-30,경기도,화성시 병점구,병점동,,489,1272,1761
4159510300,2026-06-30,경기도,화성시 병점구,능동,,19,87,106
4159510400,2026-06-30,경기도,화성시 병점구,기산동,,57,157,214
4159510500,2026-06-30,경기도,화성시 병점구,반월동,,119,290,409
4159510600,2026-06-30,경기도,화성시 병점구,반정동,,32,27,59
4159510700,2026-06-30,경기도,화성시 병점구,황계동,,24,28,52
4159510800,2026-06-30,경기도,화성시 병점구,송산동,,187,310,497
4159510900,2026-06-30,경기도,화성시 병점구,안녕동,,324,449,773
4159710100,2026-06-30,경기도,화성시 동탄구,능동,,153,527,680
4159710200,2026-06-30,경기도,화성시 동탄구,반송동,,252,713,965
4159710300,2026-06-30,경기도,화성시 동탄구,석우동,,31,68,99
4159710500,2026-06-30,경기도,화성시 동탄구,청계동,,57,189,246
4159710600,2026-06-30,경기도,화성시 동탄구,영천동,,486,887,1373
4159710700,2026-06-30,경기도,화성시 동탄구,중동,,8,4,12
4159710800,2026-06-30,경기도,화성시 동탄구,신동,,139,229,368
4159710900,2026-06-30,경기도,화성시 동탄구,목동,,64,196,260
4159711000,2026-06-30,경기도,화성시 동탄구,산척동,,223,484,707
4159711100,2026-06-30,경기도,화성시 동탄구,장지동,,112,270,382
4159711200,2026-06-30,경기도,화성시 동탄구,송동,,27,78,105
4159711300,2026-06-30,경기도,화성시 동탄구,방교동,,16,17,33
4159711400,2026-06-30,경기도,화성시 동탄구,금곡동,,48,47,95
4159711500,2026-06-30,경기도,화성시 동탄구,여울동,,90,215,305
4161010100,2026-06-30,경기도,광주시,경안동,,386,652,1038
4161010200,2026-06-30,경기도,광주시,쌍령동,,225,390,615
4161010300,2026-06-30,경기도,광주시,송정동,,448,679,1127
4161010400,2026-06-30,경기도,광주시,회덕동,,164,227,391
4161010500,2026-06-30,경기도,광주시,탄벌동,,249,457,706
4161010600,2026-06-30,경기도,광주시,목현동,,263,347,610
4161010700,2026-06-30,경기도,광주시,삼동,,149,242,391
4161010800,2026-06-30,경기도,광주시,중대동,,103,135,238
4161010900,2026-06-30,경기도,광주시,직동,,12,19,31
4161011000,2026-06-30,경기도,광주시,태전동,,265,580,845
4161011100,2026-06-30,경기도,광주시,장지동,,162,238,400
