run_id,region_code,sido_name,sigungu_name,service,resource_type,strategy,demand_value,baseline_resource,allocated_resource,after_resource,current_supply_rate,after_supply_rate,continuous_gap,after_gap,integer_need,after_integer_need,provider_missing,after_provider_missing,allocation_order,allocation_reason
20260727T070227Z_visit_nursing_institution_zero_provider_priority,51720,강원특별자치도,홍천군,visit_nursing,institution,zero_provider_priority,2163.5,0.0,0,0.0,0.0,0.0,0.8944191160414634,0.8944191160414634,1,1,True,True,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,51730,강원특별자치도,횡성군,visit_nursing,institution,zero_provider_priority,1679.0,3.0,0,3.0,1.7867778439547348,1.7867778439547348,0.0,0.0,0,0,False,False,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,51750,강원특별자치도,영월군,visit_nursing,institution,zero_provider_priority,1378.0,1.0,0,1.0,0.7256894049346879,0.7256894049346879,0.0,0.0,0,0,False,False,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,51760,강원특별자치도,평창군,visit_nursing,institution,zero_provider_priority,1182.5,2.0,0,2.0,1.6913319238900633,1.6913319238900633,0.0,0.0,0,0,False,False,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,51770,강원특별자치도,정선군,visit_nursing,institution,zero_provider_priority,1063.0,0.0,0,0.0,0.0,0.0,0.439458063486053,0.439458063486053,1,1,True,True,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,51780,강원특별자치도,철원군,visit_nursing,institution,zero_provider_priority,1157.5,0.0,0,0.0,0.0,0.0,0.47852559594083377,0.47852559594083377,1,1,True,True,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,51790,강원특별자치도,화천군,visit_nursing,institution,zero_provider_priority,574.5,1.0,0,1.0,1.7406440382941688,1.7406440382941688,0.0,0.0,0,0,False,False,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,51800,강원특별자치도,양구군,visit_nursing,institution,zero_provider_priority,555.0,0.0,0,0.0,0.0,0.0,0.2294442382264905,0.2294442382264905,1,1,True,True,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,51810,강원특별자치도,인제군,visit_nursing,institution,zero_provider_priority,611.0,1.0,0,1.0,1.6366612111292964,1.6366612111292964,0.0,0.0,0,0,False,False,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,51820,강원특별자치도,고성군,visit_nursing,institution,zero_provider_priority,838.0,0.0,0,0.0,0.0,0.0,0.3464401290699082,0.3464401290699082,1,1,True,True,,
